Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
Kimlor,43144,752630-1,846096,59.95,6.95,0,752630,53,0,,KIMLOR 021918 (20) N
Kimlor,43144,752695-2,846091,75.95,6.95,0,752695,69,0,,KIMLOR 021918 (20) N
Kimlor,43144,752827-1,846092,79.45,6.95,0,752827,72.5,0,,KIMLOR 021918 (20) N
Kimlor,43144,752829-1,846093,26.7,6.95,0,752829,19.75,0,,KIMLOR 021918 (20) N
Kimlor,43144,752852-1,846094,98.45,6.95,0,752852,91.5,0,,KIMLOR 021918 (20) N
Kimlor,43144,752911-1,846095,116.95,6.95,0,752911,110,0,,KIMLOR 021918 (20) N
Kimlor,43144,753046-2,846097,39.45,6.95,0,753046,32.5,0,,KIMLOR 021918 (20) N
Kimlor,43144,753054-1,846098,66.7,6.95,0,753054,59.75,0,,KIMLOR 021918 (20) N
Kimlor,43144,753127-1,846099,71.45,6.95,0,753127,64.5,0,,KIMLOR 021918 (20) N
Kimlor,43144,753222-1,846100,85.45,6.95,0,753222,78.5,0,,KIMLOR 021918 (20) N
Kimlor,43144,753237-1,846101,18.45,6.95,0,753237,11.5,0,,KIMLOR 021918 (20) N
Kimlor,43145,753255-1,846208,31.95,6.95,0,753255,25,0,,KIMLOR 022218 (15) N
Kimlor,43144,753282-1,846102,56.45,6.95,0,753282,49.5,0,,KIMLOR 021918 (20) N
Kimlor,43144,753323-1,846103,110.45,6.95,0,753323,103.5,0,,KIMLOR 021918 (20) N
Kimlor,43144,753324-1,846104,26.45,6.95,0,753324,19.5,0,,KIMLOR 021918 (20) N
Kimlor,43146,753350-1,846280,92.45,6.95,0,753350,85.5,0,,KIMLOR 022218 (15) N
Kimlor,43146,753585-1,846281,56.95,6.95,0,753585,50,0,,KIMLOR 022218 (15) N
Kimlor,43146,753657-1,846282,92.45,6.95,0,753657,85.5,0,,KIMLOR 022218 (15) N
Laural Home,43143,751314-2,18683,155,0,0,751314,155,0,,LAURAL 022018 18 N
Laural Home,43144,751645-2,18717,85,0,0,751645,85,0,,LAURAL 022018 18 N
Laural Home,43146,751749-2,18789,49,0,0,751749,49,0,,LAURAL 022018 18 N
