Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
C AND F ENTERPRISES,43294,809815-1,611708,168.5,6,0,809815,146.25,-16.25,PO MISMATCH,7509003-20180907180003
C AND F ENTERPRISES,43294,809955-2,611607,28.95,6,0,809955,20.66,-2.29,PO MISMATCH,7508900-20180907180003
C AND F ENTERPRISES,43294,810025-1,611609,86,6,0,810025,72,-8,PO MISMATCH,7508902-20180907180003
C AND F ENTERPRISES,43294,810032-1,611580,21,6,0,810032,13.5,-1.5,PO MISMATCH,7508898-20180907180003
C AND F ENTERPRISES,43294,810084-1,611579,33.5,6,0,810084,24.75,-2.75,PO MISMATCH,7508897-20180907180003
C AND F ENTERPRISES,43294,810092-1,611613,31,6,0,810092,22.5,-2.5,PO MISMATCH,7508904-20180907180003
C AND F ENTERPRISES,43294,810212-2,611610,66,6,0,810212,51.3,-8.7,PO MISMATCH,7508903-20180907180003
C AND F ENTERPRISES,43294,810231-5,611842,66,6,0,810231,51.3,-8.7,PO MISMATCH,7509009-20180907180003
C AND F ENTERPRISES,43294,810259-4,611840,23.5,6,0,810259,15.75,-1.75,PO MISMATCH,7509007-20180907180003
C AND F ENTERPRISES,43294,810322-2,611847,23.5,6,0,810322,15.75,-1.75,PO MISMATCH,7508999-20180907180003
C AND F ENTERPRISES,43294,810330-1,612292,221,6,0,810330,197,-18,PO MISMATCH,7508905-20180907180003
C AND F ENTERPRISES,43294,810385-2,611839,96,6,0,810385,76.96,-13.04,PO MISMATCH,7509006-20180907180003
C AND F ENTERPRISES,43294,810388-2,612425,96,6,0,810388,81,-9,PO MISMATCH,7508907-20180907180003
C AND F ENTERPRISES,43294,810421-2,611845,141,6,0,810421,121.5,-13.5,PO MISMATCH,7509010-20180907180003
C AND F ENTERPRISES,43294,810531-2,611860,26,6,0,810531,18,-2,PO MISMATCH,7509001-20180907180003
C AND F ENTERPRISES,43294,810562-1,611859,63.95,6,0,810562,52.16,-5.79,PO MISMATCH,7509000-20180907180003
C AND F ENTERPRISES,43294,810570-1,611838,76,6,0,810570,63,-7,PO MISMATCH,7509005-20180907180003
C AND F ENTERPRISES,43294,810642-2,612426,70,6,0,810642,57.6,-6.4,PO MISMATCH,7508908-20180907180003
C AND F ENTERPRISES,43294,810648-2,612396,171,6,0,810648,148.5,-16.5,PO MISMATCH,7508906-20180907180003
C AND F ENTERPRISES,43294,810739-1,612433,121,6,0,810739,103.5,-11.5,PO MISMATCH,7508909-20180907180003
C AND F ENTERPRISES,43343,830514-1,627570,93.41,3,0,830514,85.9,-4.51,PO MISMATCH,7501076-20180904180003
C AND F ENTERPRISES,43343,831021-1,627749,66,3,0,831021,59.85,-3.15,PO MISMATCH,7501082-20180904180003
C AND F ENTERPRISES,43343,831360-1,627748,66,3,0,831360,59.85,-3.15,PO MISMATCH,7501081-20180904180003
C AND F ENTERPRISES,43343,831464-2,629128,143.4,3,0,831464,137.7,-2.7,PO MISMATCH,7505230-20180907180003
C AND F ENTERPRISES,43348,832554-1,630552,277.91,3,0,832554,270.72,-4.19,PO MISMATCH,7509661-20180907180003
C AND F ENTERPRISES,43348,832973-1,630574,57,3,0,832973,51.3,-2.7,PO MISMATCH,7509674-20180907180003
C AND F ENTERPRISES,43344,833006-2,629740,66,3,0,833006,59.85,-3.15,PO MISMATCH,7505698-20180907180003
C AND F ENTERPRISES,43348,833022-1,630598,66,3,0,833022,59.85,-3.15,PO MISMATCH,7509685-20180907180003
C AND F ENTERPRISES,43348,833046-1,629825,57,3,0,833046,51.3,-2.7,PO MISMATCH,7509691-20180907180003
C AND F ENTERPRISES,43348,833561-1,630622,165,3,0,833561,153.92,-8.08,PO MISMATCH,7509696-20180907180003
C AND F ENTERPRISES,43287,804942-2,609003,46.45,6,0,804942,36.41,-4.04,PO MISMATCH,7509011-20180907180003
C AND F ENTERPRISES,43287,804989-1,609076,23.5,6,0,804989,15.75,-1.75,PO MISMATCH,7509020-20180907180003
C AND F ENTERPRISES,43287,805417-1,609200,54,6,0,805417,43.2,-4.8,PO MISMATCH,7509019-20180907180003
C AND F ENTERPRISES,43287,805543-1,609079,51,6,0,805543,38.48,-6.52,PO MISMATCH,7509021-20180907180003
C AND F ENTERPRISES,43287,805570-1,609088,18.5,6,0,805570,11.25,-1.25,PO MISMATCH,7509027-20180907180003
C AND F ENTERPRISES,43287,805577-2,609084,66,6,0,805577,51.3,-8.7,PO MISMATCH,7509024-20180907180003
C AND F ENTERPRISES,43287,805604-2,609082,66,6,0,805604,54,-6,PO MISMATCH,7509022-20180907180003
C AND F ENTERPRISES,43287,805605-1,609106,12.5,6,0,805605,5.85,-0.65,PO MISMATCH,7509015-20180907180003
C AND F ENTERPRISES,43287,805703-3,609090,28.95,6,0,805703,20.66,-2.29,PO MISMATCH,7509013-20180907180003
C AND F ENTERPRISES,43287,805723-2,609089,28.95,6,0,805723,20.66,-2.29,PO MISMATCH,7509012-20180907180003
C AND F ENTERPRISES,43287,805728-1,609086,61,6,0,805728,49.5,-5.5,PO MISMATCH,7509026-20180907180003
C AND F ENTERPRISES,43287,805732-2,609664,76,6,0,805732,63,-7,PO MISMATCH,7509108-20180907180003
C AND F ENTERPRISES,43287,805748-1,609109,66,6,0,805748,51.3,-8.7,PO MISMATCH,7509016-20180907180003
C AND F ENTERPRISES,43287,805785-1,609085,96,6,0,805785,121.5,-13.5,PO MISMATCH,7509025-20180907180003
C AND F ENTERPRISES,43287,805798-3,609091,28.95,6,0,805798,20.66,-2.29,PO MISMATCH,7509014-20180907180003
C AND F ENTERPRISES,43287,805806-1,609083,134.75,6,0,805806,115.88,-2.36,PO MISMATCH,7509023-20180907180003
C AND F ENTERPRISES,43287,805812-1,609617,12.5,6,0,805812,5.85,-0.65,PO MISMATCH,7509095-20180907180003
C AND F ENTERPRISES,43287,806002-1,609627,41,6,0,806002,30.72,-4.28,PO MISMATCH,7509101-20180907180003
C AND F ENTERPRISES,43287,806026-2,609918,464.5,6,0,806026,499.74,-78.76,PO MISMATCH,7509125-20180907180003
C AND F ENTERPRISES,43287,806034-1,609666,76,6,0,806034,63,-7,PO MISMATCH,7509110-20180907180003
C AND F ENTERPRISES,43287,806035-1,609667,138.5,6,0,806035,119.25,-13.25,PO MISMATCH,7509111-20180907180003
C AND F ENTERPRISES,43287,806059-1,609665,76,6,0,806059,63,-7,PO MISMATCH,7509109-20180907180003
C AND F ENTERPRISES,43287,806064-2,609567,18.5,6,0,806064,11.25,-1.25,PO MISMATCH,7509105-20180907180003
C AND F ENTERPRISES,43287,806076-3,609640,53,6,0,806076,42.3,-4.7,PO MISMATCH,7509107-20180907180003
C AND F ENTERPRISES,43287,806149-2,609607,28.95,6,0,806149,20.66,-2.29,PO MISMATCH,7509135-20180907180003
C AND F ENTERPRISES,43287,806164-4,609638,23.5,6,0,806164,15.75,-1.75,PO MISMATCH,7509106-20180907180003
C AND F ENTERPRISES,43287,806206-3,610013,383,6,0,806206,339.3,-37.7,PO MISMATCH,7509134-20180907180003
C AND F ENTERPRISES,43287,806272-2,609920,51,6,0,806272,38.48,-6.52,PO MISMATCH,7509128-20180907180003
C AND F ENTERPRISES,43287,806278-2,609610,111,6,0,806278,94.5,-10.5,PO MISMATCH,7509136-20180907180003
C AND F ENTERPRISES,43287,806344-1,609793,90,0,0,806344,117,-13,PO MISMATCH,7509120-20180907180003
C AND F ENTERPRISES,43287,806344-1,609949,46,6,0,806344,117,-13,PO MISMATCH,7509130-20180907180003
C AND F ENTERPRISES,43287,806350-1,609601,23.5,6,0,806350,15.75,-1.75,PO MISMATCH,7509127-20180907180003
C AND F ENTERPRISES,43287,806393-1,609673,66,6,0,806393,54,-6,PO MISMATCH,7509115-20180907180003
C AND F ENTERPRISES,43287,806420-1,609635,66,6,0,806420,51.3,-8.7,PO MISMATCH,7509102-20180907180003
C AND F ENTERPRISES,43287,806430-2,609668,66,6,0,806430,51.3,-8.7,PO MISMATCH,7509112-20180907180003
C AND F ENTERPRISES,43287,806497-2,609614,123.5,6,0,806497,105.75,-11.75,PO MISMATCH,7509138-20180907180003
C AND F ENTERPRISES,43287,806553-1,609676,66,6,0,806553,54,-6,PO MISMATCH,7509118-20180907180003
C AND F ENTERPRISES,43287,806613-1,609620,106,6,0,806613,90,-10,PO MISMATCH,7509096-20180907180003
C AND F ENTERPRISES,43287,806623-1,609626,41,6,0,806623,31.5,-3.5,PO MISMATCH,7509100-20180907180003
C AND F ENTERPRISES,43287,806685-2,609565,31,6,0,806685,22.5,-2.5,PO MISMATCH,7509094-20180907180003
C AND F ENTERPRISES,43287,806719-2,609672,128,6,0,806719,109.8,-12.2,PO MISMATCH,7509114-20180907180003
C AND F ENTERPRISES,43287,806723-1,609670,183,6,0,806723,159.3,-17.7,PO MISMATCH,7509113-20180907180003
C AND F ENTERPRISES,43287,806780-1,609675,66,6,0,806780,54,-6,PO MISMATCH,7509117-20180907180003
C AND F ENTERPRISES,43287,806785-1,609616,19,6,0,806785,11.7,-1.3,PO MISMATCH,7509139-20180907180003
C AND F ENTERPRISES,43287,806854-1,609919,111,6,0,806854,94.5,-10.5,PO MISMATCH,7509126-20180907180003
C AND F ENTERPRISES,43287,806937-4,609568,18.5,6,0,806937,11.25,-1.25,PO MISMATCH,7509116-20180907180003
C AND F ENTERPRISES,43287,806969-1,609622,66,6,0,806969,51.3,-8.7,PO MISMATCH,7509097-20180907180003
C AND F ENTERPRISES,43287,806991-2,609913,111,6,0,806991,89.78,-15.22,PO MISMATCH,7509122-20180907180003
C AND F ENTERPRISES,43287,807009-2,609623,51,6,0,807009,38.48,-6.52,PO MISMATCH,7509098-20180907180003
C AND F ENTERPRISES,43287,807101-1,609917,66,6,0,807101,51.3,-8.7,PO MISMATCH,7509124-20180907180003
C AND F ENTERPRISES,43287,807107-2,609954,18.5,6,0,807107,11.25,-1.25,PO MISMATCH,7509132-20180907180003
C AND F ENTERPRISES,43287,807115-3,609915,66,6,0,807115,51.3,-8.7,PO MISMATCH,7509123-20180907180003
C AND F ENTERPRISES,43287,807133-1,610139,106.45,6,0,807133,85.9,-14.55,PO MISMATCH,7509044-20180907180003
C AND F ENTERPRISES,43287,807149-1,610012,211,6,0,807149,184.5,-20.5,PO MISMATCH,7509133-20180907180003
C AND F ENTERPRISES,43287,807158-2,609950,21,6,0,807158,13.5,-1.5,PO MISMATCH,7509131-20180907180003
C AND F ENTERPRISES,43287,807245-2,610140,454,6,0,807245,400.05,-47.95,PO MISMATCH,7509055-20180907180003
C AND F ENTERPRISES,43287,807315-1,610142,158.5,6,0,807315,137.25,-15.25,PO MISMATCH,7509061-20180907180003
C AND F ENTERPRISES,43287,807506-5,610384,23.5,6,0,807506,15.75,-1.75,PO MISMATCH,7509059-20180907180003
C AND F ENTERPRISES,43287,807523-1,609912,118,6,0,807523,100.8,-11.2,PO MISMATCH,7509121-20180907180003
C AND F ENTERPRISES,43287,807619-1,610372,60,6,0,807619,48.6,-5.4,PO MISMATCH,7509046-20180907180003
C AND F ENTERPRISES,43287,807641-2,610191,90,0,0,807641,119.7,-13.3,PO MISMATCH,7509063-20180907180003
C AND F ENTERPRISES,43287,807641-2,610381,49,6,0,807641,119.7,-13.3,PO MISMATCH,7509056-20180907180003
C AND F ENTERPRISES,43287,807645-1,610382,206,6,0,807645,180,-20,PO MISMATCH,7509057-20180907180003
C AND F ENTERPRISES,43287,807733-2,610376,41,6,0,807733,31.5,-3.5,PO MISMATCH,7509050-20180907180003
C AND F ENTERPRISES,43287,807815-2,610380,70.5,6,0,807815,58.05,-6.45,PO MISMATCH,7509054-20180907180003
C AND F ENTERPRISES,43287,807858-2,610366,153,6,0,807858,132.3,-14.7,PO MISMATCH,7509064-20180907180003
C AND F ENTERPRISES,43287,807882-1,610371,12.5,6,0,807882,5.85,-0.65,PO MISMATCH,7509045-20180907180003
C AND F ENTERPRISES,43287,807958-2,610377,18,6,0,807958,10.8,-1.2,PO MISMATCH,7509051-20180907180003
C AND F ENTERPRISES,43287,808040-1,610374,76,6,0,808040,63,-7,PO MISMATCH,7509048-20180907180003
C AND F ENTERPRISES,43287,808050-2,610383,66,6,0,808050,51.3,-8.7,PO MISMATCH,7509058-20180907180003
C AND F ENTERPRISES,43287,808203-2,610373,86,6,0,808203,72,-8,PO MISMATCH,7509047-20180907180003
C AND F ENTERPRISES,43287,808210-2,610378,76,6,0,808210,63,-7,PO MISMATCH,7509052-20180907180003
C AND F ENTERPRISES,43287,808222-2,610370,48.5,6,0,808222,38.25,-4.25,PO MISMATCH,7509066-20180907180003
C AND F ENTERPRISES,43287,808270-2,610375,38,6,0,808270,28.8,-3.2,PO MISMATCH,7509049-20180907180003
C AND F ENTERPRISES,43308,807732-1,615254,90,0,0,807732,189,-21,PO MISMATCH,7405230-20180828180004
C AND F ENTERPRISES,43301,810250-3,613087,76,6,0,810250,63,-7,PO MISMATCH,7508924-20180907180003
C AND F ENTERPRISES,43301,810792-3,612649,76,6,0,810792,63,-7,PO MISMATCH,7508917-20180907180003
C AND F ENTERPRISES,43301,810865-1,612647,76,6,0,810865,63,-7,PO MISMATCH,7508915-20180907180003
C AND F ENTERPRISES,43301,810885-2,612648,66,6,0,810885,51.3,-8.7,PO MISMATCH,7508916-20180907180003
C AND F ENTERPRISES,43301,810909-4,612811,35.5,6,0,810909,26.55,-2.95,PO MISMATCH,7508912-20180907180003
C AND F ENTERPRISES,43301,810917-1,612646,141,6,0,810917,115.44,-19.56,PO MISMATCH,7508911-20180907180003
C AND F ENTERPRISES,43301,810933-1,612812,25.5,6,0,810933,17.55,-1.95,PO MISMATCH,7508913-20180907180003
C AND F ENTERPRISES,43301,810935-1,612810,76,6,0,810935,63,-7,PO MISMATCH,7508922-20180907180003
C AND F ENTERPRISES,43301,810968-1,612772,102,6,0,810968,86.4,-9.6,PO MISMATCH,7508918-20180907180003
C AND F ENTERPRISES,43301,810974-3,612773,66,6,0,810974,54,-6,PO MISMATCH,7508919-20180907180003
C AND F ENTERPRISES,43301,811173-1,612777,66,6,0,811173,51.3,-8.7,PO MISMATCH,7508921-20180907180003
C AND F ENTERPRISES,43301,811188-2,612774,23.5,6,0,811188,15.75,-1.75,PO MISMATCH,7508920-20180907180003
C AND F ENTERPRISES,43301,811255-2,612870,128.5,6,0,811255,110.25,-12.25,PO MISMATCH,7508914-20180907180003
C AND F ENTERPRISES,43301,811305-1,613086,76,6,0,811305,63,-7,PO MISMATCH,7508923-20180907180003
C AND F ENTERPRISES,43301,811335-1,614139,76,6,0,811335,63,-7,PO MISMATCH,7508968-20180907180003
C AND F ENTERPRISES,43301,811354-1,614022,121,6,0,811354,103.5,-11.5,PO MISMATCH,7508961-20180907180003
C AND F ENTERPRISES,43301,811357-1,614140,66,6,0,811357,54,-6,PO MISMATCH,7508969-20180907180003
C AND F ENTERPRISES,43301,811370-1,614054,19,6,0,811370,11.7,-1.3,PO MISMATCH,7508943-20180907180003
C AND F ENTERPRISES,43301,811391-1,614134,76,6,0,811391,59.85,-10.15,PO MISMATCH,7508963-20180907180003
C AND F ENTERPRISES,43301,811404-1,614031,98.5,6,0,811404,83.25,-9.25,PO MISMATCH,7508929-20180907180003
C AND F ENTERPRISES,43301,811408-1,614060,131,6,0,811408,106.9,-18.1,PO MISMATCH,7508949-20180907180003
C AND F ENTERPRISES,43301,811409-1,614064,123.5,6,0,811409,105.75,-11.75,PO MISMATCH,7508954-20180907180003
C AND F ENTERPRISES,43301,811411-1,614130,76,6,0,811411,59.85,-10.15,PO MISMATCH,7508958-20180907180003
C AND F ENTERPRISES,43301,811484-1,614058,131,6,0,811484,112.5,-12.5,PO MISMATCH,7508947-20180907180003
C AND F ENTERPRISES,43301,811493-2,614136,76,6,0,811493,59.85,-10.15,PO MISMATCH,7508965-20180907180003
C AND F ENTERPRISES,43301,811533-2,614042,18.5,6,0,811533,11.25,-1.25,PO MISMATCH,7508935-20180907180003
C AND F ENTERPRISES,43301,811567-1,614135,76,6,0,811567,59.85,-10.15,PO MISMATCH,7508964-20180907180003
C AND F ENTERPRISES,43301,811575-1,614137,96,6,0,811575,76.96,-13.04,PO MISMATCH,7508966-20180907180003
C AND F ENTERPRISES,43301,811650-2,614059,18.5,6,0,811650,11.25,-1.25,PO MISMATCH,7508948-20180907180003
C AND F ENTERPRISES,43301,811656-1,614132,66,6,0,811656,51.3,-8.7,PO MISMATCH,7508960-20180907180003
C AND F ENTERPRISES,43301,811658-1,614133,66,6,0,811658,51.3,-8.7,PO MISMATCH,7508962-20180907180003
C AND F ENTERPRISES,43301,811718-1,614075,12.5,6,0,811718,5.85,-0.65,PO MISMATCH,7508956-20180907180003
C AND F ENTERPRISES,43301,811733-1,614142,131,6,0,811733,112.5,-12.5,PO MISMATCH,7508971-20180907180003
C AND F ENTERPRISES,43301,811739-1,614029,171,6,0,811739,148.5,-16.5,PO MISMATCH,7508996-20180907180003
C AND F ENTERPRISES,43301,811748-2,614040,23.5,6,0,811748,15.75,-1.75,PO MISMATCH,7508934-20180907180003
C AND F ENTERPRISES,43301,811770-2,614045,26,6,0,811770,18,-2,PO MISMATCH,7508937-20180907180003
C AND F ENTERPRISES,43301,811792-2,614026,96,6,0,811792,81,-9,PO MISMATCH,7508994-20180907180003
C AND F ENTERPRISES,43301,811799-2,614131,66,6,0,811799,51.3,-8.7,PO MISMATCH,7508959-20180907180003
C AND F ENTERPRISES,43301,811824-2,614141,169,6,0,811824,146.7,-16.3,PO MISMATCH,7508970-20180907180003
C AND F ENTERPRISES,43301,811846-2,614063,12.5,6,0,811846,5.85,-0.65,PO MISMATCH,7508953-20180907180003
C AND F ENTERPRISES,43301,811861-1,614025,38,6,0,811861,28.8,-3.2,PO MISMATCH,7508983-20180907180003
C AND F ENTERPRISES,43301,811886-2,614033,96,6,0,811886,81,-9,PO MISMATCH,7508931-20180907180003
C AND F ENTERPRISES,43301,811901-1,614027,81,6,0,811901,67.5,-7.5,PO MISMATCH,7508995-20180907180003
C AND F ENTERPRISES,43301,811958-2,614138,76,6,0,811958,59.85,-10.15,PO MISMATCH,7508967-20180907180003
C AND F ENTERPRISES,43301,812006-1,614074,161,6,0,812006,139.5,-15.5,PO MISMATCH,7508955-20180907180003
C AND F ENTERPRISES,43301,812040-1,614032,141,6,0,812040,121.5,-13.5,PO MISMATCH,7508930-20180907180003
C AND F ENTERPRISES,43301,812099-2,613818,131,6,0,812099,112.5,-12.5,PO MISMATCH,7508925-20180907180003
C AND F ENTERPRISES,43301,812114-2,614217,83.5,6,0,812114,69.75,-7.75,PO MISMATCH,7508978-20180907180003
C AND F ENTERPRISES,43301,812213-1,614049,148,6,0,812213,127.8,-14.2,PO MISMATCH,7508940-20180907180003
C AND F ENTERPRISES,43301,812254-2,614061,31,6,0,812254,22.5,-2.5,PO MISMATCH,7508951-20180907180003
C AND F ENTERPRISES,43301,812288-3,614021,23.5,6,0,812288,14.97,-2.53,PO MISMATCH,7508950-20180907180003
C AND F ENTERPRISES,43301,812297-2,613822,116.45,6,0,812297,94.45,-16,PO MISMATCH,7508927-20180907180003
C AND F ENTERPRISES,43301,812311-2,614052,235.5,6,0,812311,221.1,-20.4,PO MISMATCH,7508942-20180907180003
C AND F ENTERPRISES,43301,812328-1,614020,169,6,0,812328,146.7,-16.3,PO MISMATCH,7508939-20180907180003
C AND F ENTERPRISES,43301,812397-2,613820,46,6,0,812397,36,-4,PO MISMATCH,7508926-20180907180003
C AND F ENTERPRISES,43301,812427-2,614057,18.5,6,0,812427,65.25,-7.25,PO MISMATCH,7508946-20180907180003
C AND F ENTERPRISES,43301,812444-2,614039,206,6,0,812444,180,-20,PO MISMATCH,7508933-20180907180003
C AND F ENTERPRISES,43301,812503-1,614037,128.5,6,0,812503,110.25,-12.25,PO MISMATCH,7508932-20180907180003
C AND F ENTERPRISES,43301,812534-1,614019,86,6,0,812534,69.98,-10.02,PO MISMATCH,7508928-20180907180003
C AND F ENTERPRISES,43301,812558-2,614024,71,6,0,812558,58.5,-6.5,PO MISMATCH,7508972-20180907180003
C AND F ENTERPRISES,43301,812612-2,614211,46.45,6,0,812612,35.37,-5.08,PO MISMATCH,7508974-20180907180003
C AND F ENTERPRISES,43301,812616-1,614215,157.5,6,0,812616,136.35,-15.15,PO MISMATCH,7508977-20180907180003
C AND F ENTERPRISES,43301,812617-1,614143,93.5,6,0,812617,74.82,-12.68,PO MISMATCH,7508973-20180907180003
C AND F ENTERPRISES,43301,812715-3,614043,26,6,0,812715,18,-2,PO MISMATCH,7508936-20180907180003
C AND F ENTERPRISES,43301,812724-2,614076,25.75,6,0,812724,17.77,-1.98,PO MISMATCH,7508957-20180907180003
C AND F ENTERPRISES,43301,812801-3,614062,18.5,6,0,812801,11.25,-1.25,PO MISMATCH,7508952-20180907180003
C AND F ENTERPRISES,43301,812863-3,614222,26,6,0,812863,18,-2,PO MISMATCH,7508982-20180907180003
C AND F ENTERPRISES,43301,812865-1,614214,86,6,0,812865,72,-8,PO MISMATCH,7508976-20180907180003
C AND F ENTERPRISES,43301,812889-1,614218,83.5,6,0,812889,66.27,-11.23,PO MISMATCH,7508979-20180907180003
C AND F ENTERPRISES,43301,812962-1,614048,110,0,0,812962,135,-15,PO MISMATCH,7508938-20180907180003
C AND F ENTERPRISES,43301,812962-1,614213,46,6,0,812962,135,-15,PO MISMATCH,7508975-20180907180003
C AND F ENTERPRISES,43301,813003-1,614317,128.5,6,0,813003,110.25,-12.25,PO MISMATCH,7508992-20180907180003
C AND F ENTERPRISES,43301,813039-2,614313,31,6,0,813039,22.5,-2.5,PO MISMATCH,7508988-20180907180003
C AND F ENTERPRISES,43301,813057-2,614231,66,6,0,813057,54,-6,PO MISMATCH,7508986-20180907180003
