Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
RIVERS EDGE PRODUCTS,43269,77333-1,5526,71.55,0,0,0,0,0,NOT ON DROP SHIP REPORT,RIVERS EDGE 061818 PMT RECPT 3935.25 63C
RIVERS EDGE PRODUCTS,43270,709281-2,5802,71.55,0,0,0,0,0,NOT ON DROP SHIP REPORT,RIVERS EDGE 062118 (11) C
RIVERS EDGE PRODUCTS,43270,715411-3,5797,71.55,0,0,0,0,0,NOT ON DROP SHIP REPORT,RIVERS EDGE 062118 (11) C
RIVERS EDGE PRODUCTS,43270,745370-3,5801,71.55,0,0,0,0,0,NOT ON DROP SHIP REPORT,RIVERS EDGE 062118 (11) C
RIVERS EDGE PRODUCTS,43270,747698-1,5800,71.55,0,0,0,0,0,NOT ON DROP SHIP REPORT,RIVERS EDGE 062118 (11) C
RIVERS EDGE PRODUCTS,43270,748997-8,5798,71.55,0,0,0,0,0,NOT ON DROP SHIP REPORT,RIVERS EDGE 062118 (11) C
RIVERS EDGE PRODUCTS,43270,749776-3,5796,71.55,0,0,0,0,0,NOT ON DROP SHIP REPORT,RIVERS EDGE 062118 (11) C
RIVERS EDGE PRODUCTS,43269,749844-3,5527,71.55,0,0,0,0,0,NOT ON DROP SHIP REPORT,RIVERS EDGE 061818 PMT RECPT 3935.25 63C
RIVERS EDGE PRODUCTS,43270,749920-4,5871,71.55,0,0,0,0,0,NOT ON DROP SHIP REPORT,RIVERS EDGE 062118 (11) C
RIVERS EDGE PRODUCTS,43270,750199-1,5795,71.55,0,0,0,0,0,NOT ON DROP SHIP REPORT,RIVERS EDGE 062118 (11) C
RIVERS EDGE PRODUCTS,43270,750209-1,5794,71.55,0,0,0,0,0,NOT ON DROP SHIP REPORT,RIVERS EDGE 062118 (11) C
RIVERS EDGE PRODUCTS,43269,751635-1,5689,71.55,0,0,0,0,0,NOT ON DROP SHIP REPORT,RIVERS EDGE 061818 PMT RECPT 3935.25 63C
