Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
A HOMESTEAD SHOPPE,43334,827627-2,435553,33.75,5,0,827627,23.75,-5,PO MISMATCH,7479338-20180824180003
"Kalalou, Inc.",43333,826503-1,686159,68.1,6,0,826503,58.5,-3.6,PO MISMATCH,KALALOU 082218 686159C
"Kalalou, Inc.",43334,827802-1,687414,25.8,6,0,827802,18,-1.8,PO MISMATCH,KALALOU 082418 687414C
PACIFIC COAST,43327,821581-1,6121205,104.5,5,0,821581,96.52,-2.98,PO MISMATCH,PACIFIC COAST 081718 PMT RECPT 1048.00C
PACIFIC COAST,43327,821861-2,6121204,155,5,0,821861,145.5,-4.5,PO MISMATCH,PACIFIC COAST 081718 PMT RECPT 1048.00C
PACIFIC COAST,43327,821923-1,6121203,39.5,5,0,821923,33.47,-1.03,PO MISMATCH,PACIFIC COAST 081718 PMT RECPT 1048.00C
PACIFIC COAST,43327,822131-1,6121202,135,5,0,822131,126.1,-3.9,PO MISMATCH,PACIFIC COAST 081718 PMT RECPT 1048.00C
PACIFIC COAST,43327,822338-1,6121201,155,5,0,822338,145.5,-4.5,PO MISMATCH,PACIFIC COAST 081718 PMT RECPT 1048.00C
PACIFIC COAST,43327,822623-1,6121200,104.5,5,0,822623,96.52,-2.98,PO MISMATCH,PACIFIC COAST 081718 PMT RECPT 1048.00C
PACIFIC COAST,43327,823334-1,6121199,104.5,5,0,823334,96.52,-2.98,PO MISMATCH,PACIFIC COAST 081718 PMT RECPT 1048.00C
PACIFIC COAST,43327,823781-3,6121198,180,5,0,823781,169.75,-5.25,PO MISMATCH,PACIFIC COAST 081718 PMT RECPT 1048.00C
PACIFIC COAST,43327,824249-1,6121197,70,5,0,824249,63.05,-1.95,PO MISMATCH,PACIFIC COAST 081718 PMT RECPT 1048.00C
Pure Country,43326,819053-1,916323,19.1,6,0,819053,12.6,-0.5,PO MISMATCH,PURE CO 081518 916323C
Pure Country,43329,820264-3,917396,30.8,6,0,820264,22.5,-2.3,PO MISMATCH,PURE CO 081718 917396C
Pure Country,43327,822736-3,916420,30.8,6,0,822736,22.5,-2.3,PO MISMATCH,PURE CO 081518 916420C
Pure Country,43328,823078-3,916970,21.8,6,0,823078,14.4,-1.4,PO MISMATCH,PURE CO 081718 916970C
Pure Country,43329,823111-1,917397,30.8,6,0,823111,22.5,-2.3,PO MISMATCH,PURE CO 081718 917397C
Pure Country,43327,823163-1,916418,30.8,6,0,823163,22.5,-2.3,PO MISMATCH,PURE CO 081518 916418C
S.P.I.,43332,825815-1,633409,265,0,0,825815,238.5,-26.5,PO MISMATCH,7479523-20180824180003
VAXCEL,43334,824365-1,848361,95,0,0,824365,94.04,-0.96,PO MISMATCH,7473350-20180824180003
West Creation,43327,814239-2,20391,37.06,3,0,814239,33.49,-0.57,PO MISMATCH,WEST CREATION 081618 PMT RECPT.2 3043.21
West Creation,43327,816632-3,20398,20.9,3,0,816632,17.01,-0.89,PO MISMATCH,WEST CREATION 081618 PMT RECPT.2 3043.28
West Creation,43327,822572-1,20427,54.03,3,0,822572,51.03,-604.2,PO MISMATCH,WEST CREATION 081618 PMT RECPT.2 3043.57
West Creation,43327,822572-1,20428,607.2,3,0,822572,51.03,-604.2,PO MISMATCH,WEST CREATION 081618 PMT RECPT.2 3043.58
