Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
West Creation,43359,828159-1,20499,29.6,3,0,828159,25.2,-1.4,PO MISMATCH,7575272-20181005180011
West Creation,43359,829260-1,20504,41,3,0,829260,37.35,-0.65,PO MISMATCH,7575277-20181005180011
West Creation,43359,829313-1,20502,20.1,3,0,829313,16.2,-0.9,PO MISMATCH,7575275-20181005180011
West Creation,43359,830041-1,20501,92.68,3,0,830041,85.93,-3.75,PO MISMATCH,7575274-20181005180011
West Creation,43359,830108-1,20508,30.56,3,0,830108,26.1,-1.46,PO MISMATCH,7575279-20181005180011
West Creation,43359,830251-1,20509,38.96,3,0,830251,34.07,-1.89,PO MISMATCH,7575280-20181005180011
West Creation,43359,830274-1,20510,145.5,3,0,830274,135,-7.5,PO MISMATCH,7575281-20181005180011
West Creation,43359,830469-1,20518,145.5,3,0,830469,135,-7.5,PO MISMATCH,7575289-20181005180011
West Creation,43359,830777-1,20519,145.5,3,0,830777,135,-7.5,PO MISMATCH,7575290-20181005180011
West Creation,43359,831112-1,20515,32.84,3,0,831112,28.26,-1.58,PO MISMATCH,7575286-20181005180011
West Creation,43359,831565-2,20512,20.01,3,0,831565,16.11,-0.9,PO MISMATCH,7575283-20181005180011
West Creation,43359,833040-2,20528,17.85,3,0,833040,15.68,-93.67,PO MISMATCH,7575296-20181005180011
West Creation,43359,833040-2,20529,94.5,0,0,833040,15.68,-93.67,PO MISMATCH,7572632-20181005180011
West Creation,43359,834792-1,20541,26,3,0,834792,21.8,-1.2,PO MISMATCH,7572185-20181005180011
West Creation,43359,835200-1,20546,26,3,0,835200,21.8,-1.2,PO MISMATCH,7572187-20181005180011
West Creation,43359,835480-2,20549,26,3,0,835480,21.8,-1.2,PO MISMATCH,7572605-20181005180011
YORK WALLCOVERINGS,43374,835685-1,6551969,43.99,0,0,835685,39.99,-4,PO MISMATCH,7582136-20181005180011
