Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
Westmoreland,43301,807561-1,13827,270,8,0,807561,248.9,-13.1,PO MISMATCH,WESTMORELAND 072318 13827C
Westmoreland,43301,809504-1,13827,203,8,0,809504,185.25,-9.75,PO MISMATCH,WESTMORELAND 072318 13827C
Westmoreland,43301,810129-1,13827,258,8,0,810129,237.5,-12.5,PO MISMATCH,WESTMORELAND 072318 13827C
Westmoreland,43301,810444-1,13827,228,24,0,810444,193.8,-10.2,PO MISMATCH,WESTMORELAND 072318 13827C
Westmoreland,43301,811808-1,13827,97,8,0,811808,84.55,-4.45,PO MISMATCH,WESTMORELAND 072318 13827C
Westmoreland,43301,812102-2,13827,283,8,0,812102,261,-14,PO MISMATCH,WESTMORELAND 072318 13827C
STEEL PARTNERS,43291,808502-2,15187,249.59,5,0,808502,140,-104.59,PO MISMATCH,STEEL PARTNERS 071718 15187C
VILLAGE WROUGHT IRON,43297,812121-1,190634,41.7,5,0,812121,34.95,-1.75,PO MISMATCH,VWI 071618 190634C
VILLAGE WROUGHT IRON,43300,813130-1,190749,40.65,5,0,813130,33.95,-1.7,PO MISMATCH,VWI 071918 190749C
VILLAGE WROUGHT IRON,43300,813176-2,190750,76.3,5,0,813176,67.9,-3.4,PO MISMATCH,VWI 071918 190750C
VILLAGE WROUGHT IRON,43304,814775-1,190837,29.1,5,0,814775,22.95,-1.15,PO MISMATCH,VWI 072318 190837C
VILLAGE WROUGHT IRON,43307,815951-2,190936,29.1,5,0,815951,22.95,-1.15,PO MISMATCH,VWI 072618 190936C
IRONWOOD INDUSTRIES,43307,805624-1,28204,107,0,0,805624,101,-6,PO MISMATCH,IRONWOOD 072618 PMT RECPT 993.00 28204C
Sierra Lifestyles,43287,808678-2,34089,17,0,0,808678,16.74,-0.26,PO MISMATCH,SIERRA 071818 PMT RCPT 226.55 34089C
Sierra Lifestyles,43287,788525-1,34135,71.5,0,0,788525,70.4,-1.1,PO MISMATCH,SIERRA 071818 PMT RCPT 226.55 34135C
OLLIIX,43306,815159-2,46519931,46.66,3.46,0,815159,23.33,-19.87,PO MISMATCH,OLLIIX 072618 46519931C
OLLIIX,43306,815724-1,46520107,43.55,3.23,0,815724,35.28,-5.04,PO MISMATCH,OLLIIX 072618 46520107C
ART EFFECTS,43307,810977-4,54825,75.4,0,0,810977,71.64,-3.76,PO MISMATCH,ART EFFECTS 072618 54825C
S.P.I.,43298,794343-1,631680,77.4,0,0,794343,62,-10,PO MISMATCH,SPI 071818 631680C
"Kalalou, Inc.",43303,813527-1,680825,82.5,6,0,813527,71.1,-5.4,PO MISMATCH,KALALOU 072318 680825C
"Kalalou, Inc.",43305,814741-1,681387,68.1,6,0,814741,58.5,-3.6,PO MISMATCH,KALALOU 072518 681387C
"Kalalou, Inc.",43305,815058-2,681455,36.6,6,0,815058,28.8,-1.8,PO MISMATCH,KALALOU 072518 681455C
"Kalalou, Inc.",43306,815385-1,681646,68.1,6,0,815385,58.5,-3.6,PO MISMATCH,KALALOU 072618 681646C
Pure Country,43301,811561-2,910300,31.7,6,0,811561,26.1,0.4,PO MISMATCH,PURE CO 072018 910300C
Pure Country,43304,813989-1,910622,30.8,6,0,813989,22.5,-2.3,PO MISMATCH,PURE CO 072318 910622C
Pure Country,43304,814188-1,910624,21.8,6,0,814188,14.4,-1.4,PO MISMATCH,PURE CO 072318 910624C
Pure Country,43304,813753-2,910700,31.7,6,0,813753,26.1,0.4,PO MISMATCH,PURE CO 072318 910700C
Pure Country,43305,812423-1,911008,57.8,6,0,812423,45,-6.8,PO MISMATCH,PURE CO 072418 911008C
Pure Country,43307,811922-2,911772,32.6,6,0,811922,25.2,-1.4,PO MISMATCH,PURE CO 072618 911772C
