Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
Crestview Collection,43161,758884-1,297642,114.95,0,0,758884,250,20.1,,CRESTVIEW 030518 297642 (2) N
Crestview Collection,43166,746680-1,298635,134.95,0,0,746680,144.95,10,,CRESTVIEW 030818 298635.36 (2) N
Crestview Collection,43166,751935-1,298637,124.95,0,0,751935,134.95,10,,CRESTVIEW 030818 298637.38 (2) N
Crestview Collection,43166,760207-2,298639,114.95,0,0,760207,125,10.05,,CRESTVIEW 030818 298639.40 (2) N
Crestview Collection,43166,760963-3,298641,54.95,0,0,760963,55,0.05,,CRESTVIEW 030818 298641.42 (2) N
Crestview Collection,43174,763456-1,301099,114.95,0,0,763456,124.95,10,,CRESTVIEW 031618 (2) N
Crestview Collection,43174,750837-1,301097,249.9,0,0,750837,269.9,20,,CRESTVIEW 031618 301097.098 (2) N
Crestview Collection,43175,765115-9,301340,94.95,0,0,765115,99.95,5,,CRESTVIEW 031618 301340.341 (2) N
Crestview Collection,43175,763151-5,301343,84.95,0,0,763151,88,3.05,,CRESTVIEW 031618 301342.343 (2) N
Crestview Collection,43175,758884-3,301344,114.95,0,0,758884,250,20.1,,CRESTVIEW 031618 301344.345 (2) N
Crestview Collection,43175,764459-1,301350,109.9,0,0,764459,136,26.1,,CRESTVIEW 031618 301350.351 (2) N
Designers Fountain,43161,759687-1,92929171,183.25,5,0,759687,239,60.75,,DESIGNERS FTN 031218 (2) N
EFA,43137,748430-2,1857054 ,6.08,0,0,,,,NOT ON DROP SHIP REPORT,VERATEX 030818 (5) N
EFA,43137,748238-3,1857055,28.8,0,0,,,,NOT ON DROP SHIP REPORT,VERATEX 030818 (5) N
EFA,43143,746037-3,1857083,21.6,0,0,,,,NOT ON DROP SHIP REPORT,VERATEX 030818 (5) N
EFA,43143,752051-1,1857368,20,0,0,,,,NOT ON DROP SHIP REPORT,VERATEX 030818 (5) N
EVERGREEN ENTERPRISES,43172,764344-1,6457955,105,5,0,764344,97,-3,PO MISMATCH,EVERGREEN 031518 6457955N
"EXPO DECOR, LLC",43168,761210-1,79260,108,5,0,761210,99.1,-3.9,PO MISMATCH,EXPO 031218 79260N
Fireside Lodge,43172,745114-1,70114,640,0,0,745114,627.2,-12.8,PO MISMATCH,FIRESIDE 031418 70114N
Fireside Lodge,43161,742608-2,70058,577.71,0,237.71,742608,333.2,-6.8,PO MISMATCH,FIRESIDE 030518 70058N
Fireside Lodge,43174,746097-1,70150,585.92,0,365.92,746097,215.6,-4.4,PO MISMATCH,FIRESIDE 031618 70150N
Fireside Lodge,43164,745445-3,70075,140,0,0,745445,137.2,-2.8,PO MISMATCH,FIRESIDE 030618 70075N
Fireside Lodge,43164,750894-1,70065,85,0,0,750894,83.3,-1.7,PO MISMATCH,FIRESIDE 030618 70065N
Greenbox Art,43147,747926-1,148768,99.5,5,0,747926,85.05,-9.45,PO MISMATCH,GREENBOX 031218 (3) N
Greenbox Art,43147,748681-1,148769,99.5,5,0,748681,85.05,-9.45,PO MISMATCH,GREENBOX 031218 (3) N
HiEnd Accents,43174,7082-REPL,237609,15,5,0,,,,REVISED,HIEND 031618 (25) N
HiEnd Accents,43167,74548-2REPLA,236818,0,0,0,,,,REVISED,HIEND 030918 (17) N
HiEnd Accents,43167,145847-2REPL,236819,45,5,0,,,,REVISED,HIEND 030918 (17) N
HiEnd Accents,43167,7218-REPLACE,236833,0,0,0,,,,REVISED,HIEND 030918 (17) N
Kimlor,43154,756732-1,847066,203.45,6.95,0,756732,181.5,-15,PO MISMATCH,KIMLOR 030518 73N
Kimlor,43154,756345-1,847054,105.45,6.95,0,756345,88.5,-10,PO MISMATCH,KIMLOR 030518 73N
Kimlor,43158,758460-1,847540,166.25,6.95,0,758460,158.75,-0.55,PO MISMATCH,KIMLOR 030518 73N
Kimlor,43158,758261-1,847536,83.45,6.95,0,758261,76,-0.5,PO MISMATCH,KIMLOR 030518 73N
Kimlor,43166,761475-1,848366,91.45,6.95,0,761475,85.5,1,,KIMLOR 031218 46N
Lorec Ranch Wholesale,43129,741894-1,635,59.99,10,0,741894,59.99,10,,LOREC 031318 635N
Lorec Ranch Wholesale,43129,745896-2,637,119.98,20,0,745896,119.98,20,,LOREC 031318 637N
"Michaelian Home, Inc.",43166,761454-2,54355,107,8,0,761454,89,-10,PO MISMATCH,MICHAELIAN HOME 030818 54355N
"Midwest-CBK, LLC",43175,701001-2,9591090,50,5,0,701001,90,45,,MIDWEST 031618 9591090N
"Mood Dekor, Inc.",43170,723347-2,959,105.3,15.3,0,723347,180,90,,MOOD DEKOR 031218 959N
Rizzy Home,43161,757813-1,4107072,80,5,0,757813,87.12,12.12,,RIZZY 030518 4107071 (2) N
Saverio Inc.,43159,759034-1,201810144,33,5,0,759034,78,50,,SAVERIO 030218 201810144N
Saverio Inc.,43171,763471-2,201810159,33,5,0,763471,78,50,,SAVERIO 031418 201810159N
Savoy House,43171,761747-1,274826,62,0,0,761747,56,-6,PO MISMATCH,SAVOY 031518 274826N
"StyleCraft Home Collection, Inc.",43160,758916-2,1457406,45.99,0,0,758916,48.41,2.42,,STYLECRAFT 030618 1457406N
"StyleCraft Home Collection, Inc.",43165,755073-4,1459380,45.99,0,0,755073,48.41,2.42,,STYLECRAFT 030818 2N
"StyleCraft Home Collection, Inc.",43165,761047-1,1459381,52.34,0,0,761047,55.1,2.76,,STYLECRAFT 030818 2N
"StyleCraft Home Collection, Inc.",43172,764189-1,1463723,124.47,0,0,764189,131.02,6.55,,STYLECRAFT 031518 1463723 (6) N
"StyleCraft Home Collection, Inc.",43172,764133-2,1463724,127.21,0,0,764133,133.91,6.7,,STYLECRAFT 031518 1463723 (6) N
"StyleCraft Home Collection, Inc.",43172,763358-3,1463725,59.49,0,0,763358,62.62,3.13,,STYLECRAFT 031518 1463723 (6) N
"StyleCraft Home Collection, Inc.",43172,764811-1,1463727,37.87,0,0,764811,39.86,1.99,,STYLECRAFT 031518 1463723 (6) N
"StyleCraft Home Collection, Inc.",43172,763969-1,1463728,127.21,0,0,763969,133.91,6.7,,STYLECRAFT 031518 1463723 (6) N
"Trans-Ocean Import Co., Inc.",43164,758223-2,864178,65,0,0,758223,162.5,97.5,,TRANS OCEAN 030618 864178
"Trans-Ocean Import Co., Inc.",43172,763707-1,866903,90,0,0,763707,101,11,,TRANS OCEAN 031418 (5) N
"Trans-Ocean Import Co., Inc.",43172,760852-2,866905,19.25,0,0,760852,20.25,1,,TRANS OCEAN 031418 (5) N
"Trenditions, LLC",43161,758198-2,74455,8.5,3.5,0,758198,15,10,,TRENDITIONS 030218 74455N
W Kohler Lamps,43167,738649-1,8783,390,0,0,738649,375,-15,PO MISMATCH,W KOHLER 031218 8783N
W Kohler Lamps,43167,746393-3,8783,129,0,0,746393,122,-7,PO MISMATCH,W KOHLER 031218 8783N
W Kohler Lamps,43167,737436-2,8783,129,0,0,737436,122,-7,PO MISMATCH,W KOHLER 031218 8783N
Webers Leather,43164,761200-1,96257,45.02,9.63,0,761200,35.83,0.44,,WEBERS 030618 96257N
Webers Leather,43167,762382-3,96303,16.22,7.91,0,762382,8.75,0.44,,WEBERS 030818 96303N
Webers Leather,43167,762618-1,96303,17.67,8.17,0,762618,10,0.5,,WEBERS 030818 96303N
West of the Wind Designs,43164,760941-1,94583,95,0,0,760941,90,-5,PO MISMATCH,WEST OF THE WIND 030518 94583N
West of the Wind Designs,43167,762392-1,94612,95,0,0,762392,90,-5,PO MISMATCH,WEST OF THE WIND 030818 94612N
West of the Wind Designs,43173,765115-7,94651,95,0,0,765115,90,-5,PO MISMATCH,WEST OF THE WIND 031418 94651N
WILD WINGS,43157,755329-2,342539,71.5,5,0,755329,38,-28.5,PO MISMATCH,WILD WINGS 030518 (9) N
WILD WINGS,43157,758200-2,342625,71.5,5,0,758200,38,-28.5,PO MISMATCH,WILD WINGS 030518 (9) N
WILD WINGS,43157,757773-1,342624,71.5,5,0,757773,38,-28.5,PO MISMATCH,WILD WINGS 030518 (9) N
WILD WINGS,43166,762238-2,343274,71.5,5,0,762238,38,-28.5,PO MISMATCH,WILD WINGS 031218 (5) N
WILD WINGS,43165,757515-1,343143,58.5,0,0,757515,55.58,-2.92,PO MISMATCH,WILD WINGS 031218 (6) N
WILD WINGS,43165,760276-1,343190,71.5,5,0,760276,71.25,4.75,,WILD WINGS 031218 (6) N
WILD WINGS,43166,762081-2,343273,24,5,0,762081,22.8,3.8,,WILD WINGS 031218 (5) N
WOODED RIVER,43173,763267-1,123246,532.35,0,0,763267,556.92,24.57,,WOODED RIVER 031518 123246N
