Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
C AND F ENTERPRISES,43357,834960-2,631987/,23.66,3,0,834960,19.62,-1.04,PO MISMATCH,7520478-20180914180005
C AND F ENTERPRISES,43357,834754-1,631986/,57,3,0,834754,51.3,-2.7,PO MISMATCH,7523420-20180914180005
C AND F ENTERPRISES,43357,834936-1,631980/,66,3,0,834936,59.85,-3.15,PO MISMATCH,7520461-20180914180005
C AND F ENTERPRISES,43357,836315-1,633098/,66,3,0,836315,59.85,-3.15,PO MISMATCH,7523492-20180914180005
C AND F ENTERPRISES,43357,836434-2,633108/,66,3,0,836434,59.85,-3.15,PO MISMATCH,7523483-20180914180005
C AND F ENTERPRISES,43357,836622-1,633615/,66,3,0,836622,59.85,-3.15,PO MISMATCH,7529453-20180914180005
C AND F ENTERPRISES,43357,836484-1,633105/,84,3,0,836484,76.96,-4.04,PO MISMATCH,7523482-20180914180005
C AND F ENTERPRISES,43357,836890-1,633887/,107.31,3,0,836890,100.7,-3.61,PO MISMATCH,7529443-20180914180005
C AND F ENTERPRISES,43357,836558-1,633611/,111,3,0,836558,102.6,-5.4,PO MISMATCH,7529450-20180914180005
DONNA SHARP,43350,832605-2,-434399,225.9,0,0,832605,213.3,-12.6,PO MISMATCH,7520101-20180911180003
HERITAGE LACE,43356,836912-1,1280842,17.4,0,0,836912,13.05,-4.35,PO MISMATCH,7526605-20180914180005
Jonco Industries,43349,831542-2,1419402,55.97,0,0,831542,52.97,-3,PO MISMATCH,7516793-20180911180003
Mayberry Rugs,43354,834625-2,117034,59,5,0,834625,54,-54,PO MISMATCH,7526308-20180914180005
Mayberry Rugs,43354,834625-2,117038,59,5,0,834625,54,-54,PO MISMATCH,7526312-20180914180005
MY AMIGOS,43328,830239-2,7420,92,20,0,830239,72,-72,PO MISMATCH,7496519-20180904180003
Pure Country,43350,832241-2,922984,19.1,6,0,832241,12.6,-0.5,PO MISMATCH,7520179-20180911180003
Pure Country,43350,832763-1,922911,19.1,6,0,832763,12.6,-0.5,PO MISMATCH,7520175-20180911180003
Pure Country,43356,836127-2,924225,19.1,6,0,836127,6.3,-6.8,PO MISMATCH,7526601-20180914180005
Pure Country,43353,831920-1,923331,30.8,6,0,831920,22.5,-2.3,PO MISMATCH,7520185-20180911180003
Pure Country,43349,833887-2,922401,30.8,6,0,833887,22.5,-2.3,PO MISMATCH,7520187-20180911180003
Pure Country,43350,834292-2,922851,30.8,6,0,834292,22.5,-2.3,PO MISMATCH,7520189-20180911180003
Pure Country,43354,835458-2,923569,32.6,6,0,835458,25.2,-1.4,PO MISMATCH,7523917-20180914180005
Pure Country,43349,831001-2,922400,56,6,0,831001,47.7,-2.3,PO MISMATCH,7520186-20180911180003
Pure Country,43350,834525-3,922849,111.8,6,0,834525,100.8,-5,PO MISMATCH,7520188-20180911180003
Pure Country,43350,828141-1,922848,135.2,6,0,828141,120.6,-8.6,PO MISMATCH,7520107-20180911180003
S.P.I.,43353,835193-2,0634252-,48,0,0,835193,0,-48,PO MISMATCH,7516858-20180911180003
S.P.I.,43353,835231-1,0634253-,48,0,0,835231,0,-48,PO MISMATCH,7516857-20180911180003
Sierra Lifestyles,43348,833761-4,34668,13,0,0,833761,12.8,-0.2,PO MISMATCH,7520197-20180914180005
Sierra Lifestyles,43348,833953-1,34671,32.5,0,0,833953,32,-0.5,PO MISMATCH,7520198-20180914180005
Sierra Lifestyles,43348,830684-2,34676,56,0,0,830684,55.14,-0.86,PO MISMATCH,7520191-20180914180005
Sierra Lifestyles,43348,833430-1,34667,58.5,0,0,833430,58.23,-0.27,PO MISMATCH,7520196-20180914180005
STEEL PARTNERS,43255,790704-2,15127,298.88,5,0,790704,214,-79.88,PO MISMATCH,STEEL PARTNERS 091018 15127C
Tayse International,43353,832180-1,469405,79,0,0,832180,71.1,-7.9,PO MISMATCH,7526377-20180914180005
