Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
IRONWOOD INDUSTRIES,43143,737259-1,27422,111,0,0,737259,111,0,,
IRONWOOD INDUSTRIES,43143,737399-1,27414,62,0,0,737399,62,0,,
IRONWOOD INDUSTRIES,43143,737718-1,27417,69,0,0,737718,69,0,,
IRONWOOD INDUSTRIES,43143,737833-5,27435,86,0,0,737833,86,0,,
IRONWOOD INDUSTRIES,43143,737993-2,27418,192,0,0,737993,192,0,,
ASHTON ART,43138,738330-2,16769,310,5,0,738330,305,0,,
IRONWOOD INDUSTRIES,43143,738331-2,27415,69,0,0,738331,69,0,,
IRONWOOD INDUSTRIES,43143,738362-3,27434,20,0,0,738362,20,0,,
IRONWOOD INDUSTRIES,43143,739198-3,27412,59,0,0,739198,59,0,,
IRONWOOD INDUSTRIES,43143,739318-4,27419,261,0,0,739318,261,0,,
CARSTENS INC,43143,739456-1,223161,22,3,0,739456,19,0,,
IRONWOOD INDUSTRIES,43144,740722-2,27452,231,0,0,740722,231,0,,
COLORADO DALLAS LLC,43143,741497-2,19019,34.45,5,0,741497,29.45,0,,
COLORADO DALLAS LLC,43143,741811-1,19018,27.8,5,0,741811,22.8,0,,
ASHTON ART,43137,742156-2,16748,99,5,0,742156,94,0,,
ASHTON ART,43140,742296-2,16842,67,5,0,742296,62,0,,
ASHTON ART,43138,742463-3,16770,78,5,0,742463,73,0,,
CARSTENS INC,43143,743573-1,223162,59,3,0,743573,56,0,,
COLORADO DALLAS LLC,43145,743795-1,19030,200.65,4,0,743795,196.65,0,,
COAST LAMP,43140,743937-1,52342,99.05,5,0,743937,94.05,0,,
COAST LAMP,43140,744001-1,52341,56.3,5,0,744001,51.3,0,,
COAST LAMP,43140,744050-2,52340,84.8,5,0,744050,79.8,0,,
COAST LAMP,43140,744229-1,52339,193.1,5,0,744229,188.1,0,,
COAST LAMP,43140,744269-3,52338,32.5,5,0,744269,27.5,0,,
CARSTENS INC,43143,744322-2,223155,39,3,0,744322,36,0,,
COAST LAMP,43140,744347-2,52478,80,5,0,744347,75,0,,
COLORADO DALLAS LLC,43145,744403-1,19031,34.45,5,0,744403,29.45,0,,
COAST LAMP,43140,744409-1,52476,475.25,5,0,744409,470.25,0,,
COLORADO DALLAS LLC,43146,744409-2,19037,150.2,2,0,744409,148.2,0,,
COAST LAMP,43140,744560-1,52475,103.8,5,0,744560,98.8,0,,
COAST LAMP,43140,744600-2,52474,32.5,5,0,744600,27.5,0,,
COAST LAMP,43140,744609-1,52473,59,5,0,744609,54,0,,
COLORADO DALLAS LLC,43140,744714-4,19011,22.9,2,0,744714,20.9,0,,
D & R Home,43125,744814-1,11380,294,10,0,744814,284,0,,
D & R Home,43127,744839-4,11389,91,10,0,744839,81,0,,
COLORADO DALLAS LLC,43140,744887-1,19013,22.9,2,0,744887,20.9,0,,
COAST LAMP,43140,744933-2,52472,32.5,5,0,744933,27.5,0,,
COAST LAMP,43140,745045-1,52471,103.8,5,0,745045,98.8,0,,
COAST LAMP,43140,745358-1,52468,64,5,0,745358,59,0,,
ASHTON ART,43138,745383-3,16771,78,5,0,745383,73,0,,
COAST LAMP,43140,745469-5,52516,64,5,0,745469,59,0,,
COLORADO DALLAS LLC,43147,745545-1,19046,77.2,5,0,745545,72.2,0,,
ASHTON ART,43138,745578-2,16773,84,5,0,745578,79,0,,
CARSTENS INC,43131,745597-1,222615,56,6,0,745597,50,0,,
COAST LAMP,43140,745618-1,52515,103.8,5,0,745618,98.8,0,,
C AND F ENTERPRISES,43144,745654-3,575551,76,6,0,745654,70,0,,
COAST LAMP,43140,745679-2,52545,32.5,5,0,745679,27.5,0,,
COAST LAMP,43140,745684-2,52542,74.5,5,0,745684,69.5,0,,
CARSTENS INC,43131,745712-2,222628,18,3,0,745712,15,0,,
COAST LAMP,43140,745743-1,52541,65.8,5,0,745743,60.8,0,,
COLORADO DALLAS LLC,43140,745777-1,19012,20.05,2,0,745777,18.05,0,,
COAST LAMP,43140,745792-2,52540,64,5,0,745792,59,0,,
COLORADO DALLAS LLC,43147,745803-1,19048,27.8,5,0,745803,22.8,0,,
ASHTON ART,43138,745849-3,16774,78,5,0,745849,73,0,,
COLORADO DALLAS LLC,43140,745906-2,19008,50.45,2,0,745906,48.45,0,,
COAST LAMP,43140,745956-1,52539,103.8,5,0,745956,98.8,0,,
COAST LAMP,43140,745962-1,52538,99,5,0,745962,94,0,,
COAST LAMP,43140,745985-2,52536,64,5,0,745985,59,0,,
GAUCHO SHEEP & LEATHER,43136,746009-1,55246,133,9,0,746009,124,0,,
COAST LAMP,43140,746043-2,52535,44.43,5,0,746043,39.43,0,,
COAST LAMP,43140,746127-2,52534,155.1,5,0,746127,150.1,0,,
ASHTON ART,43138,746146-2,16772,67,5,0,746146,62,0,,
DEMDACO 0000        LEAWOOD,43139,746146-1,21878925,57,0,0,746146,57,0,,
COLORADO DALLAS LLC,43144,746173-1,19026,24.95,5,0,746173,19.95,0,,
CARSTENS INC,43131,746181-1,222616,201,6,0,746181,195,0,,
C AND F ENTERPRISES,43137,746186-3,572982,26,6,0,746186,20,0,,
COAST LAMP,43140,746392-1,52533,59,5,0,746392,54,0,,
DEMDACO 0000        LEAWOOD,43139,746737-1,21878927,57,0,0,746737,57,0,,
DEMDACO 0000        LEAWOOD,43139,746832-4,21878904,57,0,0,746832,57,0,,
CARSTENS INC,43131,746871-2,222632,41,3,0,746871,38,0,,
ASHTON ART,43140,746963-2,16843,142,5,0,746963,137,0,,
CARSTENS INC,43143,747262-1,223158,129,3,0,747262,126,0,,
CARSTENS INC,43143,747448-2,223157,105,3,0,747448,102,0,,
COLORADO DALLAS LLC,43144,747650-1,19028,24.95,5,0,747650,19.95,0,,
DEMDACO 0000        LEAWOOD,43139,747776-1,21878920,57,0,0,747776,57,0,,
MEISSENBURG DESIGNS,43137,747797-1,269242,47.5,2,0,747797,45.5,0,,
COLORADO DALLAS LLC,43147,747854-2,19044,22.9,2,0,747854,20.9,0,,
DEMDACO 0000        LEAWOOD,43139,747942-1,21878926,57,0,0,747942,57,0,,
DEMDACO 0000        LEAWOOD,43139,747997-1,21878921,57,0,0,747997,57,0,,
"Copper Art, LLC",43140,748038-1,20021,263,4,0,748038,259,0,,
CARSTENS INC,43133,748111-1,222789,12,3,0,748111,9,0,,
COLORADO DALLAS LLC,43147,748160-1,19047,23.85,2,0,748160,21.85,0,,
C AND F ENTERPRISES,43136,748260-1,572615,388.25,6,0,748260,382.25,0,,
D & R Home,43133,748268-2,11404,31.5,10,0,748268,21.5,0,,
C AND F ENTERPRISES,43133,748311-2,572254,126,6,0,748311,120,0,,
C AND F ENTERPRISES,43133,748319-2,572251,105,6,0,748319,99,0,,
C AND F ENTERPRISES,43136,748334-1,572616,81,6,0,748334,75,0,,
C AND F ENTERPRISES,43133,748350-1,572252,18.5,6,0,748350,12.5,0,,
C AND F ENTERPRISES,43133,748384-2,572255,18.5,6,0,748384,12.5,0,,
C AND F ENTERPRISES,43133,748423-2,572253,121,6,0,748423,115,0,,
CARSTENS INC,43143,748430-3,223156,39,3,0,748430,36,0,,
MEISSENBURG DESIGNS,43137,748446-2,269229,114,2,0,748446,112,0,,
C AND F ENTERPRISES,43133,748563-1,572234,76,6,0,748563,122,0,,
C AND F ENTERPRISES,43136,748563-1,572617,58,6,0,748563,122,0,,
C AND F ENTERPRISES,43136,748598-1,572754,18.5,6,0,748598,12.5,0,,
C AND F ENTERPRISES,43136,748601-2,572742,43.5,6,0,748601,37.5,0,,
C AND F ENTERPRISES,43136,748628-2,572583,66,6,0,748628,60,0,,
C AND F ENTERPRISES,43136,748640-2,572750,12.5,6,0,748640,6.5,0,,
"Copper Art, LLC",43144,748654-1,20051,263,4,0,748654,259,0,,
C AND F ENTERPRISES,43137,748664-1,572829,141,6,0,748664,135,0,,
C AND F ENTERPRISES,43136,748730-1,572736,76,6,0,748730,70,0,,
C AND F ENTERPRISES,43136,748754-1,572738,91,6,0,748754,85,0,,
C AND F ENTERPRISES,43136,748772-1,572740,46,6,0,748772,40,0,,
C AND F ENTERPRISES,43136,748864-2,572751,51,6,0,748864,45,0,,
C AND F ENTERPRISES,43136,748988-2,572745,76,6,0,748988,70,0,,
C AND F ENTERPRISES,43136,749035-2,572746,66,6,0,749035,60,0,,
C AND F ENTERPRISES,43137,749043-2,572971,235.5,6,0,749043,229.5,0,,
ASHTON ART,43140,749050-1,16844,67,5,0,749050,62,0,,
C AND F ENTERPRISES,43136,749085-2,572752,23.5,6,0,749085,17.5,0,,
C AND F ENTERPRISES,43136,749133-2,572744,76,6,0,749133,70,0,,
C AND F ENTERPRISES,43136,749137-1,572743,46,6,0,749137,40,0,,
CARSTENS INC,43137,749249-1,222926,45,3,0,749249,42,0,,
C AND F ENTERPRISES,43137,749299-2,572975,166,6,0,749299,160,0,,
C AND F ENTERPRISES,43136,749311-1,572582,30,6,0,749311,24,0,,
DEMDACO 0000        LEAWOOD,43143,749337-1,21880148,15,0,0,749337,15,0,,
CARSTENS INC,43137,749355-4,222925,87,3,0,749355,84,0,,
C AND F ENTERPRISES,43136,749378-2,572753,26,6,0,749378,20,0,,
COLORADO DALLAS LLC,43144,749402-1,19029,58.2,5,0,749402,53.2,0,,
C AND F ENTERPRISES,43136,749417-2,572741,96,6,0,749417,90,0,,
C AND F ENTERPRISES,43136,749436-2,572737,66,6,0,749436,60,0,,
C AND F ENTERPRISES,43136,749532-2,572739,58.5,6,0,749532,52.5,0,,
C AND F ENTERPRISES,43137,749545-1,573019,19,6,0,749545,13,0,,
C AND F ENTERPRISES,43136,749581-2,572749,31,6,0,749581,25,0,,
C AND F ENTERPRISES,43136,749728-1,572581,76,6,0,749728,70,0,,
DEMDACO 0000        LEAWOOD,43139,749788-1,21878919,57,0,0,749788,57,0,,
CARSTENS INC,43143,749835-3,223159,22,3,0,749835,19,0,,
COLORADO DALLAS LLC,43146,749862-1,19038,38.1,2,0,749862,36.1,0,,
C AND F ENTERPRISES,43137,749956-1,572969,86,6,0,749956,80,0,,
C AND F ENTERPRISES,43137,749993-1,572977,62,6,0,749993,56,0,,
C AND F ENTERPRISES,43137,749998-2,572976,86,6,0,749998,80,0,,
Greenland Trading,43137,750030-1,164839,71,5,0,750030,66,0,,
C AND F ENTERPRISES,43137,750136-1,572978,12.5,6,0,750136,6.5,0,,
C AND F ENTERPRISES,43137,750164-4,572970,31,6,0,750164,25,0,,
C AND F ENTERPRISES,43137,750180-1,572984,23.5,6,0,750180,17.5,0,,
C AND F ENTERPRISES,43137,750200-2,572980,32,6,0,750200,26,0,,
"Copper Art, LLC",43144,750243-2,20027,262,4,0,750243,258,0,,
C AND F ENTERPRISES,43137,750248-2,572983,186,6,0,750248,180,0,,
C AND F ENTERPRISES,43140,750260-7,574746,106,6,0,750260,100,0,,
C AND F ENTERPRISES,43137,750272-2,572985,43.5,6,0,750272,37.5,0,,
C AND F ENTERPRISES,43137,750290-2,572973,26,6,0,750290,20,0,,
MEISSENBURG DESIGNS,43137,750301-2,269238,34,2,0,750301,32,0,,
DALIN ENTERPRISE,43138,750325-1,14044898,100,15,0,750325,85,0,,
Greenland Trading,43137,750383-2,164842,23,5,0,750383,18,0,,
Greenland Trading,43137,750398-1,164852,51,5,0,750398,46,0,,
C AND F ENTERPRISES,43137,750416-1,573020,86,6,0,750416,80,0,,
C AND F ENTERPRISES,43139,750462-1,573976,84,6,0,750462,78,0,,
C AND F ENTERPRISES,43139,750520-1,573285,42,6,0,750520,36,0,,
C AND F ENTERPRISES,43139,750523-2,573289,18.5,6,0,750523,12.5,0,,
MEISSENBURG DESIGNS,43138,750553-1,269287,36.5,2,0,750553,34.5,0,,
C AND F ENTERPRISES,43139,750554-2,573283,66,6,0,750554,60,0,,
Greenland Trading,43137,750596-2,164843,16,5,0,750596,11,0,,
C AND F ENTERPRISES,43139,750627-4,574149,71,6,0,750627,65,0,,
DEMDACO 0000        LEAWOOD,43139,750809-2,21878870,18,0,0,750809,18,0,,
CARSTENS INC,43138,750845-1,223002,92,3,0,750845,89,0,,
VAXCEL,43139,750870-1,797415,121.25,2.5,0,750870,118.75,0,,
Greenland Trading,43139,750978-2,164912,46,5,0,750978,41,0,,
C AND F ENTERPRISES,43139,751039-2,574227,236.75,6,0,751039,230.75,0,,
C AND F ENTERPRISES,43139,751112-1,574226,31,6,0,751112,25,0,,
VAXCEL,43139,751176-2,797405,115.55,2.5,0,751176,113.05,0,,
VAXCEL,43139,751229-1,797324,97.5,2.5,0,751229,95,0,,
VAXCEL,43139,751256-1,797352,50,2.5,0,751256,47.5,0,,
CAST HORN DESIGN,43144,751257-1,20970,801,0,30,751257,771,0,,
BUCK SNORT,43140,751270-2,38375,25.85,3,7.95,751270,14.9,0,,
DONNA SHARP,43143,751280-1,416909,146.7,0,0,751280,146.7,0,,
CHANDLER 4 CORNERS,43140,751293-1,237571,46,10,0,751293,36,0,,
C AND F ENTERPRISES,43139,751297-1,574225,19,6,0,751297,13,0,,
CAST HORN DESIGN,43144,751308-1,20970,115,5,0,751308,110,0,,
VAXCEL,43140,751345-1,797643,50,2.5,0,751345,47.5,0,,
C AND F ENTERPRISES,43140,751347-1,574741,277.25,6,0,751347,271.25,0,,
CARSTENS INC,43140,751350-2,223080,181,6,0,751350,175,0,,
Mayberry Rugs,43140,751352-1,108078,86.5,10,0,751352,76.5,0,,
BUCK SNORT,43140,751365-2,38374,45.2,3,7.95,751365,34.25,0,,
VAXCEL,43140,751368-2,797678,128.85,2.5,0,751368,126.35,0,,
VAXCEL,43140,751378-2,797561,27.2,2.5,0,751378,24.7,0,,
VAXCEL,43140,751382-2,797577,101.3,2.5,0,751382,98.8,0,,
C AND F ENTERPRISES,43140,751389-2,574747,23.5,6,0,751389,17.5,0,,
CARSTENS INC,43140,751405-1,223081,21,3,0,751405,18,0,,
Mayberry Rugs,43140,751420-2,108077,35,10,0,751420,25,0,,
C AND F ENTERPRISES,43140,751423-1,574748,41,6,0,751423,35,0,,
CARSTENS INC,43140,751438-2,223082,13,3,0,751438,10,0,,
C AND F ENTERPRISES,43140,751447-1,574750,66,6,0,751447,60,0,,
VAXCEL,43140,751458-1,797672,27.2,2.5,0,751458,24.7,0,,
Mayberry Rugs,43140,751466-2,108076,19.5,5,0,751466,14.5,0,,
DONNA SHARP,43143,751493-2,416910,19.8,0,0,751493,19.8,0,,
DONNA SHARP,43143,751504-1,416911,24.3,0,0,751504,24.3,0,,
VAXCEL,43140,751527-1,797587,70.9,2.5,0,751527,68.4,0,,
Greenland Trading,43139,751529-2,164923,21,5,0,751529,16,0,,
C AND F ENTERPRISES,43140,751539-4,574740,206,6,0,751539,200,0,,
DONNA SHARP,43143,751555-4,416912,18.9,0,0,751555,18.9,0,,
Mayberry Rugs,43140,751555-2,108075,59,5,0,751555,54,0,,
CAST HORN DESIGN,43144,751611-1,20970,315,5,0,751611,310,0,,
CARSTENS INC,43143,751618-2,223153,163.5,6,0,751618,157.5,0,,
Mayberry Rugs,43140,751630-2,108074,119,5,0,751630,114,0,,
DONNA SHARP,43143,751643-1,416950,137.7,0,0,751643,137.7,0,,
Mayberry Rugs,43140,751646-1,108073,119,5,0,751646,114,0,,
VAXCEL,43140,751660-1,797671,445.2,2.5,0,751660,442.7,0,,
Mayberry Rugs,43140,751667-2,108072,19.5,5,0,751667,14.5,0,,
C AND F ENTERPRISES,43140,751668-2,574749,76,6,0,751668,70,0,,
VAXCEL,43140,751672-1,797684,114.6,2.5,0,751672,112.1,0,,
Mayberry Rugs,43140,751686-1,108071,59,5,0,751686,54,0,,
VAXCEL,43140,751696-1,797568,50,2.5,0,751696,47.5,0,,
VAXCEL,43140,751726-1,797619,65.2,2.5,0,751726,62.7,0,,
Mayberry Rugs,43140,751728-1,108070,17.5,5,0,751728,12.5,0,,
Mayberry Rugs,43140,751730-1,108069,17.5,5,0,751730,12.5,0,,
VAXCEL,43143,751748-2,797850,51.9,2.5,0,751748,49.4,0,,
Greenland Trading,43140,751810-2,164931,108,5,0,751810,103,0,,
C AND F ENTERPRISES,43144,751839-2,575375,23.5,6,0,751839,17.5,0,,
C AND F ENTERPRISES,43143,751847-1,575101,76,6,0,751847,70,0,,
Mayberry Rugs,43144,751851-1,108152,59,5,0,751851,54,0,,
C AND F ENTERPRISES,43144,751883-1,575535,12.5,6,0,751883,6.5,0,,
C AND F ENTERPRISES,43144,751886-1,575377,61,6,0,751886,55,0,,
C AND F ENTERPRISES,43144,751906-1,575554,150,6,0,751906,144,0,,
C AND F ENTERPRISES,43144,751920-1,575371,86,6,0,751920,80,0,,
C AND F ENTERPRISES,43143,751921-1,575200,141,6,0,751921,135,0,,
VAXCEL,43144,751933-2,798153,80.4,2.5,0,751933,77.9,0,,
C AND F ENTERPRISES,43143,751943-2,575205,36,6,0,751943,30,0,,
VAXCEL,43144,751967-1,798159,64.25,2.5,0,751967,61.75,0,,
Mayberry Rugs,43144,751975-2,108159,33,5,0,751975,28,0,,
DEMDACO 0000        LEAWOOD,43144,751982-3,21880875,15,0,0,751982,15,0,,
C AND F ENTERPRISES,43143,751992-2,575211,19,6,0,751992,13,0,,
Mayberry Rugs,43144,751993-2,108156,39,10,0,751993,29,0,,
Mayberry Rugs,43144,752018-1,108151,119,5,0,752018,114,0,,
VAXCEL,43144,752028-2,798161,228.6,2.5,0,752028,226.1,0,,
C AND F ENTERPRISES,43144,752066-2,575578,86,6,0,752066,80,0,,
DONNA SHARP,43143,752083-1,416899,90,0,0,752083,90,0,,
CARSTENS INC,43143,752102-1,223154,45,3,0,752102,42,0,,
Mayberry Rugs,43144,752103-2,108150,136.5,10,0,752103,126.5,0,,
Mayberry Rugs,43146,752105-4,108204,18.5,5,0,752105,13.5,0,,
C AND F ENTERPRISES,43144,752155-1,575369,66,6,0,752155,60,0,,
C AND F ENTERPRISES,43144,752163-2,575550,30,6,0,752163,24,0,,
C AND F ENTERPRISES,43144,752176-2,575370,66,6,0,752176,60,0,,
VAXCEL,43144,752179-2,798162,175.4,2.5,0,752179,172.9,0,,
C AND F ENTERPRISES,43144,752180-1,575536,106,6,0,752180,100,0,,
VAXCEL,43145,752198-2,798637,70.9,2.5,0,752198,68.4,0,,
VAXCEL,43144,752200-1,798157,90.85,2.5,0,752200,88.35,0,,
DEMDACO 0000        LEAWOOD,43145,752201-3,21881312,17,0,0,752201,17,0,,
VAXCEL,43144,752214-2,798152,50,2.5,0,752214,47.5,0,,
DONNA SHARP,43143,752221-1,416900,94.5,0,0,752221,94.5,0,,
Mayberry Rugs,43146,752259-1,108233,17.5,5,0,752259,12.5,0,,
C AND F ENTERPRISES,43143,752262-1,575204,23.5,6,0,752262,17.5,0,,
C AND F ENTERPRISES,43144,752270-1,575378,203.95,6,0,752270,197.95,0,,
CAST HORN DESIGN,43144,752293-1,20970,115,5,0,752293,110,0,,
VAXCEL,43144,752309-2,798166,51.9,2.5,0,752309,49.4,0,,
C AND F ENTERPRISES,43143,752323-1,575198,76,6,0,752323,70,0,,
VAXCEL,43144,752337-1,798163,101.3,2.5,0,752337,98.8,0,,
Greenland Trading,43143,752342-1,164994,16,5,0,752342,11,0,,
VAXCEL,43145,752344-1,798624,225.75,2.5,0,752344,223.25,0,,
VAXCEL,43144,752346-1,798155,90.85,2.5,0,752346,88.35,0,,
C AND F ENTERPRISES,43144,752347-2,575549,51,6,0,752347,45,0,,
DEMDACO 0000        LEAWOOD,43145,752390-1,21881339,138,0,0,752390,138,0,,
Mayberry Rugs,43144,752391-1,108154,59,5,0,752391,54,0,,
Mayberry Rugs,43146,752392-2,108203,189.76,10,0,752392,168,0,,
CARSTENS INC,43143,752406-2,223165,18,3,0,752406,15,0,,
C AND F ENTERPRISES,43143,752418-1,575203,23.5,6,0,752418,17.5,0,,
C AND F ENTERPRISES,43143,752422-1,575202,56,6,0,752422,50,0,,
CHANDLER 4 CORNERS,43143,752436-3,237614,27.1,10,0,752436,17.1,0,,
VAXCEL,43144,752476-3,798160,70.9,2.5,0,752476,68.4,0,,
CHANDLER 4 CORNERS,43143,752478-2,237615,33.4,10,0,752478,23.4,0,,
Mayberry Rugs,43144,752482-1,108153,59,5,0,752482,54,0,,
CRIPPLE CREEK,43143,752487-1,18-8738,70,0,0,752487,70,0,,
DALIN ENTERPRISE,43144,752492-2,14044909,64,15,0,752492,49,0,,
COLORADO DALLAS LLC,43145,752494-2,19035,72.3,2,0,752494,70.3,0,,
C AND F ENTERPRISES,43143,752528-3,575212,45,6,0,752528,39,0,,
DONNA SHARP,43143,752530-1,416904,161.1,0,0,752530,161.1,0,,
CARSTENS INC,43143,752553-2,223163,21,3,0,752553,18,0,,
DONNA SHARP,43144,752560-2,417023,146.7,0,0,752560,146.7,0,,
C AND F ENTERPRISES,43143,752573-1,575209,46,6,0,752573,40,0,,
DONNA SHARP,43143,752584-1,416905,45,0,0,752584,45,0,,
VAXCEL,43145,752587-2,798728,349.26,2.5,0,752587,346.76,0,,
C AND F ENTERPRISES,43143,752600-1,575210,12.5,6,0,752600,6.5,0,,
Mayberry Rugs,43144,752603-1,108155,17.5,5,0,752603,12.5,0,,
VAXCEL,43144,752614-1,798192,210.55,2.5,0,752614,208.05,0,,
CARSTENS INC,43143,752649-1,223164,38,3,0,752649,35,0,,
C AND F ENTERPRISES,43143,752656-1,575199,26,6,0,752656,20,0,,
VAXCEL,43144,752667-2,798190,50,2.5,0,752667,47.5,0,,
BUCK SNORT,43145,752671-1,38392,17.05,3,6.95,752671,7.1,0,,
CAST HORN DESIGN,43144,752672-1,20970,115,5,0,752672,110,0,,
VAXCEL,43144,752686-1,798186,70.9,2.5,0,752686,68.4,0,,
DALIN ENTERPRISE,43144,752690-2,14044910,140,15,0,752690,125,0,,
C AND F ENTERPRISES,43145,752705-2,575642,88.5,6,0,752705,82.5,0,,
Greenland Trading,43143,752725-2,165047,45,5,0,752725,40,0,,
VAXCEL,43144,752740-1,798184,286.55,2.5,0,752740,284.05,0,,
DONNA SHARP,43143,752748-2,416901,75.6,0,0,752748,75.6,0,,
Mayberry Rugs,43144,752759-2,108149,119,5,0,752759,114,0,,
DONNA SHARP,43143,752761-2,416902,32.4,0,0,752761,32.4,0,,
CAST HORN DESIGN,43144,752765-1,20970,215,15,0,752765,200,0,,
VAXCEL,43144,752778-1,798188,70.9,2.5,0,752778,68.4,0,,
Mayberry Rugs,43144,752821-1,108160,52.5,15,0,752821,37.5,0,,
VAXCEL,43144,752826-2,798189,50,2.5,0,752826,47.5,0,,
DONNA SHARP,43143,752832-1,416903,75.6,0,0,752832,75.6,0,,
C AND F ENTERPRISES,43143,752837-1,575201,76,6,0,752837,70,0,,
VAXCEL,43144,752844-1,798185,72.8,2.5,0,752844,70.3,0,,
C AND F ENTERPRISES,43143,752857-1,575100,86,6,0,752857,80,0,,
Mayberry Rugs,43144,752873-2,108157,17.5,5,0,752873,12.5,0,,
C AND F ENTERPRISES,43144,752875-2,575373,76,6,0,752875,70,0,,
CHANDLER 4 CORNERS,43143,752878-2,237616,27.1,10,0,752878,17.1,0,,
VAXCEL,43146,752895-1,798920,115.55,2.5,0,752895,113.05,0,,
Mayberry Rugs,43146,752906-1,108238,59,5,0,752906,54,0,,
VAXCEL,43145,752913-1,798636,33.85,2.5,0,752913,31.35,0,,
