Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
VAXCEL,2/21/2018,755741-1,800424,145,2.5,,755741,136.8,-5.7,PO MISMATCH,VAXCEL PMT RECPT 022218 4165.96 CC
VAXCEL,2/21/2018,755729-1,800429,216.25,2.5,,755729,208.05,-5.7,PO MISMATCH,VAXCEL PMT RECPT 022218 4165.96 CC
CAPITOL IMPORTING,2/20/2018,754557-3,166990,82,3,,754557,74,-5,PO MISMATCH,CAPITOL 022018 166990 CC
PARK DESIGN,2/12/2018,749938-2,1398136,164.44,5,20.89,749938,133.71,-4.84,PO MISMATCH,PARK 021518 1398136 CC
PARK DESIGN,2/14/2018,750275-2,1398032,43,5,5.7,750275,27.46,-4.84,PO MISMATCH,PARK 021518 1398032 CC
PARK DESIGN,2/12/2018,750282-2,1398033,181.48,5,17.53,750282,154.11,-4.84,PO MISMATCH,PARK 021518 1398033 CC
CHANDLER 4 CORNERS,2/20/2018,755866-1,237730,55,10,,755866,40.5,-4.5,PO MISMATCH,CHANDLER 022118 237730 CC
IRONWOOD INDUSTRIES,2/20/2018,740131-1,27472,183,,,740131,179,-4,PO MISMATCH,IRONWOOD 022118 27472 CC
SLEEPYS LOG FURNITURE,2/5/2018,736396-4,21771,45,5,,736396,76,-4,PO MISMATCH,SLEEPYS 021618 (4) CC
SLEEPYS LOG FURNITURE,1/22/2018,736396-2,21745,45,5,,736396,76,-4,PO MISMATCH,SLEEPYS 013018 2
PARK DESIGN,2/9/2018,743972-2,1397570,184.61,5,15.56,743972,160.23,-3.82,PO MISMATCH,PARK 021518 1397570 CC
PARK DESIGN,2/9/2018,748909-2,1397571,196.6,5,27.55,748909,160.23,-3.82,PO MISMATCH,PARK 021518 1397571 CC
PARK DESIGN,2/14/2018,750789-1,1398027,198,5,28.95,750789,160.23,-3.82,PO MISMATCH,PARK 021518 1398027 CC
PARK DESIGN,2/14/2018,750216-2,1398031,196.6,5,27.55,750216,160.23,-3.82,PO MISMATCH,PARK 021518 1398031 CC
VAXCEL,2/21/2018,754811-1,800212,"1,289.73",2.5,116.83,754811,"1,166.60",-3.8,PO MISMATCH,VAXCEL PMT RECPT 022218 4165.96 CC
"Kalalou, Inc.",2/21/2018,755913-2,647018,95.1,6,,755913,85.5,-3.6,PO MISMATCH,KALALOU 022218 647018 CC
CAPITOL IMPORTING,2/20/2018,754977-1,166962,53,3,,754977,46.5,-3.5,PO MISMATCH,CAPITOL 022018 166962 CC
CAPITOL IMPORTING,2/20/2018,735770-1,166963,53,3,,735770,46.5,-3.5,PO MISMATCH,CAPITOL 022018 166963 CC
EAST OF HOLLYWOOD,1/30/2018,746904-1,746904-1,75,8,,746904,64,-3,PO MISMATCH,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/14/2018,740744-3,740744-3,75,8,,740744,64,-3,PO MISMATCH,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
IRONWOOD INDUSTRIES,2/20/2018,742042-1,27479,145,,,742042,142,-3,PO MISMATCH,IRONWOOD 022118 27479 CC
VAXCEL,2/22/2018,756255-1,800647,215.3,2.5,,756255,209.95,-2.85,PO MISMATCH,VAXCEL PMT RECPT 022318 11396.28
IMAX CORPORATION,2/13/2018,752559-3,1508400,46.54,,,752559,43.69,-2.85,PO MISMATCH,IMAX 021518 1508400 CC
VAXCEL,2/20/2018,754846-1,799931,73.75,2.5,,754846,68.4,-2.85,PO MISMATCH,VAXCEL PMT RECPT 022118 2012.13 CC
VAXCEL,2/20/2018,754932-1,799953,73.75,2.5,,754932,68.4,-2.85,PO MISMATCH,VAXCEL PMT RECPT 022118 2012.13 CC
VAXCEL,2/20/2018,754749-1,799956,73.75,2.5,,754749,68.4,-2.85,PO MISMATCH,VAXCEL PMT RECPT 022118 2012.13 CC
VAXCEL,2/22/2018,754488-1,800665,162.1,2.5,,754488,156.75,-2.85,PO MISMATCH,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,754762-1,800670,162.1,2.5,,754762,156.75,-2.85,PO MISMATCH,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,756108-1,800724,73.75,2.5,,756108,68.4,-2.85,PO MISMATCH,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,756157-1,800732,71.85,2.5,,756157,66.5,-2.85,PO MISMATCH,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,755900-1,800777,162.1,2.5,,755900,156.75,-2.85,PO MISMATCH,VAXCEL PMT RECPT 022318 11396.28
"Kalalou, Inc.",2/20/2018,754697-2,646714,41.1,6,,754697,32.4,-2.7,PO MISMATCH,KALALOU 022118 646714 CC
"Kalalou, Inc.",2/13/2018,751342-2,644899,34.8,6,,751342,26.1,-2.7,PO MISMATCH,KALALOU 021518 644899 CC
"Kalalou, Inc.",2/20/2018,755084-2,646729,34.8,6,,755084,26.1,-2.7,PO MISMATCH,KALALOU 022118 646729 CC
CAPITOL IMPORTING,2/20/2018,755810-3,167135,42.5,3,,755810,37,-2.5,PO MISMATCH,CAPITOL 022218 167135 CC
UNITED WEAVERS,2/8/2018,750976-2,1087018,73.27,5,20.77,750976,45,-2.5,PO MISMATCH,UNITED WEAVERS 021518 (7) CC
HERITAGE LACE,2/6/2018,748679-1,1258147,29.4,,,748679,26.95,-2.45,PO MISMATCH,HERITAGE LACE 021618 1258147 CC
VAXCEL,2/22/2018,755321-2,800730,52.38,2.5,,755321,47.5,-2.38,PO MISMATCH,VAXCEL PMT RECPT 022318 11396.28
HERITAGE LACE,2/14/2018,752108-2,1259033,24,,,752108,22,-2,PO MISMATCH,HERITAGE LACE 021918 2 CC
IRONWOOD INDUSTRIES,2/19/2018,740766-1,27470,141,,,740766,139,-2,PO MISMATCH,IRONWOOD 022018 27470 CC
SLEEPYS LOG FURNITURE,2/5/2018,748806-1,21772,45,5,,748806,38,-2,PO MISMATCH,SLEEPYS 021618 (4) CC
VAXCEL,2/20/2018,754833-1,799932,108.9,2.5,,754833,104.5,-1.9,PO MISMATCH,VAXCEL PMT RECPT 022118 2012.13 CC
VAXCEL,2/20/2018,754803-2,800028,219.1,2.5,,754803,214.7,-1.9,PO MISMATCH,VAXCEL PMT RECPT 022118 2012.13 CC
VAXCEL,2/20/2018,755402-2,800111,122.2,2.5,,755402,117.8,-1.9,PO MISMATCH,VAXCEL PMT RECPT 022118 2012.13 CC
VAXCEL,2/21/2018,755967-1,800427,246.65,2.5,,755967,242.25,-1.9,PO MISMATCH,VAXCEL PMT RECPT 022218 4165.96 CC
VAXCEL,2/22/2018,754191-2,800668,225.75,2.5,,754191,221.35,-1.9,PO MISMATCH,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/20/2018,755251-2,799937,59.5,2.5,,755251,55.1,-1.9,PO MISMATCH,VAXCEL PMT RECPT 022118 2012.13 CC
PARK DESIGN,2/14/2018,752535-2,1398007,19,5,2.1,752535,10.12,-1.78,PO MISMATCH,PARK 021518 1398007 CC
Sierra Lifestyles,2/14/2018,743045-5,32594,52,,,743045,108.8,-1.7,PO MISMATCH,SIERRA 021518 32594 CC
Sierra Lifestyles,1/23/2018,743045-2,32371,58.5,,,743045,108.8,-1.7,PO MISMATCH,SIERRA 012918 32371
VAXCEL,2/20/2018,755192-1,799951,35.51,2.5,,755192,31.35,-1.66,PO MISMATCH,VAXCEL PMT RECPT 022118 2012.13 CC
VAXCEL,2/20/2018,755006-1,799935,70.9,2.5,,755006,66.97,-1.43,PO MISMATCH,VAXCEL PMT RECPT 022118 2012.13 CC
VAXCEL,2/20/2018,755155-1,799939,69.95,2.5,,755155,66.03,-1.42,PO MISMATCH,VAXCEL PMT RECPT 022118 2012.13 CC
EMILY                  LAKE LURE,2/13/2018,753145-4,14186,27,5,,753145,21,-1,PO MISMATCH,EMIILY 022218 14186 CC
IRONWOOD INDUSTRIES,2/20/2018,739920-2,27473,32,,,739920,31,-1,PO MISMATCH,IRONWOOD 022118 27473 CC
IRONWOOD INDUSTRIES,2/20/2018,741109-3,27487,25,,,741109,24,-1,PO MISMATCH,IRONWOOD 022118 27487 CC
VAXCEL,2/20/2018,754826-2,799896,116.5,2.5,,754826,113.05,-0.95,PO MISMATCH,VAXCEL PMT RECPT 022118 2012.13 CC
VAXCEL,2/20/2018,755492-1,799959,73.75,2.5,,755492,70.3,-0.95,PO MISMATCH,VAXCEL PMT RECPT 022118 2012.13 CC
VAXCEL,2/20/2018,755325-1,799980,91.8,2.5,,755325,88.35,-0.95,PO MISMATCH,VAXCEL PMT RECPT 022118 2012.13 CC
VAXCEL,2/21/2018,755893-2,800391,73.75,2.5,,755893,70.3,-0.95,PO MISMATCH,VAXCEL PMT RECPT 022218 4165.96 CC
VAXCEL,2/21/2018,754800-1,800398,91.8,2.5,,754800,88.35,-0.95,PO MISMATCH,VAXCEL PMT RECPT 022218 4165.96 CC
VAXCEL,2/21/2018,755374-3,800399,116.5,2.5,,755374,113.05,-0.95,PO MISMATCH,VAXCEL PMT RECPT 022218 4165.96 CC
VAXCEL,2/22/2018,755999-2,800733,73.75,2.5,,755999,70.3,-0.95,PO MISMATCH,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/21/2018,754856-1,800428,233.35,2.5,,754856,229.9,-0.95,PO MISMATCH,VAXCEL PMT RECPT 022218 4165.96 CC
Sierra Lifestyles,2/13/2018,753190-1,32581,54,,,753190,53.22,-0.78,PO MISMATCH,SIERRA 021518 32581 CC
Sierra Lifestyles,2/10/2018,752255-2,32559,27,,,752255,26.61,-0.39,PO MISMATCH,SIERRA 021518 32559 CC
Sierra Lifestyles,2/14/2018,752952-1,32595,15,,,752952,14.77,-0.23,PO MISMATCH,SIERRA 021518 32595 CC.
Sierra Lifestyles,2/8/2018,751245-1,32542,6.5,,,751245,6.4,-0.1,PO MISMATCH,SIERRA 021518 32542 CC
Sierra Lifestyles,2/13/2018,753292-2,32582,6.5,,,753292,6.4,-0.1,PO MISMATCH,SIERRA 021518 32582 CC
VAXCEL,2/21/2018,755550-1,800396,47.63,2.5,,755550,45.12,-0.01,PO MISMATCH,VAXCEL PMT RECPT 022218 4165.96 CC
IMAX CORPORATION,2/21/2018,755846-2,1512024,47.03,,,755846,47.02,-0.01,PO MISMATCH,IMAX 022118 1512024 CC
GAUCHO SHEEP & LEATHER,2/12/2018,752516-2,55304,45.5,9,,752516,36.5,,PO MISMATCH,GAUCHO 021918 2 CC
C AND F ENTERPRISES,2/22/2018,749043-2-R,I577801,17.5,6,,749043,229.5,218,REVISED,C&F PMT RECPT 022318 4485.40 CC
Cushion Pros/Lava,2/14/2018,7139-,22453,"2,280.00",,,,,,WAREHOUSE,AMERICAN MILLS 021518 22453 CC
ALWAYS UNIQUE,1/15/2018,740720-1,740720-1,97,10,,740720,87,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,1/15/2018,740057-2,740057-2,88,10,,740057,78,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,1/15/2018,739228-1,739228-1,88,10,,739228,78,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,1/11/2018,739092-2,739092-2,97,10,,739092,87,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,1/11/2018,739242-2,739242-2,97,10,,739242,87,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,2/7/2018,742344-1,742344-1,59,10,,742344,49,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,2/7/2018,742463-2,742463-2,88,10,,742463,78,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,1/31/2018,747282-1,747282-1,88,10,,747282,78,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,2/8/2018,743951-2,743951-2,88,10,,743951,78,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,2/8/2018,743026-3,743026-3,97,10,,743026,87,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,2/8/2018,742773-1,742773-1,97,10,,742773,87,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,2/8/2018,746809-1,746809-1,97,10,,746809,87,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,2/8/2018,747450-1,747450-1,97,10,,747450,87,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,1/18/2018,740993-1,740993-1,88,10,,740993,78,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,2/1/2018,735697-2,735697-2,59,10,,735697,49,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,1/10/2018,738278-2,738278-2,59,10,,738278,49,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,1/15/2018,740128-2,740128-2,59,10,,740128,49,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,1/18/2018,740365-1,740365-1,59,10,,740365,49,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,1/18/2018,741667-1,741667-1,59,10,,741667,49,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,1/19/2018,742417-2,742417-2,70,10,,742417,60,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,1/23/2018,743720-1,743720-1,59,10,,743720,49,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,1/23/2018,744020-1,744020-1,70,10,,744020,60,,,ALWAYS UNIQUE 021918 (25) CC
ALWAYS UNIQUE,1/18/2018,742026-2,742026-2,58,10,,742026,48,,,ALWAYS UNIQUE 021918 (25) CC
AMERICAN DAKOTA,2/10/2018,748318-1,28528,310.52,,,748318,294,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,12/11/2018,716313-1,27704,155.14,,,716313,150,,,AMERICAN DAKOTA PMT RECPT 011918 13546.45
AMERICAN DAKOTA,12/11/2017,720283-1,27827,294,,,720283,294,,,AMERICAN DAKOTA PMT RECPT 011918 13546.45
AMERICAN DAKOTA,2/8/2018,744550-1,28431,403.3,,,744550,392,,,AMERICAN DAKOTA 021918 (54) CC
AMERICAN DAKOTA,1/29/2018,744993-1,28440,306.49,,,744993,294,,,AMERICAN DAKOTA 022918 (53) CC
AMERICAN DAKOTA,2/7/2018,744233-1,28403,162.18,,,744233,156,,,AMERICAN DAKOTA 021918 (54) CC
AMERICAN DAKOTA,2/8/2018,745810-2,28470,155.96,,,745810,150,,,AMERICAN DAKOTA 021918 (54) CC
AMERICAN DAKOTA,2/8/2018,748206-2,28524,134.48,,,748206,129,,,AMERICAN DAKOTA 021918 (54) CC
AMERICAN DAKOTA,2/7/2018,744952-3,28439,83.17,,,744952,80,,,AMERICAN DAKOTA 021918 (54) CC
AMERICAN DAKOTA,2/2/2018,743155-1,28377,82.73,,,743155,80,,,AMERICAN DAKOTA 022918 (53) CC
AMERICAN DAKOTA,2/5/2018,739672-2,28291,78.91,,,739672,76,,,AMERICAN DAKOTA 021918 (54) CC
AMERICAN DAKOTA,2/5/2018,743621-1,28389,78.91,,,743621,76,,,AMERICAN DAKOTA 021918 (54) CC
AMERICAN DAKOTA,2/7/2018,746489-1,28480,51.37,,,746489,49,,,AMERICAN DAKOTA 021918 (54) CC
AMERICAN DAKOTA,2/8/2018,747588-2,28510,51.1,,,747588,49,,,AMERICAN DAKOTA 021918 (54) CC
AMERICAN DAKOTA,1/30/2018,742329-1,28364,51.1,,,742329,49,,,AMERICAN DAKOTA 022918 (53) CC
AMERICAN DAKOTA,2/5/2018,745285-2,28452,50.63,,,745285,49,,,AMERICAN DAKOTA 021918 (54) CC
AMERICAN DAKOTA,1/31/2018,736788-2,28214,49,,,736788,49,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,2/1/2018,737142-1,28221,76,,,737142,76,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,2/1/2018,737622-2,28229,76,,,737622,76,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,2/2/2018,738105-1,28233,80,,,738105,80,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,738302-1,28250,49,,,738302,49,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,738531-1,28251,49,,,738531,49,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,739322-2,28288,76,,,739322,76,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,2/2/2018,740041-2,28296,49,,,740041,49,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/29/2018,740195-1,28298,76,,,740195,76,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,2/2/2018,740218-1,28299,160,,,740218,160,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,2/2/2018,740266-1,28303,49,,,740266,49,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,2/1/2018,740549-2,28305,76,,,740549,76,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,2/2/2018,741397-1,28322,49,,,741397,49,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,2/2/2018,740968-1,28358,150,,,740968,150,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,741949-2,28360,49,,,741949,49,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,2/2/2018,742060-1,28361,"2,416.00",,,742060,"2,416.00",,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/29/2018,742125-2,28362,76,,,742125,76,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,742184-1,28363,150,,,742184,150,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/29/2018,742455-2,28365,150,,,742455,150,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,2/2/2018,742615-2,28366,472,,,742615,472,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,742721-1,28367,199,,,742721,199,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,742841-2,28368,49,,,742841,49,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,742844-1,28369,49,,,742844,49,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,742944-1,28370,80,,,742944,80,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,742981-1,28371,49,,,742981,49,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,742996-1,28372,49,,,742996,49,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,742997-1,28373,98,,,742997,98,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,743026-4,28374,98,,,743026,98,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/29/2018,743134-2,28375,294,,,743134,294,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/29/2018,743159-1,28378,150,,,743159,150,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/29/2018,743168-2,28379,150,,,743168,150,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,743313-1,28380,98,,,743313,98,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/29/2018,743341-1,28381,294,,,743341,294,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/29/2018,743384-2,28383,294,,,743384,294,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/29/2018,743460-1,28385,150,,,743460,150,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,743518-1,28386,664,,,743518,664,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,743526-2,28387,49,,,743526,49,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,743596-2,28388,49,,,743596,49,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,2/2/2018,743732-1,28390,370,,,743732,370,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,743762-1,28391,49,,,743762,49,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,743778-2,28392,150,,,743778,150,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,743816-2,28393,129,,,743816,129,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/29/2018,743898-1,28394,150,,,743898,150,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,2/1/2018,744243-2,28405,150,,,744243,150,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,2/2/2018,744418-2,28407,150,,,744418,150,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,2/2/2018,744628-1,28429,49,,,744628,49,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,2/2/2018,744860-1,28438,150,,,744860,150,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,745390-1,28453,150,,,745390,150,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,1/30/2018,745413-2,28454,76,,,745413,76,,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
AMERICAN DAKOTA,12/11/2017,718455-1,27749,76,,,718455,76,,,AMERICAN DAKOTA PMT RECPT 011918 13546.45
AMERICAN DAKOTA,12/11/2017,720878-1,27833,76,,,720878,76,,,AMERICAN DAKOTA PMT RECPT 011918 13546.45
AMERICAN DAKOTA,2/5/2018,740226-2,28300,76,,,740226,76,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/7/2018,743388-1,28384,392,,,743388,392,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/5/2018,744235-1,28404,76,,,744235,76,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,744315-1,28406,76,,,744315,76,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/5/2018,744497-1,28428,49,,,744497,49,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/7/2018,744637-2,28430,49,,,744637,49,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/5/2018,744816-1,28437,80,,,744816,80,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/5/2018,745052-1,28441,160,,,745052,160,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/5/2018,745514-2,28455,80,,,745514,80,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/5/2018,745532-1,28456,49,,,745532,49,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/5/2018,745592-1,28457,80,,,745592,80,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,745787-2,28469,76,,,745787,76,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,745867-2,28471,98,,,745867,98,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,745885-1,28472,300,,,745885,300,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
