Vendor Name,Invoice  Date,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,PO Num,Total    Difference,Discrepancy,Memo
HiEnd Accents,43133,233224,30,5,0,748336,25,748336-2,0,,HI END 020718 132 N
HiEnd Accents,43133,233225,185,5,0,748238,180,748238-2,0,,HI END 020718 132 N
HiEnd Accents,43133,233226,130,5,0,748267,125,748267-1,0,,HI END 020718 132 N
HiEnd Accents,43133,233227,102,5,0,748542,97,748542-1,0,,HI END 020718 132 N
HiEnd Accents,43133,233228,165,5,0,748285,160,748285-1,0,,HI END 020718 132 N
HiEnd Accents,43133,233229,185,5,0,747938,180,747938-1,0,,HI END 020718 132 N
HiEnd Accents,43133,233230,260,5,0,748212,255,748212-1,0,,HI END 020718 132 N
HiEnd Accents,43133,233231,125,5,0,748433,120,748433-1,0,,HI END 020718 132 N
HiEnd Accents,43133,233232,25,5,0,748343,20,748343-2,0,,HI END 020718 132 N
HiEnd Accents,43133,233233,187.5,5,0,747943,182.5,747943-2,0,,HI END 020718 132 N
HiEnd Accents,43133,233234,26,5,0,748268,21,748268-3,0,,HI END 020718 132 N
HiEnd Accents,43133,233235,205,5,0,748026,200,748026-1,0,,HI END 020718 132 N
HiEnd Accents,43133,233236,185,5,0,748086,180,748086-1,0,,HI END 020718 132 N
HiEnd Accents,43133,233237,185,5,0,748054,180,748054-1,0,,HI END 020718 132 N
HiEnd Accents,43133,233238,265,5,0,748099,260,748099-3,0,,HI END 020718 132 N
HiEnd Accents,43133,233239,115,5,0,748548,110,748548-2,0,,HI END 020718 132 N
HiEnd Accents,43133,233240,55,5,0,748182,50,748182-2,0,,HI END 020718 132 N
HiEnd Accents,43133,233241,110,5,0,748034,105,748034-2,0,,HI END 020718 132 N
HiEnd Accents,43133,233242,94,5,0,748082,89,748082-1,0,,HI END 020718 132 N
HiEnd Accents,43133,233243,22.5,5,0,748139,17.5,748139-2,0,,HI END 020718 132 N
HiEnd Accents,43133,233244,20,5,0,747989,15,747989-1,0,,HI END 020718 132 N
HiEnd Accents,43133,233272,50,5,0,731254,45,731254-2,0,,HI END 020718 132 N
HiEnd Accents,43133,233273,135,5,0,734063,130,734063-1,0,,HI END 020718 132 N
HiEnd Accents,43133,233274,25,5,0,745119,20,745119-3,0,,HI END 020718 132 N
HiEnd Accents,43133,233275,45,5,0,709208,40,709208-6,0,,HI END 020718 132 N
HiEnd Accents,43133,233276,25,5,0,733323,20,733323-2,0,,HI END 020718 132 N
HiEnd Accents,43133,233277,205,5,0,741520,200,741520-1,0,,HI END 020718 132 N
HiEnd Accents,43133,233278,25,5,0,714834,20,714834-3,0,,HI END 020718 132 N
HiEnd Accents,43133,233279,45,5,0,734629,40,734629-1,0,,HI END 020718 132 N
HiEnd Accents,43133,233281,79,5,0,745461,74,745461-1,0,,HI END 020718 132 N
HiEnd Accents,43133,233282,79,5,0,719627,74,719627-1,0,,HI END 020718 132 N
HiEnd Accents,43133,233283,79,5,0,730322,74,730322-1,0,,HI END 020718 132 N
HiEnd Accents,43133,233284,79,5,0,731360,74,731360-1,0,,HI END 020718 132 N
HiEnd Accents,43133,233285,25,5,0,740689,20,740689-3,0,,HI END 020718 132 N
HiEnd Accents,43136,233425,153,5,0,721967,148,721967-2,0,,HI END 020718 132 N
HiEnd Accents,43136,233428,74,5,0,723670,69,723670-2,0,,HI END 020718 132 N
HiEnd Accents,43136,233430,45,5,0,745438,40,745438-2,0,,HI END 020718 132 N
HiEnd Accents,43136,233431,195,5,0,747314,190,747314-1,0,,HI END 020718 132 N
HiEnd Accents,43136,233432,55,5,0,749806,50,749806-4,0,,HI END 020718 132 N
HiEnd Accents,43136,233433,185,5,0,749772,180,749772-1,0,,HI END 020718 132 N
HiEnd Accents,43136,233434,25,5,0,749877,20,749877-1,0,,HI END 020718 132 N
HiEnd Accents,43136,233435,42.5,5,0,749802,37.5,749802-3,0,,HI END 020718 132 N
HiEnd Accents,43136,233436,123,5,0,745987,118,745987-1,0,,HI END 020718 132 N
HiEnd Accents,43136,233437,170,5,0,749322,165,749322-1,0,,HI END 020718 132 N
HiEnd Accents,43136,233438,25,5,0,749209,20,749209-1,0,,HI END 020718 132 N
HiEnd Accents,43136,233439,55,5,0,748872,50,748872-2,0,,HI END 020718 132 N
HiEnd Accents,43136,233440,40,5,0,749106,35,749106-2,0,,HI END 020718 132 N
HiEnd Accents,43136,233441,49,5,0,748900,44,748900-2,0,,HI END 020718 132 N
HiEnd Accents,43136,233442,259,5,0,748961,254,748961-2,0,,HI END 020718 132 N
HiEnd Accents,43136,233444,200,5,0,748697,195,748697-1,0,,HI END 020718 132 N
HiEnd Accents,43136,233445,200,5,0,748584,195,748584-1,0,,HI END 020718 132 N
HiEnd Accents,43136,233446,200,5,0,748783,195,748783-1,0,,HI END 020718 132 N
HiEnd Accents,43136,233447,30,5,0,749355,25,749355-2,0,,HI END 020718 132 N
HiEnd Accents,43136,233448,200,5,0,748867,195,748867-1,0,,HI END 020718 132 N
HiEnd Accents,43136,233449,285,5,0,749617,280,749617-1,0,,HI END 020718 132 N
HiEnd Accents,43136,233450,50,5,0,749220,45,749220-2,0,,HI END 020718 132 N
HiEnd Accents,43136,233451,26,5,0,749267,21,749267-2,0,,HI END 020718 132 N
HiEnd Accents,43136,233452,26,5,0,749359,21,749359-1,0,,HI END 020718 132 N
HiEnd Accents,43136,233453,50,5,0,749611,45,749611-1,0,,HI END 020718 132 N
HiEnd Accents,43136,233454,95,5,0,749724,90,749724-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233622,216,5,0,736069,211,736069-2,0,,HI END 020718 132 N
HiEnd Accents,43137,233623,96,5,0,741963,91,741963-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233624,55,5,0,749537,50,749537-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233625,125,5,0,749505,120,749505-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233631,202,5,0,749179,197,749179-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233632,85,5,0,749463,80,749463-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233633,22.5,5,0,749163,17.5,749163-2,0,,HI END 020718 132 N
HiEnd Accents,43137,233640,130,5,0,748820,125,748820-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233643,70,5,0,742196,65,742196-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233645,185,5,0,749341,180,749341-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233646,95,5,0,749216,90,749216-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233648,95,5,0,740847,90,740847-2,0,,HI END 020718 132 N
HiEnd Accents,43137,233651,80,5,0,735982,75,735982-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233652,95,5,0,748302,90,748302-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233654,95,5,0,740252,90,740252-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233656,95,5,0,749445,90,749445-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233660,135,5,0,744632,130,744632-2,0,,HI END 020718 132 N
HiEnd Accents,43137,233661,135,5,0,740042,130,740042-2,0,,HI END 020718 132 N
HiEnd Accents,43137,233662,161,5,0,740511,156,740511-2,0,,HI END 020718 132 N
HiEnd Accents,43137,233663,182,5,0,749066,177,749066-2,0,,HI END 020718 132 N
HiEnd Accents,43137,233664,269,5,0,733011,264,733011-2,0,,HI END 020718 132 N
HiEnd Accents,43137,233666,195,5,0,748246,190,748246-2,0,,HI END 020718 132 N
HiEnd Accents,43137,233669,95,5,0,740900,90,740900-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233670,95,5,0,742121,90,742121-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233671,178,5,0,747646,173,747646-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233672,95,5,0,746136,90,746136-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233673,95,5,0,740905,90,740905-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233675,100,5,0,748606,95,748606-2,0,,HI END 020718 132 N
HiEnd Accents,43137,233677,182,5,0,746813,177,746813-2,0,,HI END 020718 132 N
HiEnd Accents,43138,223810,185,5,0,750784,180,750784-1,0,,HI END 020818 12 N
HiEnd Accents,43138,223813,150,5,0,750240,145,750240-1,0,,HI END 020818 12 N
HiEnd Accents,43137,233626,115,5,0,750394,110,750394-2,0,,HI END 020718 132 N
HiEnd Accents,43137,233627,144.5,5,0,749900,139.5,749900-2,0,,HI END 020718 132 N
HiEnd Accents,43137,233628,48,5,0,749199,43,749199-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233629,205,5,0,749974,200,749974-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233630,55,5,0,749241,50,749241-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233634,237,5,0,750217,232,750217-2,0,,HI END 020718 132 N
HiEnd Accents,43137,233635,85,5,0,750225,80,750225-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233636,185,5,0,750436,180,750436-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233637,244,5,0,749301,239,749301-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233638,30,5,0,749848,25,749848-3,0,,HI END 020718 132 N
HiEnd Accents,43137,233639,334.5,5,0,749374,329.5,749374-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233641,26.5,5,0,750370,21.5,750370-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233642,25,5,0,750016,20,750016-2,0,,HI END 020718 132 N
HiEnd Accents,43137,233644,22.5,5,0,750090,17.5,750090-2,0,,HI END 020718 132 N
HiEnd Accents,43137,233647,187,5,0,750051,182,750051-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233649,20,5,0,749043,15,749043-3,0,,HI END 020718 132 N
HiEnd Accents,43137,233650,187.5,5,0,749990,182.5,749990-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233653,45,5,0,749695,40,749695-3,0,,HI END 020718 132 N
HiEnd Accents,43137,233665,68,5,0,748990,63,748990-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233667,26,5,0,749749,21,749749-2,0,,HI END 020718 132 N
HiEnd Accents,43137,233668,27,5,0,749561,22,749561-2,0,,HI END 020718 132 N
HiEnd Accents,43137,233674,11.5,5,0,750189,6.5,750189-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233676,22.5,5,0,750119,17.5,750119-1,0,,HI END 020718 132 N
HiEnd Accents,43137,233678,85,5,0,750181,80,750181-1,0,,HI END 020718 132 N
HiEnd Accents,43138,233811,185,5,0,750417,180,750417-2,0,,HI END 020818 12 N
HiEnd Accents,43138,233812,64,5,0,750816,59,750816-1,0,,HI END 020818 12 N
HiEnd Accents,43138,233814,95,5,0,750822,90,750822-1,0,,HI END 020818 12 N
HiEnd Accents,43138,233815,95,5,0,750458,90,750458-1,0,,HI END 020818 12 N
HiEnd Accents,43138,233816,125,5,0,750702,120,750702-1,0,,HI END 020818 12 N
HiEnd Accents,43138,233817,43,5,0,750828,38,750828-1,0,,HI END 020818 12 N
HiEnd Accents,43138,233818,25,5,0,750595,20,750595-1,0,,HI END 020818 12 N
HiEnd Accents,43138,233819,22.5,5,0,750739,17.5,750739-2,0,,HI END 020818 12 N
HiEnd Accents,43138,233820,85,5,0,750466,80,750466-1,0,,HI END 020818 12 N
HiEnd Accents,43138,233821,55,5,0,750593,50,750593-1,0,,HI END 020818 12 N
HiEnd Accents,43137,233659,447.5,5,0,749959,447.5,749959-1,5,,HI END 020718 132 N
HiEnd Accents,43129,232713,297,5,0,735975,297,735975-2,5,,HI END 013118 23
HiEnd Accents,43133,233280,79,5,0,697685,164,697685-1,90,,HI END 020718 132 N
HiEnd Accents,43136,233422,60,0,0,728269,322.5,728269-2,262.5,,HI END 020718 132 N
HiEnd Accents,43136,233423,20,0,0,732619,224,732619-2,204,,HI END 020718 132 N
HiEnd Accents,43136,233424,180,0,0,733636,254,733636-1,74,,HI END 020718 132 N
HiEnd Accents,43136,233426,69,0,0,728488,114,728488-2,45,,HI END 020718 132 N
HiEnd Accents,43136,233427,74,0,0,717767,164,717767-2,90,,HI END 020718 132 N
HiEnd Accents,43136,233429,20,0,0,714006,255,714006-1,235,,HI END 020718 132 N
HiEnd Accents,43136,233443,540,5,0,742707,600,742707-1,65,,HI END 020718 132 N
HiEnd Accents,43137,233621,79,5,0,725922,659,725922-2,585,,HI END 020718 132 N
HiEnd Accents,43137,233657,30,5,0,744284,30,744284-2,5,,HI END 020718 132 N
HiEnd Accents,43137,233658,30,5,0,748807,30,748807-1,5,,HI END 020718 132 N
HiEnd Accents,43137,233679,436,5,0,740887,436,740887-1,5,,HI END 020718 132 N
HOMEFIRES,43137,45576,72.5,5,0,749417,67.5,749417-3,0,,HOMEFIRES 020618 45576 N
HOMEFIRES,43137,45577,27.5,5,0,749735,22.5,749735-2,0,,HOMEFIRES 020618 45577 N
"KAS Oriental Rugs, Inc.",43138,677834,39.9,0,0,749356,39.9,749356-1,0,,KAS 020718 677834 N
"KAS Oriental Rugs, Inc.",43139,678083,47.5,0,0,750469,47.5,750469-1,0,,KAS 020818 678083 N
"KAS Oriental Rugs, Inc.",43136,677190,52.25,0,0,748217,52.25,748217-1,0,,KAS 020518 677190 (2) N
"KAS Oriental Rugs, Inc.",43136,677191,142.5,0,0,749371,142.5,749371-1,0,,KAS 020518 677190 (2) N
LoLoi,43137,2950412,322,7,0,748232,315,748232-1,0,,LOLOI 020618 2950412 N
LoLoi,43138,2950828,76,7,0,748665,69,748665-2,0,,LOLOI 020718 2950828 N
LoLoi,43136,2949852,1397,7,0,747073,1575,747073-1,185,,LOLOI 020618 2949852 N
"Marco International, Inc.",43138,48219,74.7,0,0,749999,74.7,749999-2,0,,MARCO 020718 48219 N
Mexican Country Imports,43137,10916,239.66,53.66,0,738746,186,738746-1,0,,MEXICAN CO 020718 10916 N
Mexican Country Imports,43137,10917,233.59,49.59,0,748776,184,748776-1,0,,MEXICAN CO 020718 10917 N
Mexican Country Imports,43137,10919,167.78,53.78,0,746110,114,746110-2,0,,MEXICAN CO 020718 10919 N
Mexican Country Imports,43137,10920,105.92,48.92,0,736974,57,736974-1,0,,MEXICAN CO 020718 10920 N
Mexican Country Imports,43137,10921,93.78,36.78,0,730311,57,730311-1,0,,MEXICAN CO 020718 10921 N
Mexican Country Imports,43139,10926,101.93,44.93,0,733160,57,733160-1,0,,MEXICAN CO 020818 10926 N
Mexican Country Imports,43137,10915,107.02,45.02,0,749965,62,749965-1,0,,MEXICAN CO 020718 10915 N
