Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
CARSTENS INC,43229,782051-2,226535,71,6,0,0,48,-17,PO MISMATCH,CARSTENS 051018 PMT RECPT 1657.25C
CARSTENS INC,43229,782343-2,226544,18,3,0,0,13,-2,PO MISMATCH,CARSTENS 051018 PMT RECPT 1657.25C
CARSTENS INC,43229,784436-2,226889,18,3,0,0,13,-2,PO MISMATCH,CARSTSENS 051018 PMT RECPT 1076.00C
CHANDLER 4 CORNERS,43227,786069-1,239353,91,10,0,0,76.5,-4.5,PO MISMATCH,CHANDLER 050718 239353C
IRONWOOD INDUSTRIES,43217,769712-2,27779,54,0,0,0,54,-15.9,PO MISMATCH,IRONWOOD 042718 PMT RECPT 1441.00 27779C
IRONWOOD INDUSTRIES,43228,769712-2,27848,15.9,0,0,0,54,-15.9,PO MISMATCH,IRONWOOD 050918 PMT RECPT 1741.90 27848C
IRONWOOD INDUSTRIES,43229,773831-1,27874,302,0,0,0,298,-4,PO MISMATCH,IRONWOOD 050918 PMT RECPT 638.00 27874C
IRONWOOD INDUSTRIES,43228,774005-2,27857,114,0,0,0,112,-2,PO MISMATCH,IRONWOOD 050918 PMT RECPT 1741.90 27857C
IRONWOOD INDUSTRIES,43228,774574-8,27851,63,0,0,0,244,-8,PO MISMATCH,IRONWOOD 050918 PMT RECPT 1741.90 27851C
IRONWOOD INDUSTRIES,43228,774574-4,27852,189,0,0,0,244,-8,PO MISMATCH,IRONWOOD 050918 PMT RECPT 1741.90 27852C
IRONWOOD INDUSTRIES,43228,774967-1,27855,87,0,0,0,85,-2,PO MISMATCH,IRONWOOD 050918 PMT RECPT 1741.90 27855C
IRONWOOD INDUSTRIES,43228,775437-2,27854,107,0,0,0,105,-2,PO MISMATCH,IRONWOOD 050918 PMT RECPT 1741.90 27854C
IRONWOOD INDUSTRIES,43228,775627-3,27863,278,0,0,0,276,-2,PO MISMATCH,IRONWOOD 050918 PMT RECPT 1741.90 27863C
IRONWOOD INDUSTRIES,43228,776175-2,27861,87,0,0,0,85,-2,PO MISMATCH,IRONWOOD 050918 PMT RECPT 1741.90 27861C
"Kalalou, Inc.",43227,785176-1,663602,41.1,6,0,0,32.4,-2.7,PO MISMATCH,KALALOU 050818 663602C
MEXPORTS,43132,746700-2,7484,478,0,0,0,428,-50,PO MISMATCH,MEXPORTS 050818 7484C
Pure Country,43173,759589-1,874419,12.6,0,0,0,25.2,0.4,REVISED,PURE CO 031418 874419C
S.P.I.,43224,765129-1,628145,92,0,0,0,85,-7,PO MISMATCH,SPI 050718 628145C
Sierra Lifestyles,43225,782150-1,33424,62.5,0,0,0,61.54,-0.96,PO MISMATCH,SIERRA 050718 PMT RECPT 129.34 33424C
Sierra Lifestyles,43225,783549-2,33406,13,0,0,0,12.8,-0.2,PO MISMATCH,SIERRA 050718 PMT RECPT 129.34 33406C
Sierra Lifestyles,43225,784726-2,33433,18,0,0,0,17.74,-0.26,PO MISMATCH,SIERRA 050718 PMT RECPT 129.34 33433C
Sierra Lifestyles,43229,785665-1,33484,49.5,0,0,0,48.74,-0.76,PO MISMATCH,SIERRA 051018 PMT RECPT 119.68 33484C
Sierra Lifestyles,43229,786737-1,33491,54,0,0,0,53.22,-0.78,PO MISMATCH,SIERRA 051018 PMT RECPT 119.68 33491C
Sierra Lifestyles,43213,777874-3,33249,9,0,0,0,8.87,-0.13,Revised,SIERRA 042318 PMT RECPT 71.41 33249C
Sierra Lifestyles,43213,777874-3,33266,9,0,0,0,8.87,-0.13,Revised,SIERRA 042318 PMT RECPT 71.41 33266C
Sierra Lifestyles,43225,777874-3,33446,-20.7,-11.7,0,0,8.87,-0.13,Revised,SIERRA 050718 PMT RECPT 129.34 CM33446C
SIS ENTERPRISES INC,43131,745563-1,1053565,354,5,0,0,349,-260,PO MISMATCH,SIS COVERS 020118 1053565 CC
SIS ENTERPRISES INC,43227,745563-1,1072456,260,0,0,0,349,-260,PO MISMATCH,SIS COVERS 050818 1072456C
VAXCEL,43224,782644-1,820011,632.5,2.5,0,0,598.5,-31.5,PO MISMATCH,VAXCEL 050718 PMT RECPT 1658.68C
VILLAGE WROUGHT IRON,43224,785019-2,188773,18.13,5,0,0,12.5,-0.63,PO MISMATCH,VWI 050418 188773C
VILLAGE WROUGHT IRON,43229,786959-2,188897,51.73,5,0,0,44.5,-2.23,PO MISMATCH,VWI 050918 188897C
