Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
FL14265,14265,,Cedar Fireplace/Ent. Center Unit,1235.00,,1235.00,,1210.30,,1235.00,,,,,,,,,,
FL15030,15030,,Cedar Log Standard Finish Round Dining Table - 48 Inch,524.30,,535.00,,524.30,,535.00,,,,,,,,,,
FL-10013,10013,,Twig Log Bed - King,975.10,,995.00,,975.10,,995.00,,,,,,,,,,
FLF10071B,F10071-B,,Frontier Barn Brown Timber Frame Bed - Full,715.40,,730.00,,715.40,,730.00,,,,,,,,,,
FLF11020B,F11020-B,,Frontier Barn Brown 1 Drawer Nightstand,225.40,,230.00,,225.40,,230.00,,,,,,,,,,
FLF12903D,F12903-D,,Frontier Driftwood Mirror,215.60,,220.00,,215.60,,220.00,,,,,,,,,,
FL33460TB,33460-TB,,Cedar Open Vanity with Shelf and 2 Drawers with Towel Bar,715.40,,730.00,,715.40,,730.00,,,,,,,,,,
FL80040PF,80040-PF,,Hickory Platform Bed - Queen,1019.20,,1040.00,,1019.20,,1040.00,,,,,,,,,,
FL80070PF-1,80070-PF,,Hickory Platform Bed - Full,989.80,,1010.00,,989.80,,1010.00,,,,,Traditional Hickory,,,,,
FL84020-4,84020-E,,Hickory One Drawer End Table,313.60,,320.00,,313.60,,320.00,,,,,Espresso,,,,,
FLB10100PF,B10100-PF,,Barnwood Traditional Platform Bed - Twin,1117.20,,1140.00,,1117.20,,1140.00,,,,,,,,,,
FLB11020-2,B11020-B,,Barnwood 1 Drawer Nightstand,264.60,,270.00,,264.60,,270.00,,,,,Barnwood Legs,,,,,
FLB16198WBAT,B16198W-B-AT,,Barnwood Sideboard w/Wine Rack Shelves- Barnwood Legs - Artisan Top,1210.00,,1210.00,,1185.80,,1210.00,,,,,,,,,,
FL86080-4,86080-Monument,,Hickory High Back Upholstered Back Arm Chair - Monument,333.20,,340.00,,333.20,,340.00,,,,,Monument,,,,,
FLF10010D,F10010-D,,Frontier Driftwood Traditional Bed - King,803.60,,820.00,,803.60,,820.00,,,,,,,,,,
FLF15141AR-3,F15141-C,,Frontier Rect. Farmhouse Dining Table - 7' Length-Armor Coat - Cottonwood,975.00,,975.00,,955.50,,975.00,,,,,Cottonwood,,,,,
FLF16011BN-4,F16011-M,,"Frontier Timber 36"" Bench - Midnight",260.00,,260.00,,254.80,,260.00,,,,,Midnight,,,,,
FLF16140DD-2,F16140-D-SF-Bradley,,Frontier Catherdral Upholstered Dining Side Chair - Driftwood Finish,220.50,,225.00,,220.50,,225.00,,,,,Bradley Upholstered Seat,,,,,
FLF16430MN-4,F16430-M-SF-Keyword,,Frontier Upholstered Saddle Stool - 24 Inch - Midnight Finish,151.90,,155.00,,151.90,,155.00,,,,,Keyword Upholstered Seat,,,,,
FL14115ALG-1,14115,,Cedar Enclosed Coffee Table,543.90,,555.00,,543.90,,555.00,,,,,Standard,,,,,
FL8001082300-1,80010-82300-K/Q-Tx2-BB-KING,,Hickory Traditional Log Bed with Underbed 3 Drawer Dressers - King,1881.60,,1920.00,,1881.60,,1920.00,,,,,Traditional Hickory,,,,,
FL81040-4,81040-RA,,Hickory Enclosed Nightstand,421.40,,430.00,,421.40,,430.00,,,,,Rustic Alder,,,,,
FL83060-7,83060-Terra,,Hickory Ottoman - Lounge Chair - Terra,372.40,,380.00,,372.40,,380.00,,,,,Terra,,,,,
FL83320-4,83320-RA,,Hickory Vanity - 3&apos; - Sink Left,975.10,,995.00,,975.10,,995.00,,,,,Rustic Alder,,,,,
FL83921-143,83921-E-HL-Freestanding,,Hickory Linen Cabinet - 18 Inch,911.40,,930.00,,911.40,,930.00,,,,,Left,,Espresso,,Freestanding,
FL83922-143,83922-E-HL-Freestanding,,Hickory Linen Cabinet - 24 Inch,1014.30,,1035.00,,1014.30,,1035.00,,,,,Left,,Espresso,,Freestanding,
FL84070-1,84070,,Hickory Open Coffee Table - 42 x 42,465.50,,475.00,,465.50,,475.00,,,,,Traditional,,,,,
FL85020-3,85026,,Hickory Round Dining Table - 42 Inch,641.90,,655.00,,641.90,,655.00,,,,,Rustic Alder,,,,,
FL86500-2,86510-RM,,"Hickory Round Bar Stool w/Hickory Seat (Non-Swivel) - 24""",220.50,,225.00,,220.50,,225.00,,,,,Rustic Maple,,,,,
FL86512-4,86512-Sedona,,"Hickory Round Barstool w/Upholstered Seat (Non-Swivel) - 30"" - Sedona",220.50,,225.00,,220.50,,225.00,,,,,Sedona,,,,,
FL86540-1,86540-Northern Oak,,"Hickory Barstool with Arms and Upholstered Seat - 24"" - Northern Oak",323.40,,330.00,,323.40,,330.00,,,,,Northern Oak,,,,,
FL86721-42,86721-E,,Hickory Bar - 5 Foot,1960.00,,2000.00,,1960.00,,2000.00,,,,,Espresso,,Armor,,,
FL87010-2,87011,,Hickory Traditional Log Small Bookshelf,519.40,,530.00,,519.40,,530.00,,,,,Rustic Maple,,,,,
FLB16423-5,B16423-Sedona,,"Barnwood Swivel Upholstered Barstool with Back and Arms - 30"" Seat Height - Standard Fabric - Sedona",480.00,,480.00,,470.40,,480.00,,,,,Sedona Upholstered Seat,,,,,
FLF12050B-P-CST,F12050B-P (Frontier Barn Brown 7 Drawer Dresser - Premium),,Frontier Barn Brown 7 Drawer Dresser (Premium),875.00,,,,875.00,,,,,,,,,,,,
FLF12100V,F12100-V,,Frontier 2 Drawer Wardrobe with Hanging Rod,911.40,,930.00,,911.40,,930.00,,,,,,,,,,
FLF12200B,F12200-B,,Frontier Barn Brown Blanket Chest,328.30,,335.00,,328.30,,335.00,,,,,,,,,,
FL-13200,13200,,Rocking Chair with Log Backrest,396.90,,405.00,,396.90,,405.00,,,,,,,,,,
FL-16140,16140,,Ladder Back Log Side Chair,171.50,,175.00,,171.50,,175.00,,,,,,,,,,
FL-19240-19245,19240-19245-L,,Log Floor Lamp With Shelf,269.50,,275.00,,269.50,,275.00,,,,,,,,,,
FL80131BW,80131-BW,,Hickory Double/Single (Ladder Right) Bunk Bed - Barnwood Rails,1376.90,,1405.00,,1376.90,,1405.00,,,,,,,,,,
FL84261,84261,,Hickory Entertainment Center,989.80,,1010.00,,989.80,,1010.00,,,,,,,,,,
FLB14091,B14091,,"Barnwood Open Coffee Table with Open Shelf - 24"" x 60""",465.00,,465.00,,455.70,,465.00,,,,,,,,,,
FLB16130UFGLLP,B16130-UF-GALLOP,,Artisan Barnwood Upholstered Side Chair,392.00,,400.00,,392.00,,400.00,,,,,,,,,,
FLF10057-1,F10057-C,,Frontier Queen Uptown Headboard,352.80,,360.00,,352.80,,360.00,,,,,Cottonwood,,,,,
FLF15151AR-1,F15151-D,,Frontier Rect. Farmhouse Dining Table - 8' Length-Armor Coat - Driftwood,1070.00,,1070.00,,1048.60,,1070.00,,,,,Driftwood,,,,,
FLF16011BN-5,F16011-P,,"Frontier Timber 36"" Bench - Pebble",260.00,,260.00,,254.80,,260.00,,,,,Pebble,,,,,
FLF16140DD-3,F16140-D-SF-Graphite,,Frontier Catherdral Upholstered Dining Side Chair - Driftwood Finish,220.50,,225.00,,220.50,,225.00,,,,,Graphite Upholstered Seat,,,,,
FLF16142MN-10,F16142-M-UF-Leroux,,Frontier Bistro Upholstered Dining Side Chair w/ Midnight Finish,220.50,,225.00,,220.50,,225.00,,,,,Leroux Upholstered Seat,,,,,
FL80010CKPF-3,80010A-CK-PF,,Hickory Platform Bed - Cal King,1234.80,,1260.00,,1234.80,,1260.00,,,,,Rustic Alder,,,,,
FL83040-3,83040-Keyword,,Hickory Sofa - Keyword,1877.04,,1915.35,,1877.04,,1915.35,,,,,Keyword,,,,,
FL83060-3,83060-Keyword,,Hickory Ottoman - Lounge Chair - Keyword,357.70,,365.00,,357.70,,365.00,,,,,Keyword,,,,,
FL83060-6,83060-Bradley,,Hickory Ottoman - Lounge Chair - Bradley,372.40,,380.00,,372.40,,380.00,,,,,Bradley,,,,,
FL83922-242,83922-E-HR-Wall Right,,Hickory Linen Cabinet - 24 Inch,1014.30,,1035.00,,1014.30,,1035.00,,,,,Right,,Espresso,,Wall Right,
FL84010-2,84010-RM,,Hickory Open End Table,240.10,,245.00,,240.10,,245.00,,,,,Rustic Maple,,,,,
FL85525-7,85525-Sedona,,Hickory Twig Bench - 60 Inch,504.70,,515.00,,504.70,,515.00,,,,,Sedona Upholstered Seat,,,,,
FL86010-9,86010-UF-Licorice Latte,,Hickory Spoke Back Side Chair - Licorice Latte Fabric,294.00,,300.00,,294.00,,300.00,,,,,Licorice Latte Fabric,,,,,
FL86080-3,86080-Keyword,,Hickory High Back Upholstered Back Arm Chair - Keyword,333.20,,340.00,,333.20,,340.00,,,,,Keyword,,,,,
FL86512-1,86512-Graphite,,"Hickory Round Barstool w/Upholstered Seat (Non-Swivel) - 30"" - Graphite",220.50,,225.00,,220.50,,225.00,,,,,Graphite,,,,,
FL86522-1,86522-Sedona,,"Hickory Backless Barstool (Square) with Upholstered Seat - 30"" - Sedona",220.50,,225.00,,220.50,,225.00,,,,,Sedona,,,,,
