Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
WW09604303,5209604303,646749536907,You'll Find Me Beach Wood Sign,28.50,,30.00,,28.50,,30.00,,,,,,,,,,
WW5209608016,5209608016,646749530011,Longhorn Saloon Sign,31.35,,33.00,,31.35,,33.00,,,,,,,,,,
WW5386498004,5386498004,646749530318,Misty Morning Tree Stained Glass Wall Art - CLEARANCE,47.50,,50.00,,47.50,,50.00,,,,,,,,,,
WW52096719,5209611719,646749537607,Keepin' It Casual Wood Moose Sign,19.00,,20.00,,19.00,,,,,,,,,,,,
WW6567407470,6567407470,841508040743,Fortitude Ram Sculpture,80.75,,85.00,,80.75,,85.00,,,,,,,,,,
WW6567412373,6567412373,841508041238,Spellbound Cougar Sculpture,104.50,,110.00,,104.50,,110.00,,,,,,,,,,
WW6567526568,6567526568,646749609717,Heavyweight Moose Sculpture,61.75,,65.00,,61.75,,65.00,,,,,,,,,,
WWF195729081,F195729081,646749164520,Sunset Cruise Wrapped Canvases - Set of 3,188.10,,198.00,,188.10,,198.00,,,,,,,,,,
WW6538512003,6538512003,,Flying Canada Goose Wall Mount Sculpture,47.50,,50.00,,47.50,,50.00,,,,,,,,,,
WW6567412071,6567412071,841508041207,Kindred Wolf Sculpture,94.05,,99.00,,94.05,,99.00,,,,,,,,,,
WW6567443865,6567443865,841508044383,Out West Mule Deer Sculpture,213.75,,225.00,,213.75,,225.00,,,,,,,,,,
WW8955712268,8955712268,646749809124,Cooper Moose Mug,7.00,,9.00,,8.55,,9.00,,,,,,,,,,
WW5386493504,5386493504,WW5386493504,Hardwoods Forest Decorative Mirror,57.00,,60.00,,57.00,,60.00,,,,,,,,,,
WW5209092781,5209092781,646749534125,Almost Home Wall Clock,17.10,,18.00,,17.10,,0.00,,,,,,,,,,
WW5386500003,5386500003,646749536211,Over the Top - Horses Stained Glass Art,47.50,,50.00,,47.50,,50.00,,,,,,,,,,
WW6567526065,6567526065,841508052609,Single Deer Bound For Cover Sculpture,80.75,,85.00,,80.75,,85.00,,,,,,,,,,
WW5209606013F,5209606013F,646749834958,Twilight Tree Framed Wood Sign,61.75,,65.00,,61.75,,65.00,,,,,,,,,,
WWF085699830,F085699830,646749156471,Autumn Oak Wrapped Canvases - Set of 5,140.60,,148.00,,140.60,,148.00,,,,,,,,,,
BO-MA3494,MA3494,,Iron Tabletop Triple Votive Holder,15.00,,,,15.00,,,,,,,,,,,,
WW4181056801,4181056801,646749412515,Outhouse Birch & Twig Sign,9.50,,10.00,,9.50,,10.00,,,,,,,,,,
WW559887LA75P,559887LA75P,646749525185,Come As You Are - Personalized Bear Sign,60.00,,60.00,,60.00,,60.00,,,,,,,,,,
WWF624638789,F624638789,646749164674,A Place to Ponder Wrapped Canvases - Set of 5,202.35,,213.00,,202.35,,213.00,,,,,,,,,,
WW5386498005,5386498005,646749530325,Black Bear Stained Glass Wall Art,47.50,,50.00,,47.50,,50.00,,,,,,,,,,
WW6567429471,6567429471,841508042945,Bashful Wolf Sculpture,44.65,,47.00,,44.65,,47.00,,,,,,,,,,
WW6567732475,6567732475,841508073246,Taking the Lead Grizzly Sculpture,61.75,,65.00,,61.75,,65.00,,,,,,,,,,
WW4084003003,4084003003,646749428479,Misty Forest Folding Storage Bin,14.25,,15.00,,14.25,,15.00,,,,,,,,,,
WW09601010,5209601010,646749536709,Be at Ease in Your Own Shell Wood Sign,8.08,,8.50,,8.08,,,,,,,,,,,,
WW5181072509,5181072509,646749533425,Birch & Rattan Mirror,52.25,,55.00,,52.25,,55.00,,,,,,,,,,
WW5209606014F,5209606014F,646749534965,Country Road Framed Wood Sign,61.75,,65.00,,61.75,,65.00,,,,,,,,,,
WW4373445075,4373445075,646749426482,Bear Scene Candle Lantern,45.60,,48.00,,45.60,,48.00,,,,,,,,,,
WW6209252505,6209252505,646749609601,Wood Duck Tree Sculpture,71.25,,75.00,,71.25,,75.00,,,,,,,,,,
WWF367983089,F367983089,646749163899,Yukon Gold Wrapped Canvas,126.35,,133.00,,126.35,,133.00,,,,,,,,,,
