Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
WE282,282,,Hampton Mirror,85.00,,,,85.00,,,,,,,,,,,,
WE367,367,,Ashemore Moose Scene Cabinet,252.00,,,,252.00,,,,,,,,,,,,
WE434,434,,Cottage Foyer Desk,240.00,,,,240.00,,,,,,,,,,,,
WE163,WE163,,24in Bear Scene Barstools,60.00,,,,60.00,,,,,,,,,,,,
WE183E,183E,,Mission Table - 4 foot,265.00,,,,265.00,,,,,,,,,,,,
WE217,217,,Punched Tin Jelly Cupboard,185.00,,,,185.00,,,,,,,,,,,,
WE508,508,,Hamilton Desk,225.00,,,,225.00,,,,,,,,,,,,
WE742S,742S,,Stacked Four Door Console,860.00,,,,860.00,,,,,,,,,,,,
WE121,121,,Desk Organizer,250.00,,,,250.00,,,,,,,,,,,,
WE-CUST,248 with Chestnut Finish and Green top,,Moose Lake Nightstand-Chest Finish-Green top,115.00,,,,115.00,,,,,,,,,,,,
WE242BB,242BB,,Black Bear Creek Side Table,99.00,,,,99.00,,,,,,,,,,,,
WE366,366,,Camden Cabinet,165.00,,,,165.00,,,,,,,,,,,,
WE438,438,,Plantation Shelf - 48 Inch,80.00,,,,80.00,,,,,,,,,,,,
WE331,331,,Medium Clayton Bookcase,170.00,,,,170.00,,,,,,,,,,,,
WE484,484,,Morristown Cabinet,375.00,,,,375.00,,,,,,,,,,,,
WE149,149,,Fifteen Drawer Apothecary on Iron,224.25,,,,224.25,,,,,,,,,,,,
WE164BB,164BB,,Black Bear Creek Bar Stool,65.00,,,,65.00,,,,,,,,,,,,
WE494,494,,Weston Console Table,323.70,,,,323.70,,,,,,,,,,,,
WE116P,116P,,Black Bear Cupboard,194.00,,,,194.00,,,,,,,,,,,,
WE233,233,,Trout Valley Wall Cabinet,60.00,,,,60.00,,,,,,,,,,,,
WE251,251-Kimble Body w/Black Top and Knobs,,Pie Safe,245.00,,,,245.00,,,,,,,,,,,,
WE272,272,,Two Drawer Lamp Table,130.00,,,,130.00,,,,,,,,,,,,
WE247,247,,Patricia's Pantry,285.00,,,,285.00,,,,,,,,,,,,
WE437,437,,Plantation Shelf - 36 Inch,70.00,,,,70.00,,,,,,,,,,,,
WE102P,WE102P,,Trout Canoe Shelf-All Kimbel Stain,260.00,,,,260.00,,,,,,,,,,,,
WE185,185,,Bow Back Chair,75.00,,,,75.00,,,,,,,,,,,,
WE334,334,,Black Bear Scene Coat Rack,85.00,,,,85.00,,,,,,,,,,,,
WE481,481,,2 Door Fish Cabinet,119.00,,,,119.00,,,,,,,,,,,,
WE493,493,,Weston Coffee Table,284.70,,,,284.70,,,,,,,,,,,,
WE183F,183F,,Mission Table - 5 foot,289.00,,,,289.00,,,,,,,,,,,,
WE375,375,,Key Lime Barstool - 30 Inch,55.00,,,,55.00,,,,,,,,,,,,
WE505,505,,Sumter Narrow Bookcase with Door,195.00,,,,195.00,,,,,,,,,,,,
WE116C,116C,,Single Door Jelly Cupboard,185.00,,,,185.00,,,,,,,,,,,,
WE315,315,,West Chester Hutch,625.00,,,,625.00,,,,,,,,,,,,
WE449,449,,Cottage Storage Bench,169.00,,,,169.00,,,,,,,,,,,,
WE164T,164-Trout,,Trout Barstool,65.00,,,,65.00,,,,,,,,,,,,
WE368B,368BB,,Black Bear Creek Cupboard,250.00,,,,250.00,,,,,,,,,,,,
WE489,489,,Colonial Hutch,545.00,,,,545.00,,,,,,,,,,,,
WE406,406,,Gathering Table,280.00,,,,280.00,,,,,,,,,,,,
WE426,426,,Medium Painted Shelf Tower,135.00,,,,135.00,,,,,,,,,,,,
WE453,453,,Lexington Hutch,615.00,,,,615.00,,,,,,,,,,,,
WE183D,183D,,Round Table - 4 foot,265.00,,,,265.00,,,,,,,,,,,,
WE206,206,,Kasey's Pantry,135.00,,,,135.00,,,,,,,,,,,,
WE303,303,,Moose Lake Hall Tree,285.00,,,,285.00,,,,,,,,,,,,
WE368BB,368BB,,Black Bear Creek Cupboard,240.00,,,,240.00,,,,,,,,,,,,
WE183G,183G,,Mission Table - 6 foot,320.00,,,,320.00,,,,,,,,,,,,
WE213,213,,Red Punched Tin Cupboard,300.00,,,,300.00,,,,,,,,,,,,
WE330,330,,Small Clayton Bookcase,115.00,,,,115.00,,,,,,,,,,,,
WE427,427,,Large Painted Shelf Tower,178.25,,,,178.25,,,,,,,,,,,,
WE102,102,,Trout Canoe Shelf,260.00,,,,260.00,,,,,,,,,,,,
WE504,504,,Sumter Narrow Bookcase,145.00,,,,145.00,,,,,,,,,,,,
WE374,374,,Turquoise Barstool - 24 Inch,50.00,,,,50.00,,,,,,,,,,,,
WE398,398,,Red Mission Chair,99.00,,,,99.00,,,,,,,,,,,,
