Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
IC32229,32229,730384322299,"Serving/Pasta Bowl 13"" x 3""",18.75,,18.75,,18.75,,18.75,,,,,,,,,,
IC42488,42488,,Lakeside Rectangular Platter,22.50,,,,22.50,,,,,,,,,,,,
ICMARAPP,MARAPP,,Nautical Sealife Melamine 2pc Appetizer Set,18.00,,,,18.00,,,,,,,,,,,,
IC15055SET6,15055SET/6,,Nautical Sealife Melamine Lobster Dinner Plates - Set of 6,22.50,,,,22.50,,,,,,,,,,,,
IC15279,15279,,Seaside Kitchen Lobster Oval Platter,22.00,,,,22.00,,,,,,,,,,,,
IC16051SET4,16051SET/4,730384090594,"Set/4 Salad Plate 9"" asst.",22.50,,22.50,,22.50,,22.50,,,,,,,,,,
IC16061SET4,16061SET/4,730384090624,"Set/4 Canape Plate 6"" asst.",16.00,,16.00,,16.00,,16.00,,,,,,,,,,
IC20346SET6,20346SET/6,,Shell Cove Salad Plate - Set of 6 - CLEARANCE,21.00,,,,21.00,,,,,,,,,,,,
IC43723SET4,43723SET/4,,Coastal Postcards Mugs - Set of 4,21.50,,,,21.50,,,,,,,,,,,,
ICOCEAN5PC,OCEAN5PC,730384089420,"5pc Salad/Serving Set Consists of: Large Serving Bowl 13.75"" x 2.75"" & 4 - All Purpose Bowl 7.5"" x 2""",25.00,,25.00,,25.00,,25.00,,,,,,,,,,
IC14175,14175,730384141753,"Canister Set 3 pc. 54, 72, 104 oz.",48.00,,48.00,,48.00,,48.00,,,,,,,,,,
IC15702SET4,15702SET/4,730384089888,Set/4 Mug 15 oz. (4) asst.,22.50,,22.50,,22.50,,22.50,,,,,,,,,,
IC15716,15716,730384157167,3-D Flamingo 3 Section Server,14.50,,14.50,,14.50,,14.50,,,,,,,,,,
IC42483SET4,42483SET/4,,Lakeside Ice Cream Bowls - Set of 4,22.50,,,,22.50,,,,,,,,,,,,
ICRUBY5PC,RUBY5PC,730384089840,5pc Drinkware Set Consists of: Acrylic Pitcher 2.5 qt. (605 Grams) & 4 - Acrylic Ice Tea Glass 20 oz. (220 Grams),25.00,,25.00,,25.00,,25.00,,,,,,,,,,
IC13694,13694,,Beach Spa 3-D Shell 3-Section Server,15.00,,,,15.00,,,,,,,,,,,,
IC19980SET6,19980Set/6,730384089512,"Set/6 Dinner Plate 11""",22.50,,22.50,,22.50,,22.50,,,,,,,,,,
IC43534SET4,43534SET/4,,Tequila Sunrise Ice Cream Bowls - Set of 4,19.80,,21.50,,21.50,,,,,,,,,,,,
ICRUBYACRYLICDR,0,0,Ruby Acrylic Drinkware,0.00,,0.00,,0.00,,0.00,,,,,,,,,,
IC15276SET4,15276SET/4,,Seaside Kitchen Canape Plate Assortment - Set of 4,16.50,,,,16.50,,,,,,,,,,,,
IC16101SET4,16101SET/4,730384090709,"Set/4 Dessert Plate 9""",22.50,,22.50,,22.50,,22.50,,,,,,,,,,
IC20433SET8,20433Set/8,730384089772,Set/8 Acrylic All Purpose Goblet 13 oz. (155 Grams),25.00,,25.00,,25.00,,25.00,,,,,,,,,,
IC20441SET8,20441Set/8,730384089833,Set/8 Acrylic DOF Glass 15 oz. (170 Grams),20.00,,20.00,,20.00,,20.00,,,,,,,,,,
IC21912,21912,730384219124,Serape Melamine Ice Cream Bowl,3.15,,3.50,,0.00,,,,,,,,,,,,
IC15011SET6,15011SET/6,,Palm Map Melamine Salad Plates - Set of 6,20.00,,,,20.00,,,,,,,,,,,,
IC15708,15708,730384157082,"Rectangular Platter 16"" x 12""",22.50,,22.50,,22.50,,22.50,,,,,,,,,,
IC15709,15709,730384157099,"Serving/Pasta Bowl 13.25"" x 3""",18.75,,18.75,,18.75,,18.75,,,,,,,,,,
IC16134,16134,730384161348,Pitcher 88oz,22.00,,22.00,,22.00,,22.00,,,,,,,,,,
ICOCEAN2PC,OCEAN2PC,730384089413,"2pc Platter Set - Consists of: Square Platter 14"" & Oval Platter 18"" x 13.5""",18.75,,18.75,,18.75,,18.75,,,,,,,,,,
IC16054,16054,730384160549,"Canister Set 3 pc. 50, 76, 104 oz.",48.00,,48.00,,48.00,,48.00,,,,,,,,,,
IC19989SET6,19989Set/6,730384089604,"Set/6 Dinner Plate 11""",22.50,,22.50,,22.50,,22.50,,,,,,,,,,
IC25634,25634,730384256341,"Round Platter 14.75""",22.50,,22.50,,22.50,,22.50,,,,,,,,,,
IC15267SET4,15267SET/4,,Seaside Kitchen Lobster Dinner Plates - Set of 4,28.00,,,,28.00,,,,,,,,,,,,
IC16133SET4,16133SET/4,730384090778,"Set/4 Ice Cream Bowl 5.25"" x 3""  asst.",22.50,,22.50,,22.50,,22.50,,,,,,,,,,
IC32231SET4,32231SET/4,730384031436,"Set/4 Canape Plate - Round 6"" asst.",16.00,,16.00,,16.00,,16.00,,,,,,,,,,
IC15019SET12,15019SET/12,,Palm Map Melamine Canape Plates - Set of 12,20.00,,,,20.00,,,,,,,,,,,,
IC1941SET4,1941SET/4,,Cobalt Red Wine Glasses - Set of 4,18.75,,,,18.75,,,,,,,,,,,,
ICGRO5PC,GRO5PC,,Seaside Tile Melamine 5pc Salad/Serving Set,25.00,,,,25.00,,,,,,,,,,,,
ICNAUTIQUEMELAM,0,0,Nautique Melamine,0.00,,0.00,,0.00,,0.00,,,,,,,,,,
IC32227SET4,32227SET/4,730384031368,"Set/4 Ice Cream Bowl 5.5"" x 3""",22.50,,22.50,,22.50,,22.50,,,,,,,,,,
IC16135,16135,730384161355,"Square Platter 12.5""",17.50,,17.50,,17.50,,17.50,,,,,,,,,,
IC19983SET6,19983Set/6,730384089543,"Set/6 Dinner Plate 11""",22.50,,22.50,,22.50,,22.50,,,,,,,,,,
IC43550,43550,,Tequila Sunrise Bean Pot,16.00,,,,16.00,,,,,,,,,,,,
ICGREENACRYLICD,0,0,Green Acrylic Drinkware,0.00,,0.00,,0.00,,0.00,,,,,,,,,,
ICSLDREDMELAMIN,0,0,Solid Red Melamine,0.00,,0.00,,0.00,,0.00,,,,,,,,,,
IC15277,15277,,Seaside Kitchen Rectangular Platter,17.50,,,,17.50,,,,,,,,,,,,
IC16130SET4,16130SET/4,730384090747,"Set/4 Dinner Plate 10.5"" asst.",28.00,,28.00,,28.00,,28.00,,,,,,,,,,
IC19988SET6,19988Set/6,730384089598,"Set/6 All Purpose Bowl 7.5"" x 2""",20.00,,20.00,,20.00,,20.00,,,,,,,,,,
