Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
LMN108X10,N-10_8x10,0,Classic Crystal 8x10,1000.00,,1000.00,,1000.00,,1000.00,,,,,,,,,,
LMN210X14,N-2_10x14,0,Two Grey Hills #1 10x14,2170.00,,2170.00,,2170.00,,2170.00,,,,,,,,,,
LMSW119X12,SW-11_9x12,0,Canyolands 9x12,2810.00,,2810.00,,2810.00,,2810.00,,,,,,,,,,
LMSW1426X10,SW-14_2.6x10,0,"Father's Eye 2'6""x10'",650.00,,650.00,,650.00,,650.00,,,,,,,,,,
LMN825X6,N-8_2.5x6,0,Crystal 2.5x6,185.00,,185.00,,185.00,,185.00,,,,,,,,,,
LMSW1126X10,SW-11_2.6x10,0,"Canyolands 2'6""x10'",650.00,,650.00,,650.00,,650.00,,,,,,,,,,
LMN1510X14,N-15_10x14,0,Ramah 10x14,2170.00,,2170.00,,2170.00,,2170.00,,,,,,,,,,
LMN1A25X12,N-1A_2.5x12,0,Ganado 2.5x12,375.00,,375.00,,375.00,,375.00,,,,,,,,,,
LMN21A25X12,N-21A_2.5x12,0,Dazzler 2.5x12,375.00,,375.00,,375.00,,375.00,,,,,,,,,,
LMNAT29X12,NAT-2_9x12,0,Diamonds 9x12,810.00,,810.00,,810.00,,810.00,,,,,,,,,,
LMNAT39X12,NAT-3_9x12,0,Border 9x12,810.00,,810.00,,810.00,,810.00,,,,,,,,,,
LMSW3B26X10,SW-3B_2.6x10,0,"Harding 2'6""x10'",650.00,,650.00,,650.00,,650.00,,,,,,,,,,
LMIND14X6,IND-1_4x6,0,Riffle 4x6,290.00,,290.00,,290.00,,290.00,,,,,,,,,,
LMN1A25X10,N-1A_2.5x10,0,Ganado 2.5x10,315.00,,315.00,,315.00,,315.00,,,,,,,,,,
LMSW106X9,SW-10_6x9,0,Storm Cardinal 6x9,1405.00,,1405.00,,1405.00,,1405.00,,,,,,,,,,
LMSW149X12,SW-14_9x12,0,Father's Eye 9x12,2810.00,,2810.00,,2810.00,,2810.00,,,,,,,,,,
LMSW146X9,SW-14_6x9,0,Father's Eye 6x9,1405.00,,1405.00,,1405.00,,1405.00,,,,,,,,,,
LMSW1526X8,SW-15_2.6x8,0,"Chinle 2'6""x8'",520.00,,520.00,,520.00,,520.00,,,,,,,,,,
LMSW6A6X9,SW-6A_6x9,0,Mesa 6x9,1405.00,,1405.00,,1405.00,,1405.00,,,,,,,,,,
LMSW89X12,SW-8_9x12,0,"Arroyo 8'9""x11'9""",2810.00,,2810.00,,2810.00,,2810.00,,,,,,,,,,
LMIND88X10,IND-8_8x10,0,Glacier 8x10,960.00,,960.00,,960.00,,960.00,,,,,,,,,,
LMN146X9,N-14_6x9,0,Wide Ruins 6x9,675.00,,675.00,,675.00,,675.00,,,,,,,,,,
LMN33X5,N-3_3x5,0,Two Grey Hills #2 3x5,185.00,,185.00,,185.00,,185.00,,,,,,,,,,
LMSWT2A6X9,SWT-2A 6x9,,Taos Beige Rug - 6 x 9,650.00,,,,650.00,,,,,,,,,,,,
LMIND46X9,IND-4_6x9,0,Blue Younder 6x9,650.00,,650.00,,650.00,,650.00,,,,,,,,,,
LMNAT18X10,NAT-1_8x10,0,Stripes 8x10,600.00,,600.00,,600.00,,600.00,,,,,,,,,,
LMSW114X6,SW-11_4x6,0,Canyolands 4x6,625.00,,625.00,,625.00,,625.00,,,,,,,,,,
LMSW826X10,SW-8_2.6x10,0,"Arroyo 2'6""x10'",650.00,,650.00,,650.00,,650.00,,,,,,,,,,
LMSWT3D8X10,SWT-3D 8x10,,Gatekeeper Tan Rug - 8 x 10,960.00,,,,960.00,,,,,,,,,,,,
LMN1425X8,N-14_2.5x8,0,Wide Ruins 2.5x8,250.00,,250.00,,250.00,,250.00,,,,,,,,,,
LMN178X10,N-17_8x10,0,Great Plains 8x10,1000.00,,1000.00,,1000.00,,1000.00,,,,,,,,,,
LMN225X6,N-2_2.5x6,0,Two Grey Hills #1 2.5x6,185.00,,185.00,,185.00,,185.00,,,,,,,,,,
LMN84X6,N-8_4x6,0,Crystal 4x6,300.00,,300.00,,300.00,,300.00,,,,,,,,,,
LMSW12A6X9,SW-12A_6x9,0,Chimayo 6x9,1405.00,,1405.00,,1405.00,,1405.00,,,,,,,,,,
LMSW138X10,SW-13_8x10,0,Ombre 8x10,2080.00,,2080.00,,2080.00,,2080.00,,,,,,,,,,
LMSWT2B6X9,SWT-2B 6x9,,Taos Brown Rug - 6 x 9,650.00,,,,650.00,,,,,,,,,,,,
LMSWT3C8X10,SWT-3C 8x10,,Gatekeeper Charcoal Rug - 8 x 10,960.00,,,,960.00,,,,,,,,,,,,
LMN1A25X8,N-1A_2.5x8,0,Ganado 2.5x8,250.00,,250.00,,250.00,,250.00,,,,,,,,,,
LMNAT34X6,NAT-3_4x6,0,Border 4x6,180.00,,180.00,,180.00,,180.00,,,,,,,,,,
LMSW12C8X10,SW-12C_8x10,0,Chimayo Garnet 8x10,2080.00,,2080.00,,2080.00,,2080.00,,,,,,,,,,
LMIND94X6,IND-9_4x6,0,3 River 4x6,290.00,,290.00,,290.00,,290.00,,,,,,,,,,
LMN225X12,N-2_2.5x12,0,Two Grey Hills #1 2.5x12,375.00,,375.00,,375.00,,375.00,,,,,,,,,,
LMSW12C6X9,SW-12C_6x9,0,Chimayo Garnet 6x9,1405.00,,1405.00,,1405.00,,1405.00,,,,,,,,,,
LMSW926X8,SW-9_2.6x8,0,"Zapotec 2'6""x8'",520.00,,520.00,,520.00,,520.00,,,,,,,,,,
LMSWT3A8X10,SWT-3A 8x10,,Gatekeeper Neutral Rug - 8 x 10,960.00,,,,960.00,,,,,,,,,,,,
LMSWT4A8X10,SWT-4A 8x10,,Desert Diamond Terra Cotta Rug - 8 x 10,960.00,,,,960.00,,,,,,,,,,,,
LMSWT5A89X119,SWT-5A_8'9x11'9,0,"Mountain Majesty 8'9""x11'9""",1295.00,,1295.00,,1295.00,,1295.00,,,,,,,,,,
LMN1025X12,N-10_2.5x12,0,Classic Crystal 2.5x12,375.00,,375.00,,375.00,,375.00,,,,,,,,,,
LMSW1326X10,SW-13_2.6x10,0,"Ombre 2'6""x10'",650.00,,650.00,,650.00,,650.00,,,,,,,,,,
LMSWT1A6X9,SWT-1A 6x9,,San Miguel Grey Rug - 6 x 9,650.00,,,,650.00,,,,,,,,,,,,
LMN1025X10,N-10_2.5x10,0,Classic Crystal 2.5x10,315.00,,315.00,,315.00,,315.00,,,,,,,,,,
LMN1A25X6,N-1A_2.5x6,0,Ganado 2.5x6,185.00,,185.00,,185.00,,185.00,,,,,,,,,,
LMN23X5,N-2_3x5,0,Two Grey Hills #1 3x5,185.00,,185.00,,185.00,,185.00,,,,,,,,,,
LMSW154X6,SW-15_4x6,0,Chinle 4x6,625.00,,625.00,,625.00,,625.00,,,,,,,,,,
LMSW24X6,SW-2_4x6,0,Mt. Zion 4x6,625.00,,625.00,,625.00,,625.00,,,,,,,,,,
LMSW426X8,SW-4_2.6x8,0,"Great Plains 2'6""x8'",520.00,,520.00,,520.00,,520.00,,,,,,,,,,
LMSWT2A8X10,SWT-2A 8x10,,Taos Beige Rug - 8 x 10,960.00,,,,960.00,,,,,,,,,,,,
LMSWT4B89X119,SWT-4B 89x119,,Desert Diamond Gold Rug - 9 x 12,1295.00,,,,1295.00,,,,,,,,,,,,
LMN145X7,N-14_5x7,0,Wide Ruins 5x7,435.00,,435.00,,435.00,,435.00,,,,,,,,,,
LMN21A25X8,N-21A_2.5x8,0,Dazzler 2.5x8,250.00,,250.00,,250.00,,250.00,,,,,,,,,,
LMN325X6,N-3_2.5x6,0,Two Grey Hills #2 2.5x6,185.00,,185.00,,185.00,,185.00,,,,,,,,,,
LMN4A8X8,N-4A_8x8,0,German Town 8x8,800.00,,800.00,,800.00,,800.00,,,,,,,,,,
LMNAT24X6,NAT-2_4x6,0,Diamonds 4x6,180.00,,180.00,,180.00,,180.00,,,,,,,,,,
LMSW6A9X12,SW-6A_9x12,0,Mesa 9x12,2810.00,,2810.00,,2810.00,,2810.00,,,,,,,,,,
LMN1025X8,N-10_2.5x8,0,Classic Crystal 2.5x8,250.00,,250.00,,250.00,,250.00,,,,,,,,,,
LMN5B3X5,N-5B_3x5,0,Teec Nos Pos #1 3x5,185.00,,185.00,,185.00,,185.00,,,,,,,,,,
LMSW44X6,SW-4_4x6,0,Great Plains 4x6,625.00,,625.00,,625.00,,625.00,,,,,,,,,,
LMSWT7A8X10,SWT-7A_8x10,0,Pueblo 8x10,960.00,,960.00,,960.00,,960.00,,,,,,,,,,
LMIND56X9,IND-5_6x9,0,Tahoe 6x9,650.00,,650.00,,650.00,,650.00,,,,,,,,,,
LMSW12C9X12,SW-12C_9x12,0,Chimayo Garnet 9x12,2810.00,,2810.00,,2810.00,,2810.00,,,,,,,,,,
LMSW3B4X6,SW-3B_4x6,0,Harding 4x6,625.00,,625.00,,625.00,,625.00,,,,,,,,,,
LMSW426X10,SW-4_2.6x10,0,"Great Plains 2'6""x10'",650.00,,650.00,,650.00,,650.00,,,,,,,,,,
LMSW6A26X8,SW-6A_2.6x8,0,"Mesa 2'6""x8'",520.00,,520.00,,520.00,,520.00,,,,,,,,,,
LMSW726X10,SW-7_2.6x10,0,"Anasazi 2'6""x10'",650.00,,650.00,,650.00,,650.00,,,,,,,,,,
LMN123X5,N-12_3x5,0,Serap #2 3x5,185.00,,185.00,,185.00,,185.00,,,,,,,,,,
LMN154X6,N-15_4x6,0,Ramah 4x6,300.00,,300.00,,300.00,,300.00,,,,,,,,,,
LMN193X5,N-19_3x5,0,Teec Nos Pos #2 3x5,210.00,,210.00,,210.00,,210.00,,,,,,,,,,
LMN34X6,N-3_4x6,0,Two Grey Hills #2 4x6,300.00,,300.00,,300.00,,300.00,,,,,,,,,,
LMSW116X9,SW-11_6x9,0,Canyolands 6x9,1405.00,,1405.00,,1405.00,,1405.00,,,,,,,,,,
LMSWT3C89X119,SWT-3C 89x119,,Gatekeeper Charcoal Rug - 9 x 12,1295.00,,,,1295.00,,,,,,,,,,,,
LMIND64X6,IND-6_4x6,0,Azure 4x6,290.00,,290.00,,290.00,,290.00,,,,,,,,,,
