Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
2BG47297,47297,080166472972,Seaside Getaway Fingertip Towel,4.84,,4.25,,4.25,,3.74,,,,,,,,,,
2BG78807E,78807,080166788073,Mosaic Shell Memory Foam Rectangle Mat,12.54,,14.25,,13.64,,15.50,,,,,,,,,,
2BG84629,84629,080166846292,Ribbed Brown Toothbrush Holder,5.68,,6.45,,6.78,,7.70,,,,,,,,,,
2BG28093,28093,080166280935,Oak & Maple Carved Rug - 3 x 4,15.80,,17.95,,16.90,,19.20,,,,,,,,,,
2BG82647,82647,080166826478,Beach Bicycle Shower Curtain Hooks - Set of 12,5.72,,6.50,,6.82,,7.75,,,,,,,,,,
2BG86629,86629,080166866290,Ribbed Brown Soap Dish,5.24,,5.95,,6.34,,7.20,,,,,,,,,,
2BG87414,87414,080166874141,Coastal Bay Seahorse Lotion Dispenser,6.91,,7.85,,6.91,,7.85,,,,,,,,,,
2BG30979E,30979,080166309797,Wilderness Tracks Plush Carved Rug - 2 x 5,14.92,,16.95,,16.02,,18.20,,,,,,,,,,
2BG50573,50573,080166505731,Las Cruces Pueblo Multi Rug - 2 x 3,9.50,,10.80,,10.60,,12.05,,,,,,,,,,
2BG64163,64163,080166641637,Tranquil Forest Moose Rug - 3 x 4,14.21,,16.15,,15.31,,17.40,,,,,,,,,,
2BG78815E,78815,080166 788158,Puerto Rican Forest Slice Memory Foam Mat,10.60,,12.05,,10.60,,12.05,,,,,,,,,,
2BG78851E,78851E,080166 788516,Summer Escape Floridian Memory Foam Mat,14.52,,16.50,,14.52,,16.50,,,,,,,,,,
2BG84397,84397,080166843970,Seaside Getaway Toothbrush Holder,5.94,,6.75,,7.04,,8.00,,,,,,,,,,
2BG86326,86326,080166863268,Moose and Bear Parade Soap Dish,5.24,,5.95,,6.34,,7.20,,,,,,,,,,
2BG87214,87214,080166872147,Coastal Bay Rope Lotion Dispenser,6.91,,7.85,,6.91,,7.85,,,,,,,,,,
2BG87287,87287,080166872871,Ocean Friends Lotion Dispenser,7.39,,8.40,,7.39,,8.40,,,,,,,,,,
2BG89341,89341,080166893414,Pine Forest Geometrics Wastebasket,17.60,,20.00,,18.70,,21.25,,,,,,,,,,
2BG49647,49647,080166496473,Beach Bicycle Bath Towel,8.54,,9.70,,9.64,,10.95,,,,,,,,,,
