Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
KANRV1305,NRV1305,841628134988,Brick Wool Blanket,16.15,,19.00,,17.10,,17.10,,,,,,,,,,
KACQ6904,CQ6904,841628119473,Iron Orb Wall Shelf,84.15,,99.00,,89.10,,89.10,,,,,,,,,,
KACRS1056,CRS1056,KACRS1056,Rustic Deer Antler Ornaments - Set of 6,20.40,,24.00,,21.60,,21.60,,,,,,,,,,
KANRV1317,NRV1317,841628135015,Diamond Pattern Napkins - Set of 6,12.75,,15.00,,13.50,,13.50,,,,,,,,,,
KANTM1159,NTM1159,,SET OF TWO RECYCLED IRON PALM TREES,58.65,,69.00,,62.10,,69.00,,,,,,,,,,
KANTM1163,NTM1163,,SET OF TWO RECYCLED IRON CACTUS,62.90,,74.00,,66.60,,74.00,,,,,,,,,,
KACDV1754,CDV1754,841628118131,Happy Camper Lamp,12.75,,15.00,,13.50,,13.50,,,,,,,,,,
KACFN1138,CFN1138,,RECYCLED PAINTED WOODEN FISH ON A STAND,29.75,,35.00,,31.50,,35.00,,,,,,,,,,
KANKC4106,NKC4106,841628129571,Iron and Brass Display Pedestals - Set of 3,61.20,,72.00,,64.80,,64.80,,,,,,,,,,
KAPBR1018,PBR1018,841628116700,Oyster Shell Topiary - Large,24.65,,29.00,,26.10,,26.10,,,,,,,,,,
KAA5785,A5785,,Recycled Hand Hammered 3D Tuna with Sisal Rope,41.65,,49.00,,44.10,,44.10,,,,,,,,,,
KACHW1005,CHW1005,841628130942,Pyramid Metal Tower with Wire Baskets,101.15,,119.00,,107.10,,107.10,,,,,,,,,,
KACMK1002,CMK1002,,FRAMED SARATOGA PRINT UNDER GLASS,63.75,,75.00,,67.50,,75.00,,,,,,,,,,
KAH8536,H8536,841628121254,Antique Ivory Pots on Copper Stands - Set of 3,67.15,,79.00,,71.10,,71.10,,,,,,,,,,
