Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
TGCGCPOA,GC-PO-A,714610700969,Pines and Oak Crate,46.50,,46.50,,46.50,,46.50,,,,,,,,,,
TGCTSOSAILE,TS-O-SAIL-E,714601 707210,Sailing Wood Toilet Seat  - Elongated,63.97,,63.97,,63.97,,63.97,,,,,,,,,,
TGCTSSSOW1E,TS-SSOW1-E,714610701546,Seashell on Wood #1 Toilet Seat - Elongated,84.97,,84.97,,84.97,,84.97,,,,,,,,,,
TGCTSSSOW2R,TS-SSOW2-R,714610702314,Seashell on Wood #2 Toilet Seat - Round,74.97,,74.97,,74.97,,74.97,,,,,,,,,,
TGCTSSSR,TS-SS-R,714610702321,Smooth Sailing Toilet Seat - Round,74.97,,74.97,,74.97,,74.97,,,,,,,,,,
TGCTSCLTHR,TS-CLTH-R,714610702208,Crab and Lighthouse Toilet Seat - Round,74.97,,74.97,,74.97,,74.97,,,,,,,,,,
TGCTSOWWLBE,TS-O-WWLB-E,714601 707425,Welcome Woodland Lodge Bear Wood Toilet Seat  - Elongated,63.97,,63.97,,63.97,,63.97,,,,,,,,,,
TGCWABSS2424,WA-BSS--2424,714610 708196,Blue Sea Shell Wood Sign,60.98,,60.98,,60.98,,60.98,,,,,,,,,,
TGCTSCOWR,TS-COW-R,714610702543,Cow and Sunflower Toilet Seat - Round,74.97,,74.97,,74.97,,74.97,,,,,,,,,,
TGCTSOBASSE,TS-O-BASS-E,714601 706794,Bass Wood Toilet Seat  - Elongated,63.97,,63.97,,63.97,,63.97,,,,,,,,,,
TGCTSOCRE,TS-O-CR-E,714601 706992,Cozy Retreat Wood Toilet Seat  - Elongated,63.97,,63.97,,63.97,,63.97,,,,,,,,,,
TGCTSOCRR,TS-O-CR-R,714601 706275,Cozy Retreat Wood Toilet Seat  - Round,52.97,,52.97,,52.97,,52.97,,,,,,,,,,
TGCWAFOL2416,WA-FOL-2416,714610 707892,Family of Loons Wood Sign,39.98,,39.98,,39.98,,39.98,,,,,,,,,,
TGCTSMTMR,TS-MTM-R,714610702420,Maple Tree Marvel Toilet Seat - Round,74.97,,74.97,,74.97,,74.97,,,,,,,,,,
TGCTSOLHSR,TS-O-LHS-R,714601 706435,Lighthouse Sunset Wood Toilet Seat  - Round,52.97,,52.97,,52.97,,52.97,,,,,,,,,,
TGCTSOSCR,TS-O-SC-R,714601 706503,Sioux Country Wood Toilet Seat  - Round,52.97,,52.97,,52.97,,52.97,,,,,,,,,,
TGCWABL2424,WA-BL-2424,714610 708189,Bear Lodge Wood Sign,60.98,,60.98,,60.98,,60.98,,,,,,,,,,
TGCGCBTFA,GC-BTF-A,714610703229,Born to Fish Crate,46.50,,46.50,,46.50,,46.50,,,,,,,,,,
TGCTSBBLR,TS-BBL-R,714610701966,Black Bear Lodge Toilet Seat - Round,74.97,,74.97,,74.97,,74.97,,,,,,,,,,
TGCTSGFE,TS-GF-E,714610701805,Grandpa's Favorite Toilet Seat - Elongated,84.97,,84.97,,84.97,,84.97,,,,,,,,,,
TGCTSHHE,TS-HH-E,714610701966,Honey Hole Toilet Seat - Elongated,84.97,,84.97,,84.97,,84.97,,,,,,,,,,
TGCTSLLPR,TS-LLP-R,714610702741,Lodge Pole Pine Toilet Seat - Round,74.97,,74.97,,74.97,,74.97,,,,,,,,,,
TGCTSOAWBIR,TS-O-AWBI-R,714601 706039,American Wilderness Bison Wood Toilet Seat  - Round,52.97,,52.97,,52.97,,52.97,,,,,,,,,,
TGCWACHS2424,WA-CHS-2424,714610 708219,Cape Hatteras Wood Sign,60.98,,60.98,,60.98,,60.98,,,,,,,,,,
TGCWASOBB2416,WA-SOBB-2416,714610 708004,Sunset over Busy Bay Wood Sign,39.98,,39.98,,39.98,,39.98,,,,,,,,,,
TGCTSOBSSR,TS-O-BSS-R,714601 706183,Blue Seashell Wood Toilet Seat  - Round,52.97,,52.97,,52.97,,52.97,,,,,,,,,,
TGCTSOFTME,TS-O-FTM-E,714601 707043,Family Ties Mustangs Wood Toilet Seat  - Elongated,63.97,,63.97,,63.97,,63.97,,,,,,,,,,
TGCTSOSSOW2R,TS-O-SSOW2-R,714601 706619,Seashell on wood2 Wood Toilet Seat  - Round,52.97,,52.97,,52.97,,52.97,,,,,,,,,,
TGCTSSSOW1R,TS-SSOW1-R,714610702307,Seashell on Wood #1 Toilet Seat - Round,74.97,,74.97,,74.97,,74.97,,,,,,,,,,
TGCTSTRMTME,TS-TRMTM-E,714610702024,Treasured Moments Toilet Seat - Elongated,84.97,,84.97,,84.97,,84.97,,,,,,,,,,
TGCTSWTWLE,TS-WTWL-E,714610702055,Welcome to Woodland Lodge Toilet Seat - Elongated,84.97,,84.97,,84.97,,84.97,,,,,,,,,,
TGCTSFTMR,TS-FTM-R,714610702826,Family Ties Mustangs Toilet Seat - Round,74.97,,74.97,,74.97,,74.97,,,,,,,,,,
TGCTSOBBR,TS-O-BB-R,714601 706084,Back Breaker Wood Toilet Seat  - Round,52.97,,52.97,,52.97,,52.97,,,,,,,,,,
TGCTSOBNE,TS-O-BN-E,714601 706893,Beach Notes Wood Toilet Seat  - Elongated,63.97,,63.97,,63.97,,63.97,,,,,,,,,,
TGCTSOTMR,TS-O-TM-R,714601 706633,The Meeting Wood Toilet Seat  - Round,52.97,,52.97,,52.97,,52.97,,,,,,,,,,
TGCWAWTG2416,WA-WTG-2416,714610 708097,Waking the Giant Wood Sign,39.98,,39.98,,39.98,,39.98,,,,,,,,,,
TGCGCOSPA,GC-OSP-A,714610700894,Open Season Pheasant Crate,46.50,,46.50,,46.50,,46.50,,,,,,,,,,
TGCTSOAWBR,TS-O-AWB-R,714601 706046,American Wilderness Bear Wood Toilet Seat  - Round,52.97,,52.97,,52.97,,52.97,,,,,,,,,,
TGCTSOSHE,TS-O-SH-E,714601 707265,Sea Horse Wood Toilet Seat  - Elongated,63.97,,63.97,,63.97,,63.97,,,,,,,,,,
TGCTSOTOMR,TS-O-TOM-R,714601 706640,That One Moment Wood Toilet Seat  - Round,52.97,,52.97,,52.97,,52.97,,,,,,,,,,
TGCTSPCE,TS-PC-E,714610702611,White Pinecone Toilet Seat - Elongated,84.97,,84.97,,84.97,,84.97,,,,,,,,,,
TGCTSTTBE,TS-TTB-E,714610701898,Taking the Bait Toilet Seat - Elongated,84.97,,84.97,,84.97,,84.97,,,,,,,,,,
