Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
SCAC523316,AC523316,,Daphnella Finished Fish - Set of 2,37.96,,42.18,,39.86,,44.17,,,,,,,,,,
SCL33145,L33145,,Antler Lodge Table Lamp,33.00,,36.67,,37.05,,41.05,,,,,,,,,,
SCMO36603D,MO36603D,,Mossy Oak Birds on a Branch Table Lamp,53.96,,59.96,,56.96,,63.12,,,,,,,,,,
SCL13168,L13168,,Mini Cerulean Spanish Glass Ball Accent Lamp,21.96,,24.40,,22.76,,25.22,,,,,,,,,,
SCMO29705,MO29705,,Bear Cubs in Log Accent Lamp,23.00,,25.56,,27.55,,30.53,,,,,,,,,,
SCSF24461,SF24461,,Removable Wood Top Folding Side Table,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCSF2054,SF2054,,Round Green Fir Wood Table,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCPT2957,PT2957,,French Verdi Palm Tree Table Lamp and Rattan Hexagonal Shade,29.96,,33.29,,31.31,,34.69,,,,,,,,,,
SCVL53389,VL53389,,Striped Bamboo Uplight Table Lamp,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCL310414,L310414,,Steel Honeycomb Over Glass Table Lamp,69.96,,77.73,,74.06,,82.06,,,,,,,,,,
SCL31708,L31708,,Western Faux Crocodile Table Lamp,33.95,,45.95,,37.95,,42.05,,,,,,,,,,
SCL22018,L22018,,Apple Red Ceramic Accent Lamp,25.96,,28.84,,27.04,,29.96,,,,,,,,,,
SCL13182,L13182,,White Seashell Motif Accent Lamp,21.96,,24.40,,22.76,,25.22,,,,,,,,,,
SCDA13871,DA13871,,Metallic Sage Green Lacework Ceramic Vase,21.96,,24.40,,22.76,,25.22,,,,,,,,,,
SCL31294,L3-1294,,Beach House Table Lamp,27.86,,,,32.96,,,,,,,,,,,,
SCMO24187,MO24187,,Deer Motif Rectangle Accent Lamp,37.96,,42.18,,39.86,,44.17,,,,,,,,,,
SCAV131678,AV131678,,Spun Bamboo Vases & Charger Set,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCL310125,L310125,,Cupertino Twisted Metal Table Lamp,61.96,,68.84,,65.51,,72.59,,,,,,,,,,
SCL38246,L38246,,Ship&apos;s Wheel & Anchor Table Lamp,37.96,,42.18,,39.86,,44.17,,,,,,,,,,
SCSF2055,SF2055,,Round Blue Fir Side Table,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCL310474,L310474,,Bubble Glass and Gold Base Table Lamp,69.96,,77.73,,74.06,,82.06,,,,,,,,,,
SCL310426,L310426,,Bokava Traditional Table Lamp,37.96,,42.18,,39.86,,44.17,,,,,,,,,,
SCMO321081,MO321081,,Mossy Oak Antler Candle Holders - Set of 2,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCL310023,L310023,,Brass and Teal Glass Table Lamp,69.96,,77.73,,74.06,,82.06,,,,,,,,,,
SCSF24460,SF24460,,Removable Wood Top Folding Coffee Table,69.96,,77.73,,74.06,,82.06,,,,,,,,,,
SCAC322600,AC322600,,Stacked Shell Candle Holders - Set of 2,37.95,,42.18,,39.95,,44.17,,,,,,,,,,
SCL22017,L22017,,Cool Gray Ceramic Accent Lamp,25.96,,28.84,,27.04,,29.96,,,,,,,,,,
SCL33189,L33189,,Austin Patchwork Table Lamp,29.96,,33.29,,31.31,,34.69,,,,,,,,,,
SCMOA13783,MOA13783,,Green Leaf Ceramic Vase - Small,25.96,,28.84,,27.04,,29.96,,,,,,,,,,
SCWI42500,WI42500,,Metal Nautical Boat Shelves,29.96,,33.29,,31.31,,34.69,,,,,,,,,,
SCL310241,L310241,,Cibali Blue Urn Table Lamp,29.96,,33.29,,31.31,,34.69,,,,,,,,,,
SCL34377,L34377,,Tandori Spice & Arabic Drip Ceramic Table Lamp,26.95,,29.94,,31.30,,34.68,,,,,,,,,,
SCSF2090,SF2090,,Linen Covered Three Drawer Night Stand with Silver Nailheads,109.96,,122.18,,116.81,,129.43,,,,,,,,,,
SCL310298,L310298,,Vintage Gold and Black Table Lamp,53.96,,59.96,,56.96,,63.12,,,,,,,,,,
SCL36613,L36613,,Rustic Ridge Antler Table Lamp,53.95,,59.95,,56.53,,65.95,,,,,,,,,,
SCL310716,L310716,,Blue Clam Shell Table Lamp,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCMO24186,MO24186,,Birch Tree Motif Rectangular Table Lamp,69.96,,77.73,,74.06,,82.06,,,,,,,,,,
SCBK7960,BK7960,,Willow Forest Table Lamp,53.95,,59.95,,62.65,,65.95,,,,,,,,,,
SCL310123,L310123,,Bokava Fleur de Lis Table Lamp,37.96,,42.18,,39.86,,44.17,,,,,,,,,,
SCL31293,L3-1293,,Destin Harbor Table Lamp,29.96,,,,32.96,,,,,,,,,,,,
SCL32077,L32077,,Clear Seeded Glass & Netting Table Lamp,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCL31121,L3-1121,,Compton Table Lamp with Detailed Vine Carving,29.96,,33.29,,31.31,,34.69,,,,,,,,,,
SCL31468,L31468,,Palm Tree Openwork Table Lamp,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCWI42590,WI42590,,Multicolor Fish Swimming Right Metal Wall Art,37.96,,42.18,,39.86,,44.17,,,,,,,,,,
SCL310216,L310216,,Hudson Falls Mercury Glass and Metal Table Lamp,85.96,,95.51,,91.16,,101.01,,,,,,,,,,
SCL37975,L37975,,Starlight Table Lamp,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCWHT1038,WHT1038,,Deer Valley Antler Twin Lamp,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCAC321093,AC321093,,Vintage Gold & Black Candle Holders - Set of Two,37.96,,42.18,,39.86,,44.17,,,,,,,,,,
SCJS1004,JS-1004,,Jane Seymour Barbados Table Lamp,61.96,,68.84,,65.51,,72.59,,,,,,,,,,
SCL39737,L39737,,Fish Underwater Table Lamp,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCL72709,L72709,,White Shutter Base Floor Lamp with White Linen Shade,61.96,,68.84,,65.51,,72.59,,,,,,,,,,
SCWI42589DS,WI42589DS,,Multicolor Umbrella Tops Metal Wall Art,61.96,,,,68.96,,,,,,,,,,,,
SCL31124,L3-1124,,Passo Ambrose Table Lamp,25.96,,28.84,,27.04,,29.96,,,,,,,,,,
SCL36643,L36643,,Sandpipers on Sand Table Lamp,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCSF2233,SF2233,,Hammered Copper Top Round Accent Table,25.96,,28.84,,27.04,,29.96,,,,,,,,,,
SCISF24373,ISF24373,,Strap Iron & Solid Mango Wood Console Table,109.96,,122.18,,116.81,,129.43,,,,,,,,,,
SCL310424,L310424,,Traditional Chatham Table Lamp,37.96,,42.18,,39.86,,44.17,,,,,,,,,,
SCMOA13782,MOA13782,,Green Leaf Ceramic Vase - Tall,29.96,,33.29,,31.31,,34.69,,,,,,,,,,
SCWC2106,WC2106,,Grand Hotel Rope & Metal Wall Clock,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCWI522325,WI522325,,Coastal Carolinas Window Shutters - Set of 2,61.96,,68.84,,65.51,,72.59,,,,,,,,,,
SCAC41103,AC41103,,Gray Whale Tail Bookends - Set of 2,37.96,,42.18,,39.86,,44.17,,,,,,,,,,
SCWI422539,WI422539,,Undersea Shell & Coral Metal Wall Art - Set of 2,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCWI32744,WI32744,,Contemporary Waves Oil Painting on Canvas,77.96,,86.62,,82.61,,91.54,,,,,,,,,,
SCL24397,L24397,,Chelsea Blue Accent Lamp,25.96,,28.84,,27.04,,29.96,,,,,,,,,,
SCL71293,L7-1293,,Sea Life Floor Lamp,32.96,,,,41.96,,,,,,,,,,,,
SCMO310319,MO310319,,Lantern on Branch Table Lamp,79.95,,88.83,,81.65,,90.47,,,,,,,,,,
SCL22019,L22019,,Turquoise Teardrop Accent Lamp,22.45,,24.95,,28.46,,30.95,,,,,,,,,,
SCL310171,L310171,,Nautical Rope & Faux Wood Table Lamp,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCL39505,L39505,,Carved Style Palm Tree Table Lamp with Rattan Shade,61.96,,68.84,,65.51,,72.59,,,,,,,,,,
SCSF24563,SF24563,,Wedgewood Blue Linen Oval Cabinet,221.96,,246.62,,236.51,,262.06,,,,,,,,,,
SCL310151,L310151,,Devonshire Contemporary Table Lamp,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCL31070,L3-1070,,Rocky Chalet Table Lamp,29.96,,33.29,,31.31,,34.69,,,,,,,,,,
SCL32078,L32078,,Sea Glass Table Lamp,45.95,,51.06,,48.41,,53.64,,,,,,,,,,
SCWC2098,WC2098,,Aged Pocket Watch Style Wall Clock,69.96,,77.73,,74.06,,82.06,,,,,,,,,,
SCBKF2036,BKF2036,,Metal & Wood Magazine Rack Table (cowhide fabric),40.46,,44.96,,53.96,,59.95,,,,,,,,,,
SCAV11291,AV11291,,Narrow White Abalone Shell Ceramic Vase,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCL310720,L310720,,Sandy Cove Ceramic Seashell Motif Table Lamp,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCWI32745,WI32745,,Blue Gray Striped Contemporary Oil Painting on Canvas,69.96,,77.73,,74.06,,82.06,,,,,,,,,,
SCWI42589,WI42589,,Multicolor Umbrella Tops Metal Wall Art - OVERSTOCK,61.96,,,,68.96,,,,,,,,,,,,
SCSF2153,SF2153,,Twisted Iron Ribbon Console Table with Solid Wood Top,85.96,,95.51,,91.16,,101.01,,,,,,,,,,
SCIDW82658,IDW82658,,Badang Carving Natural Teak Coffee Table,125.96,,139.96,,133.91,,148.38,,,,,,,,,,
SCVL310572,VL310572,,Sea Green Round Ceramic Table Lamp,53.96,,59.96,,56.96,,63.12,,,,,,,,,,
SCWI42369,WI42369,,Metal Shorebirds Wall Hanging,45.96,,,,50.96,,,,,,,,,,,,
SCL24440,L24440,,Swirled Nautilus Shells Accent Lamp,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCISF24374,ISF24374,,Strap Iron & Solid Mango Wood Coffee Table,109.96,,122.18,,116.81,,129.43,,,,,,,,,,
SCMO38587C,MO38587C,,Mossy Oak Faux Elk Horn Table Lamp,53.96,,59.96,,56.96,,63.12,,,,,,,,,,
SCL310462,L310462,,Coastal Birds Table Lamp,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCL311658,L311658,,Mercury Glass & Brushed Steel Table Lamp,29.96,,33.29,,31.31,,34.69,,,,,,,,,,
SCL31963,L31963,,Wicker Table Lamp with Nightlight,53.96,,59.96,,56.96,,63.12,,,,,,,,,,
SCSF2242,SF2242,,Nantucket 2 Drawer Console with Lower Shelf,109.96,,122.18,,116.81,,129.43,,,,,,,,,,
SCMO38968,MO38968,,Antler Table Lamp with Custom Fabric Shade,53.96,,59.96,,56.96,,63.12,,,,,,,,,,
SCAC721158,AC721158,,Blue Ombre Ceramic Jars with Lids - Set of 2,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCL310429,L310429,,Tortola Cream Palm Tree Table Lamp,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCJS2594,JS2594,,Contemporary Silverwood Table Lamp on Crystal Base,69.96,,77.73,,74.06,,82.06,,,,,,,,,,
SCMO78968,MO78968,,Antler Floor Lamp with Custom Fabric Shade,69.96,,77.73,,74.06,,82.06,,,,,,,,,,
SCL21172,L21172,,Canvas & Woven Fiber Night Light Table Lamp - Small,29.96,,33.29,,31.31,,34.69,,,,,,,,,,
SCL37203,L37203,,Islamadora Palm Leaves Table Lamp,49.95,,55.50,,56.96,,63.12,,,,,,,,,,
SCL31892,L31892,,Sandy Seahorse Table Lamp with Striped Shade,37.96,,42.18,,39.86,,44.17,,,,,,,,,,
SCL38583,L38583,,Canella Swirl Table Lamp,45.96,,51.07,,48.41,,53.64,,,,,,,,,,
SCL710716,L710716,,Ceramic Blue Clamshell Floor Lamp,53.96,,59.96,,56.96,,63.12,,,,,,,,,,
