Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
2AMCO017,CO017,781934569718,Collector's Compass,58.50,,58.50,,58.50,,58.50,,,,,,,,,,
2AMSC042,SC042,781934572657,Captain's Time & Tide Clock,165.00,,165.00,,165.00,,165.00,,,,,,,,,,
2AMFE128,FE128,781934577232,Nautical Oar Rack,20.00,,,,22.50,,,,,,,,,,,,
2AMMF078,MF078,781934569114,Stateroom Bar - Ivory,1575.00,,1575.00,,1575.00,,1575.00,,,,,,,,,,
2AMFE123,FE123,781934577188,Nautical Chevron Oar,67.50,,,,69.50,,,,,,,,,,,,
2AMFE125,FE125,781934577201,Nautical Oar Number 3,67.50,,,,69.50,,,,,,,,,,,,
2AMHD005,HD005,781934582748,Big Coaster (Rope),5.00,,5.00,,5.00,,5.00,,,,,,,,,,
2AMAS168,AS168,781934543558,Newport Sloop Model,92.50,,92.50,,92.50,,92.50,,,,,,,,,,
2AMMF014,MF014,781934549024,Captain's Desk - Black,1045.00,,1045.00,,1045.00,,1045.00,,,,,,,,,,
2AMFE120,FE120,781934575016,Black Oar Coat Rack,46.50,,46.50,,46.50,,46.50,,,,,,,,,,
2AMKD008,KD008,781934582083,Globe Pouf,52.50,,52.50,,52.50,,52.50,,,,,,,,,,
2AMAS076F,AS076F,781934557173,America's Cup Columbia 1901 Model Sailboat - Medium,122.50,,122.50,,122.50,,122.50,,,,,,,,,,
2AMMF077,MF077,781934568957,Stateroom Armoire - Ivory,1375.00,,1375.00,,1375.00,,1375.00,,,,,,,,,,
2AMSC040,SC040,781934572633,Large Captain's Clock,139.00,,139.00,,139.00,,139.00,,,,,,,,,,
2AMCO009,CO009,781934566250,Lewis & Clark Compass,20.00,,20.00,,20.00,,20.00,,,,,,,,,,
2AMSL029,SL029,781934558507,Coast Guard Patrol Spotlight,465.00,,465.00,,465.00,,465.00,,,,,,,,,,
2AMAC072B,AC072B,781934565291,Ship's Bell - 5 Inch,46.50,,46.50,,46.50,,46.50,,,,,,,,,,
2AMAS057A,AS057A,781934407966,Mini Pond Yacht Models - Set of 4,87.50,,87.50,,87.50,,87.50,,,,,,,,,,
2AMMF036,MF036,781934553885,Bosun's Gig Bookcase,435.00,,435.00,,435.00,,435.00,,,,,,,,,,
2AMMF011,MF011,781934548997,Navigator's Desk - Ivory,865.00,,865.00,,865.00,,865.00,,,,,,,,,,
2AMST001,ST001,781934582755,Ottoman Round Leather 75 CM,195.00,,195.00,,195.00,,195.00,,,,,,,,,,
2AMFE127,FE127,781934577225,Nautical Sailing Flag Oar,47.50,,,,49.50,,,,,,,,,,,,
2AMFE126,FE126,781934577218,Nautical Stripe Oar,47.50,,,,49.50,,,,,,,,,,,,
2AMFE124,FE124,781934577195,Nautical Star Oar,67.50,,,,69.50,,,,,,,,,,,,
2AMSD001,SD001,781934582373,FitzRoy's Storm glass,13.50,,13.50,,13.50,,13.50,,,,,,,,,,
2AMMB062,MF062,781934562436,Black Cape Cod Console,530.00,,,,530.00,,,,,,,,,,,,
2AMMF079G,MF079G,781934581178,"Stateroom End Table, Grey",315.00,,315.00,,315.00,,315.00,,,,,,,,,,
2AMCO015,CO015,781934543015,Lifeboat Compass,48.50,,48.50,,48.50,,48.50,,,,,,,,,,
2AMCS010,CS010,781934408192,Lighthouse Cocktail Shaker,125.00,,125.00,,125.00,,125.00,,,,,,,,,,
2AMKA030,KA030,781934533665,Bronze Pocket Sextant,28.50,,28.50,,28.50,,28.50,,,,,,,,,,
2AMSL035,SL035,781934538912,Phaeton Limo Light,315.00,,315.00,,315.00,,315.00,,,,,,,,,,
2AMWD013,WD013,781934582618,Aluminium Propellor,60.00,,60.00,,60.00,,60.00,,,,,,,,,,
2AMMF022,MF022,781934550822,Navigator's Desk - Black,855.00,,855.00,,855.00,,855.00,,,,,,,,,,
2AMAC075B,AC075B,781934565314,Ship's Bell - 8 Inch,130.00,,130.00,,130.00,,130.00,,,,,,,,,,
2AMAC0723B,AC073B,781934565307,Ship's Bell - 6 Inch,73.50,,73.50,,73.50,,73.50,,,,,,,,,,
2AMSC041,SC041,781934572640,Large Captain's Barometer,139.00,,139.00,,139.00,,139.00,,,,,,,,,,
2AMHD001,HD001,781934582700,Doorstop Cotton,22.00,,22.00,,22.00,,22.00,,,,,,,,,,
2AMMF007,MF007,781934545316,Man of Eight Bookcase,395.00,,395.00,,395.00,,395.00,,,,,,,,,,
2AMMF040B,MF040B,781934570172,Stateroom Trunk - Black,340.00,,340.00,,340.00,,340.00,,,,,,,,,,
2AMSL040,SL040,781934549574,Half Mile Ray Searchlight,310.00,,310.00,,310.00,,310.00,,,,,,,,,,
2AMMF013,MF013,781934549017,Captain's Desk - Ivory,1045.00,,1045.00,,1045.00,,1045.00,,,,,,,,,,
2AMAC073B,AC073B,781934565307,Ship's Bell - 6 Inch - DUPLICATE ITEM CODE,73.50,,73.50,,73.50,,73.50,,,,,,,,,,
2AMAS051,AS051,781934565635,Union Jack Pond Yacht Model,74.50,,74.50,,74.50,,74.50,,,,,,,,,,
2AMAS055,AS055,781934019602,Sail Model Defender 1895,85.00,,85.00,,85.00,,85.00,,,,,,,,,,
2AMHD003,HD003,781934582724,Coaster s/4 (Natural Rope),8.00,,8.00,,8.00,,8.00,,,,,,,,,,
2AMAS167,AS167,781934544296,"Small Yacht ""Ironsides"" Model",92.50,,92.50,,92.50,,92.50,,,,,,,,,,
2AMSL043,SL043,781934072201,Brass & Copper Anchor Lantern,115.00,,115.00,,115.00,,115.00,,,,,,,,,,
2AMAS075F,AS075F,781934557166,America's Cup Columbia 1901 Model Sailboat - Large,242.50,,242.50,,242.50,,242.50,,,,,,,,,,
2AMAS135,AS135,781934507413,1930s Classic Yacht Model - Large,82.50,,82.50,,82.50,,82.50,,,,,,,,,,
2AMKD005,KD005,781934581956,Globe Map Cushion,22.50,,22.50,,22.50,,22.50,,,,,,,,,,
2AMMF040G,MF040G,781934581161,"Stateroom Trunk, Grey",340.00,,340.00,,340.00,,340.00,,,,,,,,,,
2AMMF061,MF061,781934562429,Black Cape Cod Locker,450.00,,450.00,,450.00,,450.00,,,,,,,,,,
2AMAS150,AS150,781934512752,"J-Yacht ""Ranger"" 1937 Model",147.50,,147.50,,147.50,,147.50,,,,,,,,,,
2AMAS170,AS170,781934527466,Sunset Sailers - Set of 4,61.50,,61.50,,61.50,,61.50,,,,,,,,,,
2AMAC103,AC103,781934541837,Bronzed Sailor's Inn Desk Bell,26.00,,26.00,,26.00,,26.00,,,,,,,,,,
2AMMF085,MF085,781934572084,Mariner Star Table,165.00,,165.00,,165.00,,165.00,,,,,,,,,,
2AMWD018,WD018,781934582861,Sword Fish Deco,87.50,,87.50,,87.50,,87.50,,,,,,,,,,
2AMAS134,AS134,781934505501,1930s Classic Yacht Model - Small,49.50,,49.50,,49.50,,49.50,,,,,,,,,,
2AMAC076,AC076,781934562672,Purser's Bell,65.50,,65.50,,65.50,,65.50,,,,,,,,,,
2AMMF078B,MF078B,781934570080,Stateroom Bar - Black,1575.00,,1575.00,,1575.00,,1575.00,,,,,,,,,,
2AMMF077B,MF077B,781934570073,Stateroom Armoire - Black,1375.00,,1375.00,,1375.00,,1375.00,,,,,,,,,,
2AMSL065,SL065,781934575481,Author's Desk Lamp,195.00,,195.00,,195.00,,195.00,,,,,,,,,,
2AMMF040,MF040,781934554349,Stateroom Trunk - Ivory,340.00,,340.00,,340.00,,340.00,,,,,,,,,,
2AMAS050,AS050,781934019008,Sail Model 1901 - Blue/Green,100.00,,100.00,,100.00,,100.00,,,,,,,,,,
2AMAS108F,AS108F,781934559177,America's Cup Columbia 1901 Model Sailboat - Small,87.50,,87.50,,87.50,,87.50,,,,,,,,,,
2AMMF036W,MF036W,781934582540,"Bosun's Gig, White",435.00,,435.00,,435.00,,435.00,,,,,,,,,,
2AMAC100,AC100,781934120605,Sailor's Inn Desk Bell,26.00,,26.00,,26.00,,26.00,,,,,,,,,,
2AMKA032,KA032,781934560876,Sextant in Case,56.50,,56.50,,56.50,,56.50,,,,,,,,,,
2AMFE119,FE119,781934575009,Red Oar Coat Rack,46.50,,46.50,,46.50,,46.50,,,,,,,,,,
2AMHD002,HD002,781934582717,Doorstop Sisal,22.00,,22.00,,22.00,,22.00,,,,,,,,,,
2AMSL030,SL030,781934535621,Nickel and Black 1940 Searchlight,335.00,,335.00,,335.00,,335.00,,,,,,,,,,
