Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
SW-210C,210C,,Day Herder Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-209C,209C,,Buckin Bronco Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-214C,214C,,Fur Trapper In Canoe Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-117C,117C,,Moose Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-101C,101C,,Buffalo Head Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-212P,212P,,Buffalo Bill Himself Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-701C,701C,,Twilight Canoeing Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-216P,216P,,Another Day Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-256C,256C,,Butch Cassidy Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-250C,250C,,Annie Oakley Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-702C,702C,,Leather Fisherman Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-122P,122P,,Horses In Snow Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-217C,217C,,Randy & Jake Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-213C,213C,,Texas Rangers Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-215C,215C,,Indians Watching Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-254C,254C,,Sitting Bull & Buffalo Bill Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-208C,208C,,Branding Time Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-255C,255C,,Sitting Bull Indian Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-118C,118C,,Grizzly Bear Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-202C,202C,,Indian Group Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
SW-116C,116C,,Rustic Elk Leather Pillow,110.00,,,,110.00,,,,,,,,,,,,
