Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
RNKC20060R,KC-20060R,,Elk Key Chain Holder,29.00,,29.00,,29.00,,29.00,,,,,,,,,,
RNLST7630BI,LST-7630BI,,Turquoise Stone Vanity Fixture - 6 Light,131.00,,131.00,,131.00,,131.00,,,,,,,,,,
RNLVB6035R,LVB-6035R,,Running Horses Burnished Metal Vanity Light - 6 Light,159.00,,159.00,,159.00,,159.00,,,,,,,,,,
RNSW4728RPINE,SW-4728R-PINE,,Texas Star 34 Inch Pine Hook Shelf,104.00,,104.00,,104.00,,104.00,,,,,,,,,,
RNBA2030RPINE,BA-2030R-PINE,,Moose Family Bath Wall Shelf - 20 Inch,87.00,,87.00,,87.00,,87.00,,,,,,,,,,
RNBA7219R,BA-7219R,,Round Copper Berry Robe Hook,32.00,,32.00,,32.00,,32.00,,,,,,,,,,
RNBA8082R,BA-8082R,,Wild Horses Towel Bar,60.00,,60.00,,60.00,,60.00,,,,,,,,,,
RNBA8478R,BA-8478R,,Moose Family Hand Towel Bar,54.00,,54.00,,54.00,,54.00,,,,,,,,,,
RNBEARFWINVAL-3,DV-6000R,,Bear Family Window Valance,188.00,,188.00,,188.00,,188.00,,,,,60-Inch,,,,,
RNCH4216R,CH-4216R,,Round Old Silver Berry Concho Double Hook,30.00,,30.00,,30.00,,30.00,,,,,,,,,,
RNCH5403,CH-5403,,Canoe 4 Hook Coat Rack,53.00,,53.00,,53.00,,53.00,,,,,,,,,,
RNCH5558,CH-5558,,Cowboy Corral Scenic 5 Hook Coat Rack,121.00,,121.00,,121.00,,121.00,,,,,,,,,,
RNTXSTLDGSHLF,TXSTLDGSHLF,,Texas Star Ledge Shelf,33.00,,33.00,,33.00,,33.00,,,,,,,,,,
RNWA9028R,WA-9028R,,Loon Family Back Lit Wall Art,161.00,,161.00,,161.00,,161.00,,,,,,,,,,
RNSW3760RPINE,SW-3760R-PINE,,Deer Family 20 Inch Pine Hook Shelf,76.00,,76.00,,76.00,,76.00,,,,,,,,,,
RNWA9646,WA-9646,,Wild Horses Backlit Wall Art - 57 Inch,233.00,,233.00,,233.00,,233.00,,,,,,,,,,
RNCH5720R,CH-5720R,,Mountain Man Scenic Six Hook Coat Rack,152.00,,152.00,,152.00,,152.00,,,,,,,,,,
RNDR9624RBF,DR-9624R-BF,,Moose Tiebacks,37.00,,37.00,,37.00,,37.00,,,,,,,,,,
RNBA2002RPINE,BA-2002R-PINE,,Bronc Bath Wall Shelf - 20 Inch,87.00,,87.00,,87.00,,87.00,,,,,,,,,,
RNBA3412RPINE,BA-3412R-PINE,,Desert Diamond Bath Wall Shelf with Turquoise - 34 Inch,120.00,,120.00,,120.00,,120.00,,,,,,,,,,
RNBA7417R,BA-7417R,,Round Old Silver Berry Hand Towel Bar,56.00,,56.00,,56.00,,56.00,,,,,,,,,,
RNBA7420R,BA-7420R,,Diamond Copper Berry Hand Towel Bar,56.00,,56.00,,56.00,,56.00,,,,,,,,,,
RNBA8048R,BA-8048R,,Mountain Scene Towel Bar,60.00,,60.00,,60.00,,60.00,,,,,,,,,,
RNBA8086R,BA-8086R,,Desert Diamond Towel Bar,60.00,,60.00,,60.00,,60.00,,,,,,,,,,
RNDSDIAWINVAL-4,DV-7210R,,Desert Diamond Window Valance,209.00,,209.00,,209.00,,209.00,,,,,72-Inch,,,,,
