Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
2HE22327,22327,786460223271,"8"" Ceramic Iridescent Seashell",4.00,,6.00,,0.00,,,,,,,,,,,,
2HE82116,82116,786460821163,Coastal Seahorse Candle Lantern,9.50,,13.00,,0.00,,,,,,,,,,,,
2HE22328,22328,786460223288,"7.5"" Ceramic Iridescent Seashell",4.00,,6.00,,0.00,,,,,,,,,,,,
2HE61133,61133,786460611337,Cactus Spoon Rest,3.50,,5.00,,3.50,,5.00,,,,,,,,,,
2HE78006,78006,786460780064,Octopus Ceramic Ring Holder,3.00,,5.00,,0.00,,,,,,,,,,,,
2HE70943,70943,786460709430,"Ceramic Cactus Figurine - 9"" H",6.50,,9.00,,6.50,,9.00,,,,,,,,,,
2HE22316,22316,786460223165,"Ceramic Aqua Turtle Dish - 14""",8.00,,12.00,,0.00,,,,,,,,,,,,
2HE22325,22325,786460223257,Ceramic Coastal Tray,12.00,,15.00,,0.00,,,,,,,,,,,,
2HE61035,61035,786460610354,Flamingo Cookie Jar,10.00,,15.00,,0.00,,,,,,,,,,,,
2HE70942,70942,786460709423,"Ceramic Cactus Figurine - 7"" H",6.00,,8.00,,6.00,,8.00,,,,,,,,,,
2HE22326,22326,786460223264,"8"" Ceramic Iridescent Seashell",4.00,,6.00,,0.00,,,,,,,,,,,,
2HE22317,22317,786460223172,"Ceramic Aqua Turtle Dish - 7""",3.50,,5.00,,0.00,,,,,,,,,,,,
2HE22335,22335,786460223356,"11"" Ceramic Iridescent Coral Bowl",10.00,,15.00,,0.00,,,,,,,,,,,,
2HE70944,70944,786460709447,"Ceramic Cactus Figurine - 11"" H",7.50,,10.00,,7.50,,10.00,,,,,,,,,,
