Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
GHMAVLGOTTO,MAVLGOTTO,,Maverick Large Ottoman,695.00,,695.00,,695.00,,695.00,,,,,,,,,,
GHSGCBTF,SGCB-TF,,Twin Forks Swivel Glider,1470.00,,1470.00,,1470.00,,1470.00,,,,,,,,,,
GHBDKW,BD-KW,0,Wingback King Headboard,1495.00,,1495.00,,1495.00,,1495.00,,,,,,,,,,
GHHAVSWVGLD,HAVSWVGLD,,Havana Swivel Glider,1245.00,,1245.00,,1245.00,,1245.00,,,,,,,,,,
GHOLW05810,OLW058-OLW010,,Old West Sectional,6241.00,,6241.00,,6241.00,,6241.00,,,,,,,,,,
GHDUB142,DUB142,,Durango Bustleback Recliner,1749.00,,1749.00,,1749.00,,1749.00,,,,,,,,,,
GHGRIZBEARCLBCH,GRIZBEARCLBCH,,Grizzly Bear Club Chair,1595.00,,1595.00,,1595.00,,1595.00,,,,,,,,,,
GHPRW073,PRW073,,"Prestonwood Ottoman 42"" Round",1100.00,,1100.00,,1100.00,,1100.00,,,,,,,,,,
GHWAT003,WAT003,,Waltz Sofa,2421.00,,2421.00,,2421.00,,2421.00,,,,,,,,,,
GHCLUDUR,CLU--DUR,,"""Durango"" Club Chair",1920.00,,1920.00,,1920.00,,1920.00,,,,,,,,,,
GHLSMED,LS-MED,0,Medina 2 Cushion Love Seat,2895.00,,2895.00,,2895.00,,2895.00,,,,,,,,,,
GHMAVSWG,MAVSWG,,Maverick Swivel Glider,1295.00,,1295.00,,1295.00,,1295.00,,,,,,,,,,
GHMNT041,MNT041,,Montery Single Chaise,2413.00,,2413.00,,2413.00,,2413.00,,,,,,,,,,
GHOLV073,OLV073,,"Olivia Round Ottoman 42""",1153.00,,1153.00,,1153.00,,1153.00,,,,,,,,,,
GHWESTHERDENCH,WESTHERDENCH,,Western Heritage Den Chair,1095.00,,1095.00,,1095.00,,1095.00,,,,,,,,,,
GHCHBWBB,CH-BWBB,,Brazilian Cowhide - Brindle with white backbone,208.00,,208.00,,208.00,,208.00,,,,,,,,,,
GHLSLUCK,LS-LUCK,,Luchesse Love Seat,2390.00,,2390.00,,2390.00,,2390.00,,,,,,,,,,
GHCHDB,CH-DB,,Brazilian Cowhide - Dyed Black,208.00,,208.00,,208.00,,208.00,,,,,,,,,,
GHCHEDB,CH-EDB,,Brazilian Cowhide - Exotic Dark Brindle,208.00,,208.00,,208.00,,208.00,,,,,,,,,,
GHCOW20224INCH,COW202-24Inch,,XL Cowgirl Barstool,307.00,,307.00,,307.00,,307.00,,,,,,,,,,
GHDURANOTTOMAN,DURANOTTOMAN,,Turquoise & Embossed Leather Medium Ottoman,645.00,,645.00,,645.00,,645.00,,,,,,,,,,
GHOWBROJ,OWB-ROJ,,"""Roja"" Tufted Oversized Wingback",1675.00,,1675.00,,1675.00,,1675.00,,,,,,,,,,
GHVIT003,VIT003,,Victoria Sofa,2749.00,,2749.00,,2749.00,,2749.00,,,,,,,,,,
GHSGSNOW,SG-SNOW,,"""Snowmass"" swivel glider",1260.00,,1260.00,,1260.00,,1260.00,,,,,,,,,,
GHWILDHORSSALLV,WILDHORSSALLV,,Wild Horse Saloon Loveseat,2895.00,,2895.00,,2895.00,,2895.00,,,,,,,,,,
GHBW3X3OTT,BW3X3OTT,,Black and White Solid Cowhide Ottoman,895.00,,895.00,,895.00,,895.00,,,,,,,,,,
GHHIG1082111608,HIG010-HIG008-HIG021-HIG011-PIL608,,Highlander Sectional,8210.00,,8210.00,,8210.00,,8210.00,,,,,,,,,,
GHCAS201,CAS201,,Casino Barstool - Swivel,823.00,,823.00,,823.00,,823.00,,,,,,,,,,
GHCHBWS,CH-BWS,,BrazilianCowhide - Brown and white Speckle,219.00,,219.00,,219.00,,219.00,,,,,,,,,,
GHCHZ,CH-Z,,Brazilian Cowhide - Zebra Print (antique),245.00,,245.00,,245.00,,245.00,,,,,,,,,,
GHCLUOW,CLU-OW,0,Old West Cowhide Club Chair,1595.00,,1595.00,,1595.00,,1595.00,,,,,,,,,,
GHOTTODURI,OTTO-DURI,,"""Durango"" Medium Ottoman",690.00,,690.00,,690.00,,690.00,,,,,,,,,,
GHOWBMH,OWB-MH,0,Mountain Home Oversized Wingback Chair,1545.00,,1545.00,,1545.00,,1545.00,,,,,,,,,,
GHRANF88WSOFCST,RCHFOREMANSOF-CUSTOM-88W (Ranch Foreman Sofa-Custom 88W x 40D x 42H),,Ranch Foreman Sofa-CUSTOM (88W x 40D x 42H),3145.00,,,,3145.00,,,,,,,,,,,,
GHOWBLH,OWB-LH,,Longhorn Oversized Wingback,1675.00,,1675.00,,1675.00,,1675.00,,,,,,,,,,
GHSOMED,SO-MED,,"""Medina"" 3 cushion tufted Sofa",3595.00,,3595.00,,3595.00,,3595.00,,,,,,,,,,
GHWILDHORSSLSOT,WILDHORSSLSOT,,Wild Horse Saloon Small Ottoman,495.00,,495.00,,495.00,,495.00,,,,,,,,,,
GHCBNFVRSWIVGL,CBNFVRSWIVGL,,Cabin Fever Swivel Glider,1345.00,,1345.00,,1345.00,,1345.00,,,,,,,,,,
GHDCHGR,DCH-GR,,Grey Rock Desk Chair,1225.00,,1225.00,,1225.00,,1225.00,,,,,,,,,,
GHPLBWW,P-LBWW,0,Cowhide Lumbar Pillow - Brindle with White Accents,99.00,,99.00,,99.00,,99.00,,,,,,,,,,
GH24OTTOGRAY,24OTTOGRAY,,Gray Round Cowhide Ottoman - 24 Inch,165.00,,165.00,,165.00,,165.00,,,,,,,,,,
GHALBUTURCLBCH,ALBUTURCLBCH,,Albuquerque Turquoise Club Chair,1645.00,,1645.00,,1645.00,,1645.00,,,,,,,,,,
GHKEN036,KEN036,,Karol Theatre 3 Seat Sofa,3390.00,,3390.00,,3390.00,,3390.00,,,,,,,,,,
GHHIG005,HIG005,,Ottoman 1.5,739.00,,739.00,,739.00,,739.00,,,,,,,,,,
GHMIL003,MIL003,,Rowan Sofa,2152.00,,2152.00,,2152.00,,2152.00,,,,,,,,,,
GHTUCSTRBKCH,TUCSTRBKCH,,Tucson Straightback Club Chair,1795.00,,1795.00,,1795.00,,1795.00,,,,,,,,,,
GHBSB150FABRIC,BSB150-Fabric,,Bustleback Wing Recliner Recliner,2086.00,,2086.00,,2086.00,,2086.00,,,,,,,,,,
GHCOWHIDEMEDOT,COWHIDEMEDOT,,Cowhide Medium Ottoman,545.00,,545.00,,545.00,,545.00,,,,,,,,,,
GHCURBILLV,CURBILLV,,Curly Bill Loveseat,2745.00,,2745.00,,2745.00,,2745.00,,,,,,,,,,
GHHAVLV,HAVLV,,Havana Loveseat,2895.00,,2895.00,,2895.00,,2895.00,,,,,,,,,,
GHLUCBACHCRFRLV,LUCBACHCRFRLV,,Luckenbach Curved Front Loveseat,2895.00,,2895.00,,2895.00,,2895.00,,,,,,,,,,
GHOTTOAMA,OTTO-AMA,0,"""Amarillo"" Cowhide Ottoman",1095.00,,1095.00,,1095.00,,1095.00,,,,,,,,,,
GHOUT003,OUT003,,Outlaw Sofa,2838.00,,2838.00,,2838.00,,2838.00,,,,,,,,,,
GHVAQUEROSOF,VAQUEROSOF,,Vaquero Sofa,2995.00,,2995.00,,2995.00,,2995.00,,,,,,,,,,
GHCBNFVR42OTT,CBNFVR42OTT,,Cabin Fever Round Ottoman,1045.00,,1045.00,,1045.00,,1045.00,,,,,,,,,,
GHPSE,P-SE,0,Cowhide Square Pillow - Exotic,99.00,,99.00,,99.00,,99.00,,,,,,,,,,
GHCLUMED,CLU-MED,0,"""Medina"" tufted Club Chair",1645.00,,1645.00,,1645.00,,1645.00,,,,,,,,,,
GHOTTOCU,OTTO-CU,0,Cowboy Up Ottoman,945.00,,945.00,,945.00,,945.00,,,,,,,,,,
GHALBTUROVRWB,ALBTUROVRWB,,Albuquerque Turquoise Oversized Wingback Chair,1645.00,,1645.00,,1645.00,,1645.00,,,,,,,,,,
GHOTTOMESAREC,OTTO-MESAREC,0,Mesa Rectangle Ottoman,1195.00,,1195.00,,1195.00,,1195.00,,,,,,,,,,
GHPLE,P-LE,0,Cowhide Lumbar Pillow - Exotic,99.00,,99.00,,99.00,,99.00,,,,,,,,,,
GHWILDBILLCHHLF,WILDBILLCHHLF,,Wild Bill Chair and a Half,1795.00,,1795.00,,1795.00,,1795.00,,,,,,,,,,
GH36OTTODKBROWN,36OTTODKBROWN,,Dark Brown Round Cowhide Ottoman - 36 Inch,375.00,,375.00,,375.00,,375.00,,,,,,,,,,
GHAUS001,AUS001,,Austin Chair,1471.00,,1471.00,,1471.00,,1471.00,,,,,,,,,,
GHOTTOMM,OTTO-MM,,"""Mountain Modern"" Cowhide Ottoman",1165.00,,1165.00,,1165.00,,1165.00,,,,,,,,,,
GHWBRECMR,WBREC-MR,,Modern Ranch Wingback Recliner,1787.00,,1787.00,,1787.00,,1787.00,,,,,,,,,,
GHCHMM,CH-MM,0,Mountain Modern Lounge Chair,1490.00,,1490.00,,1490.00,,1490.00,,,,,,,,,,
GHDODGECITOTFR,DODGECITOTFR,,Dodge City Ottoman with Fringe,945.00,,945.00,,945.00,,945.00,,,,,,,,,,
GHVAQUEROCLBCH,VAQUEROCLBCH,,Vaquero Club Chair,1495.00,,1495.00,,1495.00,,1495.00,,,,,,,,,,
GHBSB150COWHIDE,BSB150-Cowhide,,Bustleback Wing Recliner Recliner,2086.00,,2086.00,,2086.00,,2086.00,,,,,,,,,,
GHSOBAY,SO-BAY,,Bayou 3 Cushion Sofa,2890.00,,2890.00,,2890.00,,2890.00,,,,,,,,,,
GHDRKSTORMGLID,DRKSTORMGLID,,Studded Distressed Leather Swivel Glider,1295.00,,1295.00,,1295.00,,1295.00,,,,,,,,,,
GHMOG001,MOG001,,Morgana Chair,1143.00,,1143.00,,1143.00,,1143.00,,,,,,,,,,
GHTUCSTRBKSF,TUCSTRBKSF,,Tucson Straightback Sofa,3295.00,,3295.00,,3295.00,,3295.00,,,,,,,,,,
GH24OTTODKBROWN,24OTTODKBROWN,,Dark Brown Round Cowhide Ottoman - 24 Inch,165.00,,165.00,,165.00,,165.00,,,,,,,,,,
GHASPTFTSOF,ASPTFTSOF,,Aspen Tufted Sofa,3195.00,,3195.00,,3195.00,,3195.00,,,,,,,,,,
GHHIG003,HIG003,,Highlander Sofa,2547.00,,2547.00,,2547.00,,2547.00,,,,,,,,,,
GHKEN121011,KEN012-KEN010-KEN011,,Karol Sectional,7273.00,,7273.00,,7273.00,,7273.00,,,,,,,,,,
GHOTTOMMW,OTTO-MMW,0,Mountain Modern White Cowhide Ottoman,720.00,,720.00,,720.00,,720.00,,,,,,,,,,
GHOWBCOL,OWB-COL,0,Colorado Oversized Wingback,1545.00,,1545.00,,1545.00,,1545.00,,,,,,,,,,
GHCLHD,CL-HD,,High Desert Chaise Lounge,2275.00,,2275.00,,2275.00,,2275.00,,,,,,,,,,
GHSETSAL,SET-SAL,,"""Salado"" Settee",1490.00,,1490.00,,1490.00,,1490.00,,,,,,,,,,
GHSGDARK,SG-DARK,,"""Dark and Stormy"" distressed leather swivel glider",1260.00,,1260.00,,1260.00,,1260.00,,,,,,,,,,
GHALBTURCHSLNG,ALBTURCHSLNG,,Albuquerque Turquoise Chaise Lounge,2345.00,,2345.00,,2345.00,,2345.00,,,,,,,,,,
GHALBUTURSOF,ALBUTURSOF,,Albuquerque Turquoise Sofa,3245.00,,3245.00,,3245.00,,3245.00,,,,,,,,,,
GHBON201,BON201,,Bonanza  Barstool,1019.00,,1019.00,,1019.00,,1019.00,,,,,,,,,,
GHCAC041,CAC041,,Calico Chaise,3394.00,,3394.00,,3394.00,,3394.00,,,,,,,,,,
GHCUEROCLBCH,CUEROCLBCH,,Cuero Club Chair,1495.00,,1495.00,,1495.00,,1495.00,,,,,,,,,,
GHDCHC,DC-HC,,Hill Country Desk Chair,1125.00,,1125.00,,1125.00,,1125.00,,,,,,,,,,
GHOTTOMVM,OTTO-MVM,,"""Maverick"" Medium Ottoman",548.00,,548.00,,548.00,,548.00,,,,,,,,,,
GHRCHFOREMANSOF,RCHFOREMANSOF,,Ranch Foreman Sofa,2995.00,,2995.00,,2995.00,,2995.00,,,,,,,,,,
GHSETHD,SET-HD,0,Hondo Settee,1625.00,,1625.00,,1625.00,,1625.00,,,,,,,,,,
GHADRSOFA,ADRSOFA,,Adrian Sofa,3100.00,,3100.00,,3100.00,,3100.00,,,,,,,,,,
GHHIB33321717,HIG033-HIG032-HIG017-HIG017,,Curved Highlander Sectional,6641.00,,6641.00,,6641.00,,6641.00,,,,,,,,,,
GHIDAGOTTO,IDAGOTTO,,Idaho Giant Ottoman,1395.00,,1395.00,,1395.00,,1395.00,,,,,,,,,,
GHMTNMODOTTOMAN,MTNMODOTTOMAN,,Caramel Cowhide Ottoman,895.00,,895.00,,895.00,,895.00,,,,,,,,,,
GHROJOVRWNGBCK,ROJOVRWNGBCK,,Red Leather Tufted Oversized Wingback Chair,1545.00,,1545.00,,1545.00,,1545.00,,,,,,,,,,
GHSGVIC,SG-VIC,0,"""Victoria"" Swivel Glider",1345.00,,1345.00,,1345.00,,1345.00,,,,,,,,,,
GHADOBE131211,ADO013-ADO012-ADO011,,Adobe Sectional,6066.00,,6066.00,,6066.00,,6066.00,,,,,,,,,,
GHDKBROWNCUBOTT,DKBROWNCUBOTT,,Cowhide Cube Ottoman - Dark Brown,150.00,,150.00,,150.00,,150.00,,,,,,,,,,
GHLSMH,LS-MH,0,Mountain Home Love Seat,2395.00,,2395.00,,2395.00,,2395.00,,,,,,,,,,
GHSMROTPOTT,SMROTPOTT,,Small Roll Top Ottoman,545.00,,545.00,,545.00,,545.00,,,,,,,,,,
GHVAQRECTOTTO,VAQRECTOTTO,,Gator Leather & Cowhide Rectangle Ottoman,1295.00,,1295.00,,1295.00,,1295.00,,,,,,,,,,
GHCOWHIDELGOTTO,COWHIDELGOTTO,,Cowhide Large Ottoman,695.00,,695.00,,695.00,,695.00,,,,,,,,,,
GHDCHAX,DCH-AX,,Axis Desk Chair,1225.00,,1225.00,,1225.00,,1225.00,,,,,,,,,,
GHVAQ001,VAQ001,,Vaquero Chair,1766.00,,1766.00,,1766.00,,1766.00,,,,,,,,,,
GH36OTTOLTBROWN,36OTTOLTBROWN,,Light Brown Round Cowhide Ottoman - 36 Inch,375.00,,375.00,,375.00,,375.00,,,,,,,,,,
GHBAR001,BAR001,,Barrel Chair,1243.00,,1243.00,,1243.00,,1243.00,,,,,,,,,,
GHDURANCLCHAIR,DURANCLCHAIR,,Turquoise Leather & Cowhide Club Chair,1695.00,,1695.00,,1695.00,,1695.00,,,,,,,,,,
GHPSDB,P-SDB,0,Cowhide Square Pillow - Dark Brindle,99.00,,99.00,,99.00,,99.00,,,,,,,,,,
GHSANFEWNGBKCH,SANFEWNGBKCH,,Santa Fe Wing Back Chair,1195.00,,,,1195.00,,,,,,,,,,,,
GHSHRW,SHR-W,,Sheepskin Lumbar Roll Pillow - White,125.00,,125.00,,125.00,,125.00,,,,,,,,,,
GHSOLH,SO-LH,0,"""Longhorn"" 3 Cushion Sofa",2995.00,,2995.00,,2995.00,,2995.00,,,,,,,,,,
GHWIS003,WIS003,,Wilshire Sofa,2421.00,,2421.00,,2421.00,,2421.00,,,,,,,,,,
GHSALASETTEE,SALASETTEE,,Turquoise Trimmed Leather Settee,1495.00,,1495.00,,1495.00,,1495.00,,,,,,,,,,
GHSNOWMASSSWGL,SNOWMASSSWGL,,Silver City Swivel Glider,1345.00,,1345.00,,1345.00,,1345.00,,,,,,,,,,
GH24OTTOWHITE,24OTTOWHITE,,White Round Cowhide Ottoman - 24 Inch,165.00,,165.00,,165.00,,165.00,,,,,,,,,,
GHOTTOMVM2,OTTO-MVM2,,"""Maverick II"" Medium Ottoman",548.00,,548.00,,548.00,,548.00,,,,,,,,,,
GHCUBSWIVGL,CUBSWIVGL,,Cubano Swivel Glider,1295.00,,1295.00,,1295.00,,1295.00,,,,,,,,,,
GHMEDINA3SOFA,MEDINA3SOFA,,Jasper Cowhide Sofa,3595.00,,3595.00,,3595.00,,3595.00,,,,,,,,,,
GHSAT003,SAT003,,San Antonio Sofa,2421.00,,2421.00,,2421.00,,2421.00,,,,,,,,,,
GHWAT144,WAT144,,Waltz Theatre 3 Seat Sofa,3450.00,,3450.00,,3450.00,,3450.00,,,,,,,,,,
GHHLLCTRYCHS,HLLCTRYCHS,,Hill Country Chaise Lounge,2095.00,,2095.00,,2095.00,,2095.00,,,,,,,,,,
GHKINGCHSLNG,KINGCHSLNG,,King Chaise Lounge,2795.00,,2795.00,,2795.00,,2795.00,,,,,,,,,,
GHPSLB,P-SLB,0,Cowhide Square Pillow - Light Brindle,99.00,,99.00,,99.00,,99.00,,,,,,,,,,
GHROJASWVGLD,ROJASWVGLD,,Roja Swivel Glider,1345.00,,1345.00,,1345.00,,1345.00,,,,,,,,,,
GHSGMR,SG-MR,,Midnight Rider Swivel Glider,1260.00,,1260.00,,1260.00,,1260.00,,,,,,,,,,
GHCHBBWS,CH-BBWS,,BrazilianCowhide - Black and white Speckle,219.00,,219.00,,219.00,,219.00,,,,,,,,,,
GHWESROYR,WESROYR,,Western Royalty Recliner,1795.00,,1795.00,,1795.00,,1795.00,,,,,,,,,,
GHBLKWHCOWHOT,BLKWHCOWHOT,,Black and White Cowhide Ottoman,895.00,,895.00,,895.00,,895.00,,,,,,,,,,
GHBOY126543,BOY012-BOY065-BOY043,,Boyington Sectional,5384.00,,5384.00,,5384.00,,5384.00,,,,,,,,,,
GHCBNFVR3CUSH,CBNFVR3CUSH,,Cabin Fever Sofa,3245.00,,3245.00,,3245.00,,3245.00,,,,,,,,,,
GHMESAOTTO,MESAOTTO,,Mesa Ottoman,1095.00,,1095.00,,1095.00,,1095.00,,,,,,,,,,
GHMOJ155,MOJ155,,Mojave King Recliner,1924.00,,1924.00,,1924.00,,1924.00,,,,,,,,,,
GHOTTORTV,OTTO-RTV,,Vaquero Roll Top Ottoman,545.00,,545.00,,545.00,,545.00,,,,,,,,,,
GHROLLARMBCH,ROLLARMBCH,,Roll Arm Bench,845.00,,845.00,,845.00,,845.00,,,,,,,,,,
GHRRWNGBKCH,RRWNGBKCH,,Railroadsman's Wing Back Chair,1295.00,,1295.00,,1295.00,,1295.00,,,,,,,,,,
