Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
TICW118,CW118,,Seahorse Carved Aqua Wall Face Right Wall Art,8.10,,9.00,,0.00,,,,,,,,,,,,
TICW279X,CW279X,,Blue Heron Wall Hanging,55.80,,,,70.80,,,,,,,,,,,,
TICA701,CA701,,Surfer Beach Wall Art,37.80,,42.00,,37.80,,42.00,,,,,,,,,,
TICA797,CA797,,Blue Lagoon Crab Wall Hanging,44.10,,49.00,,44.10,,49.00,,,,,,,,,,
TICW116,CW116,,Seahorse Reef Vertical Face Left Wall Art,26.10,,29.00,,26.10,,29.00,,,,,,,,,,
TICO100,CO100,,Large School of Blue Tangs Wall Art,89.10,,99.00,,89.10,,99.00,,,,,,,,,,
TICA217,CA217,,Dunes with Sailboat Wall Art,17.10,,19.00,,17.10,,,,,,,,,,,,
TICW018,CW018,,Angelfish & Seargent Majors Mixed School Wall Art,53.10,,,,68.10,,,,,,,,,,,,
TICF006,CF006,,Bicycle at the Beach Wall Art,12.60,,14.00,,12.60,,,,,,,,,,,,
TICW155SP,CW155SP,,Three Happy Dolphins on Metal Wave Wall Art,53.10,,,,68.10,,,,,,,,,,,,
TICW004,CW004,,Antique Sand Dollar and Starfish Wall Hanging,80.10,,,,95.10,,,,,,,,,,,,
TICA780,CA780,,At The Races Wall Art,80.10,,,,95.10,,,,,,,,,,,,
TIC665,C665,,Starfish Cutout Wall Hanging,28.80,,,,43.80,,,,,,,,,,,,
TICA610,CA610,,Pine Tree Branches Swag Wall Hanging,17.10,,,,17.10,,,,,,,,,,,,
TICW500,CW500,,Calabash Shrimper Wall Art,71.10,,,,86.10,,,,,,,,,,,,
TICW275X,CW275X,,Blue Heron Wall Art - Face Left,55.80,,62.00,,55.80,,62.00,,,,,,,,,,
TICO129,CO129,,Striped Butterfly Fish School of 5 Wall Art,125.10,,,,140.10,,,,,,,,,,,,
TICA733,CA733,,Tropical Regatta Wall Art,53.10,,,,68.10,,,,,,,,,,,,
TIC668,C668,,Seahorse Cutout Wall Hanging - OVERSTOCK,28.80,,32.00,,28.80,,32.00,,,,,,,,,,
TICA035,CA035,,Mesa Pottery Metal Wall Art,21.60,,24.00,,21.60,,24.00,,,,,,,,,,
TICA608R,CA608R,,Pine Tree Branch Wall Hanging,37.80,,42.00,,37.80,,,,,,,,,,,,
TICA712,CA712,,Island Time Bar & Grill Wall Art,28.80,,,,43.80,,,,,,,,,,,,
TICW620,CW620,,Screeching Owl Wall Hanging,15.75,,17.50,,15.75,,17.50,,,,,,,,,,
TICA782,CA782,,Sunset Sail Wall Art,62.10,,,,77.10,,,,,,,,,,,,
TICJ022B,CJ022B,,Black Bear Hammock Wall Hanging,13.50,,,,13.50,,,,,,,,,,,,
TICW572,CW572,,Black Bear & Tree Metal Wall Sculpture,21.60,,,,21.60,,,,,,,,,,,,
TICW592,CW592,,Stalking Great Blue Heron Wall Art,80.10,,,,95.10,,,,,,,,,,,,
TICW047,CW047,,Array of Shells Wall Art,125.10,,139.00,,125.10,,139.00,,,,,,,,,,
TICA715,CA715,,Lost Tiki Lounge Wall Art,28.80,,,,43.80,,,,,,,,,,,,
TICA031Z,CA031Z,653987210353,Cactus & Sun Wall Art,11.25,,12.50,,11.25,,,,,,,,,,,,
TICA723,CA723,,Large Palms Wall Art,39.60,,44.00,,39.60,,44.00,,,,,,,,,,
TICW128,CW128,,Swimming Turtle Wall Art - Facing Right,27.00,,30.00,,27.00,,30.00,,,,,,,,,,
TICA721,CA721,,Pastel Regatta Wall Art,53.10,,,,53.10,,59.00,,,,,,,,,,
TICA700,CA700,,Coral & Pink Beach Bungalows Wall Art,37.80,,,,37.80,,42.00,,,,,,,,,,
TICW457,CW457,,A Day at the Beach Wall Art,53.10,,59.00,,53.10,,59.00,,,,,,,,,,
TICO131,CO131,,Angelfish School with Tangs Vertical Wall Art,179.10,,,,194.10,,,,,,,,,,,,
TICA032Z,CA032Z,653987210360,Quiet Desert Wall Art,17.10,,19.00,,17.10,,,,,,,,,,,,
TICW119,CW119,,Seahorse Carved Aqua Wall Face Left Wall Art,8.10,,9.00,,0.00,,,,,,,,,,,,
TICA724,CA724,,Palms Medium - Wall Art,22.05,,24.50,,22.05,,,,,,,,,,,,
TICA200,CA200,,Beach Cruiser Wall Art,37.80,,42.00,,37.80,,42.00,,,,,,,,,,
