Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
PGPNL0554,PNL0554,656200280676,PALLET- where you go,14.40,,16.00,,14.40,,16.00,,,,,,,,,,
PGVFR0110,VFR0110,656200316818,FRAME - WELCOME TO,13.50,,15.00,,13.50,,15.00,,,,,,,,,,
PGPNL0368,PNL0368,656200231555,Rustic Pine - Forever,14.40,,16.00,,14.40,,16.00,,,,,,,,,,
PGCRO0113,CRO0113,656200240076,FOOTPRINTS,13.50,,15.00,,13.50,,15.00,,,,,,,,,,
PGPNL0529,PNL0529,656200274330,PALLET- be still,36.00,,40.00,,36.00,,40.00,,,,,,,,,,
PGRBB0028,RBB0028,656200242407,BE STRONG,33.75,,37.50,,33.75,,37.50,,,,,,,,,,
PGBTP0007,BTP0007,656200309445,TOPS - WELCOME TO,16.20,,18.00,,16.20,,18.00,,,,,,,,,,
PGPNL0051,PNL0051,656200184523,OUR FAMILY,24.75,,27.50,,24.75,,27.50,,,,,,,,,,
PGPNL0633,PNL0633,656200908563,PALLET - THE MOUNTAINS,13.50,,15.00,,13.50,,15.00,,,,,,,,,,
PGPNL0417,PNL0417,656200252840,OUR FAMILY,81.00,,90.00,,81.00,,90.00,,,,,,,,,,
PGPNL0327,PNL0327,656200231142,Rustic Pine - How Majest,14.40,,16.00,,14.40,,16.00,,,,,,,,,,
PGPNL0309,PNL0309,656200230961,Rustic Pine - Strong & C,14.40,,16.00,,14.40,,16.00,,,,,,,,,,
PGPNL0376,PNL0376,656200231630,Rustic Pine - Relax,14.40,,16.00,,14.40,,16.00,,,,,,,,,,
PGDOR0007,DOR0007,656200311394,DOOR - BOOTS,13.50,,15.00,,13.50,,15.00,,,,,,,,,,
PGPNL0664,PNL0664,656200314876,PALLET - LIVE SIMPLY,14.40,,16.00,,14.40,,16.00,,,,,,,,,,
PGCRO0106,CRO0106,656200240007,"Faith, Hope & Love Wood Wall Cross",9.00,,10.00,,9.00,,,,,,,,,,,,
PGSGS0008,SGS0008,656200309612,SIGN - HOT COCOA,13.50,,15.00,,13.50,,15.00,,,,,,,,,,
PGPNL0621,PNL0621,656200283899,PALLET- I love you,13.50,,15.00,,13.50,,15.00,,,,,,,,,,
PGPNL0301,PNL0301,656200230886,Rustic Pine - Family,18.00,,20.00,,18.00,,20.00,,,,,,,,,,
PGRBB0032,RBB0032,656200242445,Cabin Rules Carved Wood Wall Art,33.75,,37.50,,33.75,,37.50,,,,,,,,,,
PGPNL0496,PNL0496,656200254677,17.5X21 PALLET-NEW DAY,15.75,,17.50,,15.75,,17.50,,,,,,,,,,
PGSKD0012,SKD0012,656200311509,SKID - BE A PINEAPPLE,16.20,,18.00,,16.20,,18.00,,,,,,,,,,
PGSAP0028,SAP0028,656200168578,STENCIL/ TREE,18.00,,20.00,,18.00,,20.00,,,,,,,,,,
PGPNL0549,PNL0549,656200280621,PALLET- Our family is,14.40,,16.00,,14.40,,16.00,,,,,,,,,,
PGPNL0600,PNL0600,656200281956,BOX- Be Still & Know,18.00,,20.00,,18.00,,20.00,,,,,,,,,,
PGPNL0091,PNL0091,656200184929,ADVICE FROM OCEAN,24.75,,27.50,,24.75,,27.50,,,,,,,,,,
PGPNL0511,PNL0511,656200254820,DEER,13.50,,15.00,,13.50,,15.00,,,,,,,,,,
PGPNL0620,PNL0620,656200283882,PALLET- Relax unwind enj,13.50,,15.00,,13.50,,15.00,,,,,,,,,,
PGPNL0638,PNL0638,656200314616,PALLET - HOME,24.75,,27.50,,24.75,,27.50,,,,,,,,,,
PGBTP0008,BTP0008,656200309452,TOPS - HOME SWEET HOME,16.20,,18.00,,16.20,,18.00,,,,,,,,,,
PGPNL0649,PNL0649,656200314722,PALLET - OUR FAMILY IS,14.40,,16.00,,14.40,,16.00,,,,,,,,,,
PGPNL0526,PNL0526,656200274309,PALLET- our family,36.00,,40.00,,36.00,,40.00,,,,,,,,,,
PGPNL0414,PNL0414,656200252819,BLESS THIS HOME,81.00,,90.00,,81.00,,90.00,,,,,,,,,,
PGRBB0008,RBB0008,656200242209,OUR FAMILY,69.75,,77.50,,69.75,,77.50,,,,,,,,,,
PGPNL0613,PNL0613,656200281642,TOPS- our family a,36.00,,40.00,,36.00,,40.00,,,,,,,,,,
PGVFR0056,VFR0056,656200284117,FRAME- relax you're at,13.50,,15.00,,13.50,,15.00,,,,,,,,,,
PGPNL0619,PNL0619,656200283820,Soak Up the Sun Wood Wall Art,16.20,,18.00,,16.20,,18.00,,,,,,,,,,
PGPNL0634,PNL0634,656200908570,PALLET - DEER,13.50,,15.00,,13.50,,15.00,,,,,,,,,,
PGVFR0108,VFR0108,656200316795,FRAME - FIRESIDE RULES,13.50,,15.00,,13.50,,15.00,,,,,,,,,,
PGPNL0323,PNL0323,656200231104,Rustic Pine - Footprints,14.40,,16.00,,14.40,,16.00,,,,,,,,,,
PGPNL0374,PNL0374,656200231616,Rustic Pine - Advice fro,14.40,,16.00,,14.40,,16.00,,,,,,,,,,
PGSFR0012,SFR0012,656200316375,FRAME - LOVE YOU MORE,13.50,,15.00,,13.50,,15.00,,,,,,,,,,
