Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
2DD20147,20147,747552201478,Shell Woven Basket,19.38,,25.00,,21.88,,25.00,,,,,,,,,,
2DD20661,20661,747552206619,Mermaid Jewelry Tray,7.80,,10.00,,8.75,,10.00,,,,,,,,,,
2DD25602,25602,747552256027,Pinecone Branch Candle Holder,6.24,,8.00,,7.00,,8.00,,,,,,,,,,
2DD75038,75038,747552750389,Scallop Shell String Lights,8.53,,11.00,,9.62,,11.00,,,,,,,,,,
2DD76084,76084,,Scenic Moose Metal Art Lamp - OUT OF STOCK 12/21/2018,21.84,,28.00,,22.75,,26.00,,,,,,,,,,
2DD25362S2,25362S2,747552253620,Float Ashore Outdoor String Lights (Set of 2),17.16,,20.00,,17.11,,19.55,,,,,,,,,,
2DD70040,70040,747552700407,Cactus Outdoor String Lights,8.75,,10.00,,8.75,,,,,,,,,,,,
2DD11786,11786,747552117861,Octopus Galvanized Tray,9.36,,12.00,,0.00,,,,,,,,,,,,
2DD25247,25247,747552252470,Shell Acrylic Stemless Wine Glass,3.20,,4.00,,3.50,,4.00,,,,,,,,,,
2DD25600,25600,747552256003,Pine Bough Wall Candle Holder,4.40,,5.50,,4.81,,5.50,,,,,,,,,,
2DD20761,20761,747552207616,Ceramic Fish Plates - Set of 2,9.30,,12.00,,10.50,,12.00,,,,,,,,,,
2DD20562,20562,747552205629,Coral Crackle Tealight Candle Holder - Large,6.24,,8.00,,7.00,,8.00,,,,,,,,,,
