Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
CO-PL09-MA,PL09-MA base w finial-88/shade-49,,Oak Leaf Pendant,96.90,,102.00,,96.90,,102.00,,,,,,,,,,
COWL80770DMA,WL807-70D-MA,,Hummingbird Wall Lamp,99.75,,105.00,,99.75,,105.00,,,,,,,,,,
CO-WL806-13,WL806-13,,Curved Glass Wall Lamp w/Tree,113.05,,119.00,,113.05,,119.00,,,,,,,,,,
CO-BL36GS-09-31,BL48GS-09-Amber,,Oak Leaf and Acorn Nut Bar Light,202.35,,213.00,,202.35,,213.00,,,,,48-inch with 4 Lights,,Mission Amber Glass,,,
CO-SC10-112,SC10-Black Canyon Black-Right-Direct Wired,,Rust Metal Art Moose Sconce,52.25,,55.00,,52.25,,55.00,,,,,Black Canyon Black-B,,Right,,Direct Wired,
COSL0727-1,SL07-27-FR,,Maple Scene Table Lamp,143.45,,151.00,,143.45,,151.00,,,,,Frontier Rust,,,,,
CO-CTPT1113D-2,CT-PT-11-13D-11-FR,,Elk Coffee Table w/3-D Tree in Pine Wood,351.50,,370.00,,351.50,,370.00,,,,,Frontier Rust-FR,,,,,
CO-TB-09-24,TB-09-24,,3-D Oak Leaf and Acorn Towel Bar - 24 Inch,38.00,,40.00,,38.00,,40.00,,,,,,,,,,
COGH93FR,GH93FR,,Pine Tree Profile Hook - Double,25.65,,27.00,,25.65,,27.00,,,,,,,,,,
COSH2159HP11,SH2159HP-11,,Hand Painted Elk Lamp Shade - 23 Inch,82.65,,87.00,,82.65,,87.00,,,,,,,,,,
CO-MO1-13D13D-1,MO1-13D-13D-Black Canyon Black,,3-D Pinecone and Trees Mirror,174.80,,184.00,,174.80,,184.00,,,,,Black Canyon Black-B,,,,,
CO-C30-10-12,C30-10-12,,Fontiersman Chandelier with Moose & Grizzly,807.50,,850.00,,807.50,,850.00,,,,,,,,,,
CO-HB1213KING,HB-12-13-KING,,Grizzly in the Pines King Headboard,365.75,,385.00,,365.75,,385.00,,,,,,,,,,
