Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
PRPCALDSBEDFMIB,PC-ALD-SBED-F-MIBEAR-ANT,,Aspen Log & Antler Bed with Metal Art Bear - Full,1500.00,,,,1500.00,,,,,,,,,,,,
PRPCALDSBEDKMIB,PC-ALD-SBED-K-MIBEAR-ANT,,Aspen Log & Antler Bed with Metal Art Bear - King,1800.00,,,,1800.00,,,,,,,,,,,,
PRPCALDSBEDTMIB,PC-ALD-SBED-T-MIBEAR-ANT,,Aspen Log & Antler Bed with Metal Art Bear - Twin,1400.00,,,,1400.00,,,,,,,,,,,,
GM-D-Q-BED,D-Q-BED,,Aspen Log Bed w/ Metal Wildlife Scene - Queen,1550.00,,,,1550.00,,,,,,,,,,,,
PRTRL-SB-SO,TRL-SB-SO   ,,Authentic Saddle Barstool Stand,350.00,,,,350.00,,,,,,,,,,,,
PRPCMSFPTB,PC-MS-FPT-B,,Bear Fireplace Tool Set - 4 pcs,285.00,,,,285.00,,,,,,,,,,,,
GMELKLOGSOF-CST,ELKLOGSOFTA-CUSTOM (Aspen Elk Antler Console/Sofa Table-Custom 6 FT.,,Aspen Elk Antler Console/Sofa Table-Custom 6 FT.,1000.00,,,,875.00,,,,,,,,,,,,
PRPCBSSAD,PC-BS-Sad,,Authentic Saddle Barstool,425.00,,550.00,,550.00,,,,,,,,,,,,
AWEABB,EABB,,Elk Antler & Barnwood Bench,1325.00,,,,1325.00,,,,,,,,,,,,
PRPCALD6DDMIR30,"PC-ALD-6DD-72""-HL-PC-ALD-MIR-30x40",,Aspen Log Dresser w/ Mirror,1715.00,,,,1715.00,,,,,,,,,,,,
PRPCALDZB,PC-ALD-ZB,,Aspen Log Zanders Bench,375.00,,,,375.00,,,,,,,,,,,,
AWABS1,ABS-1,,Antler & Barrel Bar Stool,295.00,,,,295.00,,,,,,,,,,,,
PRPCALD4DC40HL,"PC-ALD-4DC-40""-HL",,Aspen Log Chest of Drawers,900.00,,,,900.00,,,,,,,,,,,,
PRPCALDNS2HL,PC-ALD-NS-2-HL,,Aspen Log Nightstand,450.00,,,,450.00,,,,,,,,,,,,
GMELKANLOGSOFTA,PC-ALD-FS-ST,,Aspen Elk Antler Console/Sofa Table,800.00,,,,800.00,,,,,,,,,,,,
PRPCALDHLSTMILE,PC-ALD-HL-ST-MI-LED,,Aspen Log Bear Family Table,650.00,,,,650.00,,,,,,,,,,,,
PRPCBFPINEBEDK,PC-BF-PINEBED-K,,Rustic Pinewood Bed - King,1185.00,,,,1185.00,,,,,,,,,,,,
PRTRL-BTTBLTOP,TRL-Boot Table with Cowhide Top Only,,Boot Table W/Cowhide-Top Only,375.00,,,,375.00,,,,,,,,,,,,
PRPCALDDBC-D,PRPCALDDBC-D,,Log Dartboard Cabinet Replacent Door,25.00,,,,25.00,,,,,,,,,,,,
PRPCMHHLB,PC-MHH-L-B,,Boot Bench with Cowhide,575.00,,,,575.00,,,,,,,,,,,,
PR-SPECIAL,TRLALDSBEDKMIBEAHBO,,Aspen Log & Antler Headboard only w/th metal art bear,950.00,,,,950.00,,,,,,,,,,,,
AWABT1,ABT-1,,Antler & Barrel Pub Table,1095.00,,,,1095.00,,,,,,,,,,,,
PRTRL-SB-SO-CUS,TRL-SB-SO-CUSTOM (Authentic Saddle Barstool-Custom; Customer provide saddle - military saddle),,Authentic Saddle Barstool-CUSTOM (Customer Provide Saddle),425.00,,,,425.00,,,,,,,,,,,,
PRTRLABT1TOP,TRLABT1TOP,,Table Top only Antler & Barrel Pub Table,350.00,,,,350.00,,,,,,,,,,,,
PRPCBFPINENS1D,PC-BF-PINE-NS-1D,,Rustic Pinewood Nightstand,450.00,,,,450.00,,,,,,,,,,,,
PRPCALDSBEDQMIB,PC-ALD-SBED-Q-MIBEAR-ANT,,Aspen Log & Antler Bed with Metal Art Bear - Queen,1700.00,,,,1700.00,,,,,,,,,,,,
PRPCALD6DD72HL,"PC-ALD-6DD-72""-HL",,Aspen Log Dresser Only,1400.00,,,,1400.00,,,,,,,,,,,,
GM-D-K-BED,D-K-BED,,Aspen Log Bed w/ Metal Wildlife Scene - King,1750.00,,,,1750.00,,,,,,,,,,,,
PRPCMSFPSB,PC-MS-FPS-B,,Metal Art Bear Fireplace Screen,475.00,,,,475.00,,,,,,,,,,,,
PRPCBFPINEBEDQ,PC-BF-PINEBED-Q,,Rustic Pinewood Bed - Queen,1085.00,,,,1085.00,,,,,,,,,,,,
PRPCBSSAD-CUSTM,"PC-BS-SAD (Authentic Saddle Barstool-Custom (Permanent 1/4"" thick plate base 18x18 w/rounded corners; 30"" Swivel Seat & 42"" Bar Height)",,"Authentic Saddle Barstool-Custom (Permanent Base-30"" Swivel Seat & 42"" Bar Height)",600.00,,,,600.00,,,,,,,,,,,,
PRPCMHHLST,PC-MHH-L-ST,,Boot Table with Cowhide,775.00,,,,775.00,,,,,,,,,,,,
