Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
RH11022,11022,609613076251,Desert Jewel Placemat,3.09,,3.25,,3.09,,,,,,,,,,,,
RH19501,19501,701622426390,Western Rio Coverlet - Queen,49.00,,49.00,,49.00,,,,,,,,,,,,
RH11010,11010,609613075599,Rustic Lodge Placemat,3.09,,,,3.09,,,,,,,,,,,,
RH11503,11503,609613077357,Mojave Sun Placemat,3.09,,3.25,,3.09,,3.25,,,,,,,,,,
RH12014,12014,609613075810,Sonora Diamonds Table Runner,11.88,,12.50,,12.50,,12.50,,,,,,,,,,
RH11031,11031,609613077104,Black Bear Placemat,3.09,,3.25,,3.09,,3.25,,,,,,,,,,
RH16031,16031,609613077135,Black Bear Pot Holder,2.61,,,,2.61,,,,,,,,,,,,
RH19031,19031,701622426383,Black Bear Valance,11.88,,12.50,,11.88,,,,,,,,,,,,
RH19058,19058,701622425676,Western Life Lined Valance,11.88,,12.50,,11.88,,0.00,,,,,,,,,,
RH11056,11056,701622424990,Native Blanket Placemat,3.09,,3.25,,3.09,,0.00,,,,,,,,,,
RH19070,19070,701622426215,Socorro Valance,11.88,,12.50,,11.88,,,,,,,,,,,,
RH19073,19073,701622426246,Western Rio Valance,11.88,,12.50,,11.88,,,,,,,,,,,,
RH12056,12056,701622425003,Native Blanket Table Runner,11.88,,12.50,,11.88,,0.00,,,,,,,,,,
RH15603,15603,701622424815,Mojave Sun Jacquard Towel,3.56,,3.75,,3.56,,3.75,,,,,,,,,,
RH15671,15671,701622426062,Tucumcari Kitchen Towel,3.56,,3.75,,3.56,,,,,,,,,,,,
