Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
CBK136134,136134,738449625064,Southwest Diamond Candle Holder,20.25,,22.50,,22.50,,22.50,,,,,,,,,,
CBK145178,145178,738449820193,Wheelbarrow Planter,85.50,,95.00,,95.00,,95.00,,,,,,,,,,
CBK145310,145310,738449828618,White Floral Medallion,76.50,,85.00,,85.00,,85.00,,,,,,,,,,
CBK145534,145534,738449832318,"Tribal Diamond Kilim Pillow - Olive, Tan & Gray",20.25,,22.50,,22.50,,22.50,,,,,,,,,,
CBK130628X2,130628x2,738449572306,Framed Feather Wall Art (Set of 2),63.00,,70.00,,70.00,,70.00,,,,,,,,,,
CBK145395,145395,738449820803,Mason Jar Wall Vase - Single,22.05,,24.50,,24.50,,24.50,,,,,,,,,,
CBK145311,145311,738449828632,Round Floral Scroll Wall D̩cor,76.50,,85.00,,85.00,,85.00,,,,,,,,,,
CBK145169,145169,738449820117,Tin Can Tall Planters - Set of 3,70.65,,78.50,,78.50,,78.50,,,,,,,,,,
CBK144623,144623,738449819135,Steer and Mast Wall D̩cor,49.50,,55.00,,55.00,,55.00,,,,,,,,,,
CBK145088,145088,738449825150,Southwestern Steel Wall Shelf,40.50,,45.00,,45.00,,45.00,,,,,,,,,,
CBK114025,114025,,Galloping Horses Metal Wall Art,36.00,,40.00,,40.00,,40.00,,,,,,,,,,
CBK120120,120120,,Antique Door Wall Mirror,115.00,,,,115.00,,,,,,,,,,,,
CBK145548,145548,738449838600,Cross-hatched Etched Dome Pendant with Wood Top,60.75,,67.50,,67.50,,67.50,,,,,,,,,,
CBK114301,114301,,Distressed Ivory Medallion Wall D̩cor,65.00,,,,65.00,,,,,,,,,,,,
CBK144600,144600,738449831090,Southwestern Embossed Diamond Wall Hanging,65.25,,72.50,,72.50,,72.50,,,,,,,,,,
CBK147612,147612,738449846070,Pushcart Planter,22.05,,24.50,,24.50,,24.50,,,,,,,,,,
CBK144858,144858,738449831915,Distressed Mermaid Bird Feeder,40.50,,45.00,,45.00,,45.00,,,,,,,,,,
CBK144320,144320,738449826171,Sandy Dollars and Stars Wall Clock,76.50,,85.00,,85.00,,85.00,,,,,,,,,,
CBK18539,18539,054798185395,Multiple Cross Wall D̩cor,40.50,,,,45.00,,,,,,,,,,,,
CBK131366,131366,,Layered Starfish Wall D̩cor,58.50,,,,65.00,,,,,,,,,,,,
CBK144933,144933,738449829486,Mango Wood Carafe with Silver Floral Embellishment,27.00,,30.00,,30.00,,30.00,,,,,,,,,,
CBK145547,145547,738449838587,Cross-hatched Etched Round Pendant with Wood Top,58.50,,65.00,,65.00,,65.00,,,,,,,,,,
CBK144773,144773,738449824870,Square Steel Wall Planter - Set of 3,40.50,,45.00,,45.00,,45.00,,,,,,,,,,
CBK144925,144925,738449829349,Mango Wood Wine Chiller with Silver Floral Embellishment,34.20,,38.00,,38.00,,38.00,,,,,,,,,,
