Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
PWC318BERBER4X6,C318BERBER4X6,,Desert Sun Berber Rug - 4 x 5,18.00,,,,18.00,,,,,,,,,,,,
PWC318BLACK6X9,C318BLACK6X9,,Four Winds Black Rug - 5 x 7,30.90,,,,30.90,,,,,,,,,,,,
PWD143BURG46,D143BURG46,,Diamond Mesa Burgundy Rug - 4 x 5,18.00,,,,18.00,,,,,,,,,,,,
PWSW3BURG2X3,SW3BURG2X3,,Eye of the Storm Burgundy Rug - 2 x 3,3.50,,,,3.50,,,,,,,,,,,,
PWW7663X8,W-7663x8,,Hunter & Dog Rousting Ducks Rug - 3 x 8,26.00,,,,26.00,,,,,,,,,,,,
PWL3608X11,L3608X11,,Bear & Jumping Fish Rug - 8 x 10,112.00,,,,112.00,,,,,,,,,,,,
PWSKINZ78BLU38,SKINZ78BLU38,,Lone Star Blue Rug - 2 x 7,14.00,,14.00,,14.00,,,,,,,,,,,,
PWSKINZ78BLU58,SKINZ78BLU58,,Lone Star Blue Rug - 5 x 8,36.00,,36.00,,36.00,,,,,,,,,,,,
PWSW2LBL82,SW2LBL82,,Southwestern 2 Light Blue Rug - 8 x 10,41.90,,41.90,,41.90,,41.90,,,,,,,,,,
PWSW2RED58,SW2RED58,,Southwestern 2 Red Rug - 5 x 7,19.50,,19.50,,19.50,,19.50,,,,,,,,,,
PWSW3BROWN8X11,SW3BROWN8X11,,Southwestern Stars Brown Rug - 8 x 10,41.90,,,,41.90,,,,,,,,,,,,
PWW7642X4,W-7642x4,,Duck Hunt Rug - 2 x 4,12.00,,,,12.00,,,,,,,,,,,,
PWW7645X8,W-7645x8,,Duck Hunt Rug - 5 x 8,64.00,,,,64.00,,,,,,,,,,,,
PWW7542X4,W-7542x4,,Striped Lighthouse Rug - 2 x 4,12.00,,,,12.00,,,,,,,,,,,,
PWW7588X11,W-7588x11,,Shell & Sailboats Rug - 8 x 11,129.00,,,,129.00,,,,,,,,,,,,
PWC318BLACK4X6,C318BLACK4X6,,Four Winds Black Rug - 4 x 5,18.00,,,,18.00,,,,,,,,,,,,
PWEX1027STRM27,EX1027STRM27,,Desert Gems Storm Blue Southwestern Rug - 2 x 7,28.00,,28.00,,28.00,,,,,,,,,,,,
PWL3745X8,L3745X8,,Rodeo Rug - 5 x 7,49.90,,,,49.90,,,,,,,,,,,,
PWLODGE3623X8,LODGE-362-3x8,,Moose & Bear Nature Rug - 2 x 7,21.90,,,,21.90,,,,,,,,,,,,
PWSKINZ78RED5X8,SKINZ-78-RED-5X8,,Lone Star Red Rug - 5 x 8,36.00,,36.00,,36.00,,36.00,,,,,,,,,,
PWSW3BROWN5X8,SW3BROWN5X8,,Southwestern Stars Brown Rug - 5 x 7,19.50,,,,19.50,,,,,,,,,,,,
PW757811,W-7578x11,,Montana Lake Rug - 8 x 11 - OVERSTOCK,129.00,,,,129.00,,,,,,,,,,,,
PWC318CHOC6X9,C318CHOC6X9,,Desert Sun Chocolate Rug - 5 x 7,30.90,,,,30.90,,,,,,,,,,,,
PWW7598X11,W-7598x11,,Plaid Lakeside Rug - 8 x 10,129.00,,,,129.00,,,,,,,,,,,,
PWL3748X11,L3748X11,,Rodeo Rug - 8 x 10,112.00,,,,112.00,,,,,,,,,,,,
PWLODGE3765X8,LODGE376-5x8,,Bear & Cabin Rug - 5 x 7,49.90,,,,49.90,,,,,,,,,,,,
PW723BL38,723BL38,,Western Star Blue Rug - 2 x 7,14.00,,14.00,,14.00,,14.00,,,,,,,,,,
PWCAM1055RED810,CAM1055RED810,,Desert Night Southwestern Red Rust Rug - 8 x 10,149.00,,149.00,,149.00,,,,,,,,,,,,
PWL3688X11,L3688X11,,Southwestern Forest Rug - 8 x 10,112.00,,,,112.00,,,,,,,,,,,,
PWL3848X11,L3848X11,,Morning Wildlife Rug - 8 x 11,112.00,,,,112.00,,,,,,,,,,,,
PWL3854X6,L3854X6,,Western Cowboy Rug - 4 x 5,25.00,,,,25.00,,,,,,,,,,,,
PWSW2RED46,SW2RED46,,Southwestern 2 Red Rug - 4 x 5,10.50,,10.50,,10.50,,10.50,,,,,,,,,,
PWW7643X8,W-7643x8,,Duck Hunt Rug - 3 x 8,26.00,,,,26.00,,,,,,,,,,,,
PW723BL24,723BL24,,Western Star Blue Rug - 2 x 3,7.50,,7.50,,7.50,,7.50,,,,,,,,,,
PWL3605X8,L3605X8,,Bear & Jumping Fish Rug - 5 x 7,49.90,,,,49.90,,,,,,,,,,,,
PWLODGE3755X8,LODGE375-5x8,,Cowboy Boots Rug - 5 x 7,49.90,,,,49.90,,,,,,,,,,,,
PWSKINZ78RED5FT,SKINZ-78-RED-5FTROUND,,Lone Star Red Rug - 5 Ft. Round,24.00,,24.00,,24.00,,24.00,,,,,,,,,,
PWW7592X4,W-7592x4,,Plaid Lakeside Rug - 2 x 3,12.00,,,,12.00,,,,,,,,,,,,
PW726BL811,726-Black-8-11,,Riding Cowboy & Starry Black Rug - 8 x 10,69.00,,69.00,,69.00,,69.00,,,,,,,,,,
PWL3722X4,L3722X4,,Running Horse & Horseshoes Rug - 2 x 3,9.90,,,,9.90,,,,,,,,,,,,
PWL3834X6,L3834X6,,Hunt & Fish Blocks Rug - 4 x 5,25.00,,,,25.00,,,,,,,,,,,,
PWSKINZ78GRAY81,SKINZ-78-GRAY-8X10,,Lone Star Gray Rug - 8 x 10,69.00,,69.00,,69.00,,69.00,,,,,,,,,,
PWSW3BLACK2X8,SW3BLACK2X8,,Eye of the Storm Black Rug - 2 x 8,8.25,,,,8.25,,,,,,,,,,,,
PWW7522X4,W-7522x4,,Fern Bears Rug - 2 x 3,12.00,,,,12.00,,,,,,,,,,,,
PWC318GREY9X12,C318GREY9X12,,Four Winds Gray Rug - 8 x 10,65.90,,,,65.90,,,,,,,,,,,,
PWCAM1055RED57,CAM1055RED57,,Desert Night Southwestern Red Rust Rug - 5 x 7,69.00,,69.00,,69.00,,,,,,,,,,,,
PWEX1027DUSK810,EX-1027-DUSK-8X10,,Desert Gems Dusk Rug - 8 x 10,149.00,,149.00,,149.00,,149.00,,,,,,,,,,
PWEX1033BONE27,EX1033BONE27,,Southwest Rains Bone Rug - 2 x 7,28.00,,28.00,,28.00,,,,,,,,,,,,
PWLODGE3675X8,LODGE367-5x8,,Black Bear Walking Rug - 5 x 7,49.90,,,,49.90,,,,,,,,,,,,
PWSKINZ78BRBR5F,SKINZ-78-BERBER-5FTROUND,,Lone Star Berber Rug - 5 Ft. Round,24.00,,24.00,,24.00,,24.00,,,,,,,,,,
PWSW3BROWN2X8,SW3BROWN2X8,,Southwestern Stars Brown Rug - 2 x 8,8.25,,,,8.25,,,,,,,,,,,,
PWW7565X8,W-7565x8,,Lakeside Deer Rug - 5 x 7,64.00,,,,64.00,,,,,,,,,,,,
PWEX1036TURQ810,EX1036TURQ810,,Desert Floral Turquoise Rug - 8 x 10,149.00,,149.00,,149.00,,,,,,,,,,,,
PWL3724X6,L3724X6,,Running Horse & Horseshoes Rug - 4 x 5,25.00,,,,25.00,,,,,,,,,,,,
PWLODGE3758X11,LODGE375-8x11,,Cowboy Boots Rug - 8 x 11,112.00,,,,112.00,,,,,,,,,,,,
PWLODGE3768X11,LODGE376-8x11,,Bear & Cabin Rug - 8 x 11,112.00,,,,112.00,,,,,,,,,,,,
PWSW3BERBER4X6,SW3BERBER4X6,,Southwestern Stars Berber Rug - 4 x 5,10.50,,,,10.50,,,,,,,,,,,,
PWSW3BLACK4X6,SW3BLACK4X6,,Eye of the Storm Black Rug - 4 x 5,10.50,,,,10.50,,,,,,,,,,,,
PWW7618X11,W-7618x11,,Fishing Bear Rug - 8 x 11,129.00,,,,129.00,,,,,,,,,,,,
PWD143BER46,D143BER46,,Diamond Mesa Berber Rug - 4 x 5,18.00,,,,18.00,,,,,,,,,,,,
PWEX1033CHRRY27,EX-1033-CHERRY-2X7,,Southwest Rains Cherry Rug - 2 x 7,28.00,,28.00,,28.00,,28.00,,,,,,,,,,
PWL3814X6,L3814X6,,Southwest Fisher Bear Rug - 4 x 5,25.00,,,,25.00,,,,,,,,,,,,
PWL3844X6,L3844X6,,Morning Wildlife Rug - 4 x 5,25.00,,,,25.00,,,,,,,,,,,,
PWD143BURG24,D143BURG24,,Diamond Mesa Burgundy Rug - 2 x 3,5.50,,,,5.50,,,,,,,,,,,,
PWEX1033STRM57,EX1033STRM57,,Southwest Rains Storm Blue Rug - 5 x 7,69.00,,69.00,,69.00,,,,,,,,,,,,
PWL3685X8,L3685X8,,Southwestern Forest Rug - 5 x 7,49.90,,,,49.90,,,,,,,,,,,,
PWL3784X6,L3784X6,,Bugling Elk Rug - 4 x 5,25.00,,,,25.00,,,,,,,,,,,,
PWL3788X11,L3788X11,,Bugling Elk Rug - 8 x 10,112.00,,,,112.00,,,,,,,,,,,,
PWSKINZ78RUST58,SKINZ-78-RUST-5X8,,Lone Star Rust Rug - 5 x 8,36.00,,36.00,,36.00,,36.00,,,,,,,,,,
PWC318BERBER2X8,C318BERBER2X8,,Desert Sun Berber Rug - 2 x 7,13.00,,,,13.00,,,,,,,,,,,,
PWL3815X8,L3815X8,,Southwest Fisher Bear Rug - 5 x 7,49.90,,,,49.90,,,,,,,,,,,,
PWL3853X8,L3853X8,,Western Cowboy Rug - 2 x 7,21.90,,,,21.90,,,,,,,,,,,,
PWL3865X7,LODGE3865X7,0.00,Lodge Rug - 5 x 7,49.90,,49.90,,49.90,,49.90,,,,,,,,,,
