Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
BS1004230017,1004230017,00638713418586,Living the Dream Wall Art,13.50,,15.00,,15.00,,15.00,,,,,,,,,,
BS3005051386,3005051386,00638713453686,Buffalo Barnwood Gallery Art,54.00,,60.00,,57.00,,60.00,,,,,,,,,,
BS30170448,30170448,638713081360,Stone Finish Pinecone Outlet Cover,4.95,,6.00,,4.95,,,,,,,,,,,,
BS3005030153,3005030153,3005030153,Eagle Duet Sculpture,90.00,,100.00,,90.00,,100.00,,,,,,,,,,
BS3005050563,3005050563,00638713335494,Trout Mug,6.75,,7.50,,7.50,,7.50,,,,,,,,,,
BS3005050852,3005050852,00638713403698,A Mother's Love Mare & Foal Travel Mug,9.00,,10.00,,10.00,,10.00,,,,,,,,,,
BS3005051262,3005051262,00638713454942,Lodge Bolo Napkin Rings Set of 4,13.05,,14.50,,14.50,,14.50,,,,,,,,,,
BS3005080145,3005080145,,Wildlife Bears Figurine,19.35,,,,21.50,,,,,,,,,,,,
BS3005080150,3005080150,,Dances with Wolves Figurine,13.50,,,,15.00,,,,,,,,,,,,
BS3005080186,3005080186,638713414885,Hang in There Black Bear Figurine,11.25,,,,11.25,,,,,,,,,,,,
BS3005080227,3005080227,00638713455079,Bufford the Buffalo Figurine,6.75,,7.50,,7.50,,7.50,,,,,,,,,,
BS30150167,30150167,00884992501673,Happy Trails 4 Wheelin' Figurine,10.35,,11.50,,11.50,,11.50,,,,,,,,,,
BS30170438,30170438,638713081469,Bear Stone Finish Outlet Cover,4.95,,6.00,,4.95,,,,,,,,,,,,
BS35080219,3005080219,638713455048,Bears & Berries Earthenware,7.65,,8.50,,8.50,,8.50,,,,,,,,,,
