Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
2GM283503,283503,,Round Scalloped Tin Tray,99.00,,,,99.00,,,,,,,,,,,,
2GM203505,203505,,Terracotta Ellipse Vase,69.00,,,,69.00,,,,,,,,,,,,
2GM714543,714543,,Artifacts Cutout Cocktail Table,239.00,,,,239.00,,,,,,,,,,,,
2GM204010,204010,,European Checkerboard Vase,79.00,,,,79.00,,,,,,,,,,,,
2GM714022,714022,,Siena Apple Green Accent Table,149.00,,,,149.00,,,,,,,,,,,,
2GM654521,654521,,Striped Princess Ottoman,179.00,,,,179.00,,,,,,,,,,,,
2GM714546SSB,714546S-SB,,Farmhouse Nesting Tables,499.00,,,,499.00,,,,,,,,,,,,
2GM714528,714528,,Waterfront Rattan Side Table,239.00,,,,239.00,,,,,,,,,,,,
2GM714544,714544,,Artifacts Cutout Accent Table,209.00,,,,209.00,,,,,,,,,,,,
2GM714510,714510,,Axes Accent Table,249.00,,,,249.00,,,,,,,,,,,,
2GM714073,714073,,Coral Three-Tier Accent Table,119.00,,,,119.00,,,,,,,,,,,,
2GM292024S,292024S,,Set of 5 Nautical Oars,279.00,,,,279.00,,,,,,,,,,,,
2GM203506,203506,,Terracotta Tall Jar,109.00,,,,109.00,,,,,,,,,,,,
2GM304003S,304003S,,Set of 2 Hand Carved Distressed Candlesticks,199.00,,,,199.00,,,,,,,,,,,,
2GM714042,714042,,Painted Tin Antlers Accent Table,209.00,,,,209.00,,,,,,,,,,,,
2GM714563,714563,,Manor Art Deco Accent Table,359.00,,,,359.00,,,,,,,,,,,,
2GM714534,714534,,Manor Ring End Table,309.00,,,,309.00,,,,,,,,,,,,
2GM204011,204011,,European Chainlink Vase,89.00,,,,89.00,,,,,,,,,,,,
2GM204012,204012,,European Damask Vase,89.00,,,,89.00,,,,,,,,,,,,
2GM714086,714086,,Blue Scallop Round Tray Table,189.00,,,,189.00,,,,,,,,,,,,
2GM203504,203504,,Terracotta Oval Vase,109.00,,,,109.00,,,,,,,,,,,,
2GM354018VLS,354018-VLS,,Argonaut Lamp,99.00,,,,99.00,,,,,,,,,,,,
2GM714553,714553,,Carrick Bend Side Table,299.00,,,,299.00,,,,,,,,,,,,
2GM714530,714530,,Manor Accent Table,439.00,,,,439.00,,,,,,,,,,,,
