Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
CE842611758X12,84261 1758X12,,Summer Beach Napkins - Set of 12,32.40,,36.00,,32.40,,36.00,,,,,,,,,,
CE842671829,842671829,008246339397,Sunset Beach Table Runner,12.15,,13.50,,12.15,,13.50,,,,,,,,,,
CE8429199B,842981990B,,Forest Moose Pillow,15.75,,17.50,,15.75,,17.50,,,,,,,,,,
CE44450288,44450288,,Big Creek Shut Up & Fish Hooked Rug,22.50,,25.00,,22.50,,25.00,,,,,,,,,,
CE444583175,444583175,008246537885,Seahorse Brothers Hooked Rug,17.78,,19.75,,17.77,,19.75,,,,,,,,,,
CE4702936S6,4702936S6,008246599067,Blue Crab Napkin Rings - Set of 6,14.85,,16.50,,14.85,,16.50,,,,,,,,,,
CE82058B8686,82058B.8686,,Blue Mara Full/Queen Quilt,108.00,,120.00,,108.00,,120.00,,,,,,,,,,
CELNT72802,LNT72802,008246334996,Cape Cod Lantern,16.20,,18.00,,16.20,,18.00,,,,,,,,,,
CEWAL73736,WAL73736,008246536598,Reflective Fish Wall Art - Set of 2,15.30,,30.00,,27.00,,30.00,,,,,,,,,,
CE822352TSET,82235.2TSET,008246500469,Caicos Quilt Bed Set - Twin,40.50,,45.00,,40.50,,45.00,,,,,,,,,,
CE822512127,82251.2127,008246506720,Friendly Forest Standard Sham,15.75,,17.50,,15.75,,17.50,,,,,,,,,,
CE8919310592,89193.10592,,Nantucket Dream Quilt - King,90.00,,100.00,,90.00,,100.00,,,,,,,,,,
CE896341414,89634.1414,008246376194,Calm Palm Pieced Pillow,13.50,,15.00,,13.50,,15.00,,,,,,,,,,
CE89995C7880,89995C.7880,,Valencia Bedskirt - King,49.50,,55.00,,49.50,,55.00,,,,,,,,,,
CEFGH72329,FGH72329,008246333746,Model Telescope,22.73,,25.25,,22.72,,25.25,,,,,,,,,,
CE85145002,85145002,,Yellow Seahorse Indoor/Outdoor Pillow,13.50,,15.00,,13.50,,15.00,,,,,,,,,,
CE86100533X6,86100 533X6,,Blue Sea Turtle Waffle Weave Kitchen Towels - Set of 6,21.60,,24.00,,21.60,,24.00,,,,,,,,,,
CE896603976,89660.3976,,Blue Sea Bedskirt - Twin,24.75,,27.50,,24.75,,27.50,,,,,,,,,,
CE820887272,82088.7272,,Summer Beach Shower Curtain,22.50,,25.00,,22.50,,25.00,,,,,,,,,,
CE82145C6080,82145C.6080,,Blue Green Wave Bedskirt - Queen,40.50,,45.00,,40.50,,45.00,,,,,,,,,,
CE821572127,82157.2127,,Red Mountain Lodge Plaid Standard Sham,15.75,,17.50,,15.75,,17.50,,,,,,,,,,
CE822483KSET,82248.3KSET,008246506416,Wilderness Haven Quilt Bed Set - King,63.00,,70.00,,63.00,,70.00,,,,,,,,,,
CE823313KS,82331.3KSET,,Blue Coral Reef Quilt Set - King,59.85,,66.50,,63.00,,66.50,,,,,,,,,,
CE842671919,842671919,008246527756,Anchored at Sea Table Runner,12.15,,13.50,,12.15,,13.50,,,,,,,,,,
CE842711933,842711933,008246528043,Salty Beach Embroidered Pillow,13.50,,15.00,,13.50,,15.00,,,,,,,,,,
CE84298072A,84298072A,8246088271,Nautilus Embellished Accent Pillow,16.20,,18.00,,16.20,,18.00,,,,,,,,,,
CE842981720B,842981720B,,Caribbean Starfish Embroidered Accent Pillow,18.00,,20.00,,18.00,,20.00,,,,,,,,,,
CE860961758,860961758,,Summer Beach Quilted Apron,13.05,,14.50,,13.05,,14.50,,,,,,,,,,
CE4702966S6,4702966S6,008246599302,Whitewater Starfish Napkin Rings - Set of 6,16.20,,18.00,,16.20,,18.00,,,,,,,,,,
CE820376886,82037.6886,008246059530,Big Creek Quilt - Twin,50.40,,56.00,,50.40,,56.00,,,,,,,,,,
CEWAL73872,WAL73872,008246526513,Boca Raton Jellyfish Wall Art,20.70,,23.00,,20.70,,23.00,,,,,,,,,,
CEL84647-4,L84647.7880,8246126843,Buffalo Check Bedskirt,40.50,,45.00,,40.50,,45.00,,,,,King,,,,,
CE44323167,444323167,,Buck Hooked Pillow,19.63,,21.81,,20.66,,21.81,,,,,,,,,,
CENRG71060S6,NRG71060S6,008246599685,Pearlized Mermaid Napkin Rings - Set of 6,19.44,,21.60,,19.44,,21.60,,,,,,,,,,
CENRG73361S6,NRG73361S6,008246599951,Bali Sea Turtle Napkin Rings - Set of 6,17.55,,19.50,,17.55,,19.50,,,,,,,,,,
CENRG73879S6,NRG73879S6,008246788775,Coral Shells Napkin Rings - Set of 6,16.20,,18.00,,16.20,,18.00,,,,,,,,,,
CE82087A2727SET,82087A.2727SET,,Manchester Aegean Euro Sham Set (2 pcs),27.00,,30.00,,27.00,,30.00,,,,,,,,,,
CE820886886,82088.6886,,Summer Beach Twin Quilt,43.20,,48.00,,43.20,,48.00,,,,,,,,,,
CE82147C10592,82147C.10592,,Cowgirl Dreams Quilt - King,67.50,,75.00,,67.50,,75.00,,,,,,,,,,
CE82166C3976,82166C.3976,,Aegean Grid Bedskirt -Â Twin,31.50,,35.00,,31.50,,35.00,,,,,,,,,,
CE822098686,82209.8686,8246337164,Ocean Bay Quilt - Full/Queen,72.00,,80.00,,72.00,,80.00,,,,,,,,,,
CE822683KSET,82268.3KSET,8246509943,Horseplay Mini Set - King,63.00,,70.00,,63.00,,70.00,,,,,,,,,,
CE82345G2TSET,82345G.2TSET,008246541332,Seashell Green Quilt Set - Twin,46.80,,52.00,,46.80,,52.00,,,,,,,,,,
CE842651771X12,84265 1771X12,,Sandstone & White Kitchen Towels - Set of 12,24.30,,27.00,,24.30,,27.00,,,,,,,,,,
CE842841856S2,842841856S2,008246551423,Turtle Reef Valance - Set of 2,11.70,,13.00,,11.70,,13.00,,,,,,,,,,
CE842981886B,842981886B,008246506850,Cayman Sea Turtle Pillow,18.00,,20.00,,18.00,,20.00,,,,,,,,,,
CE86032253,86032253,,Green Lattice Tuft Pillow,20.25,,22.50,,20.25,,22.50,,,,,,,,,,
CE86144097,86144097,,Wildflower Paisley Horse Pillow - OVERSTOCK,15.75,,17.50,,15.75,,17.50,,,,,,,,,,
CE86171028X12,86171 028X12,,Mermaid Flour Sack Kitchen Towels - Set of 12,32.40,,36.00,,32.40,,36.00,,,,,,,,,,
CE820636886,82063.6886,,Meridian Waters Quilt - Twin,61.20,,68.00,,61.20,,68.00,,,,,,,,,,
CENRG71348S6,NRG71348S6,008246599722,Blue Tiki Island Napkin Rings - Set of 6,14.85,,16.50,,14.85,,16.50,,,,,,,,,,
CE862621708S6,862621708S6,008246538554,Nude Beach Scalloped Placemats - Set of 6,20.25,,22.50,,20.25,,22.50,,,,,,,,,,
CE89458L8686,89458L.8686,008246306351,Blue Ocean Shells Matelasse Quilt - Full/Queen,63.00,,70.00,,63.00,,70.00,,,,,,,,,,
CE89660RC7880,89660RC.7880,008246546832,Solid Red Bedskirt - King,49.50,,55.00,,49.50,,55.00,,,,,,,,,,
CE89687C6080,89687C.6080,,Blue Green Stripe Bedskirt - Queen,40.50,,45.00,,40.50,,45.00,,,,,,,,,,
CE821928686,82192.8686,8246333319,Barrel Wave Quilt - Full/Queen,67.50,,75.00,,67.50,,75.00,,,,,,,,,,
CE822552727,82255.2727,008246506508,Cayman Euro Sham,15.75,,17.50,,15.75,,17.50,,,,,,,,,,
CE822596886,82259.6886,008246506768,Baja Beach Quilt - Twin,57.60,,64.00,,57.60,,64.00,,,,,,,,,,
CE82329FQ,82329.3FQSET,,Antler Dream Quilt Set - Full/Queen,51.30,,57.00,,54.00,,57.00,,,,,,,,,,
CE842581923S,842581923S,008246522799,Siesta Key Turtle Chenille Throw,13.50,,15.00,,13.50,,15.00,,,,,,,,,,
CE842611219X12,84261 1219X12,,Sand Shore Napkins - Set of 12,32.40,,36.00,,32.40,,36.00,,,,,,,,,,
CE842711387,842711387,,Regatta Bay Compass Pillow,13.50,,15.00,,13.50,,15.00,,,,,,,,,,
CE842841886,842841886,008246506690,Cayman Valance,5.85,,6.50,,5.85,,6.50,,,,,,,,,,
CE842981720C,842981720C,,Caribbean Turtle Embroidered Accent Pillow,18.00,,20.00,,18.00,,20.00,,,,,,,,,,
CE842982277C,842982277C,,Sand Dollar Burlap Embroidered Pillow,18.00,,20.00,,18.00,,20.00,,,,,,,,,,
CE86144017,86144017,008246395720,Rustic Fish HD Pillow,14.85,,16.50,,14.85,,16.50,,,,,,,,,,
CE862621917S6,862621917S6,008246540670,Sea Reef Scalloped Placemats - Set of 6,20.25,,22.50,,20.25,,22.50,,,,,,,,,,
CE894521818,89452.1818,,Sand Shell Beach Seahorse Embroidered Pillow,13.50,,15.00,,13.50,,15.00,,,,,,,,,,
CE89669W8686,89669W.8686,,Hampton White Matelasse Quilt - Full/Queen,63.00,,70.00,,63.00,,70.00,,,,,,,,,,
CE8215210592,82152.10592,008246099154,Butte Lodge Luxury Oversized Quilt - King,78.75,,87.50,,78.75,,87.50,,,,,,,,,,
CE821657272,82165.7272,,Blue Crab Bay Shower Curtain,22.50,,25.00,,22.50,,25.00,,,,,,,,,,
CE821822TSET,82182.2TSET,008246329817,Starfish Tango Quilt Set - Twin,40.50,,45.00,,40.50,,45.00,,,,,,,,,,
CE823102TSET,82310.2TSET,008246523536,Patchwork Plaid Quilt Set - Twin,40.50,,45.00,,40.50,,45.00,,,,,,,,,,
CE82345B2727,82345B.2727,008246541288,Seashell Seafoam Euro Sham,18.00,,20.00,,18.00,,20.00,,,,,,,,,,
CE823592TSET,82359.2TSET,008246550525,Turks & Caicos Quilt Set - Twin,40.50,,45.00,,40.50,,45.00,,,,,,,,,,
CE842671219,842671219,008246300700,Sand Shore Table Runner,12.15,,13.50,,12.15,,13.50,,,,,,,,,,
CE84271051,84271051,,Natural Crab Beaded Accent Pilow,22.50,,25.00,,22.50,,25.00,,,,,,,,,,
CE85145020,85145020,,Sandpiper Indoor/Outdoor Pillow,13.50,,15.00,,13.50,,15.00,,,,,,,,,,
CE444583149,444583149,008246513353,Flamingo Dance Hooked Rug,17.78,,19.75,,17.77,,19.75,,,,,,,,,,
CE44450147,44450147,,Multicolor Crab Hooked Rug,22.50,,25.00,,22.50,,25.00,,,,,,,,,,
CE444583070,444583070,008246331421,Umbrella Sky Accent Rug,17.78,,19.75,,17.77,,19.75,,,,,,,,,,
CENRG73797S6,NRG73797S6,008246788713,Golden Turtle Napkin Rings - Set of 6,10.80,,12.00,,10.80,,12.00,,,,,,,,,,
CEWAL73722,WAL73722,008246536543,St. Pete Seahorse Wall Art,19.80,,22.00,,19.80,,22.00,,,,,,,,,,
CE862601885S6,862601885S6,008246539735,Sailing Seas Round Placemats - Set of 6,24.30,,27.00,,24.30,,27.00,,,,,,,,,,
CE898032127,89803.2127,008246428831,Desert Paisley Standard Sham,15.75,,17.50,,15.75,,17.50,,,,,,,,,,
CE820728686,82072.8686,,Channel Harbor Full/Queen Quilt,76.50,,85.00,,76.50,,85.00,,,,,,,,,,
CE8215810592,82158.10592,,Wildflower Paisley Quilt - King,67.50,,75.00,,67.50,,75.00,,,,,,,,,,
