Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
2DKDQ689T,DQ689T,842131122677,Bear & Moose Quilt Set - Twin,17.00,,20.00,,17.00,,20.00,,,,,,,,,,
2DKDC657Q,DC657Q,842131110926,Native Black / Turquoise Bed Set - Queen,25.00,,27.00,,25.00,,,,,,,,,,,,
2DKDQ690K,DQ690K,842131122615,Black Bear Quilt Set - King,24.00,,25.00,,24.00,,25.00,,,,,,,,,,
2DKDQ689K,DQ689K,842131122660,Bear & Moose Quilt Set - King,24.00,,25.00,,24.00,,25.00,,,,,,,,,,
2DKDC658K,DC658K,842131110964,"Virah BellaÂ® 7 Pc. Comforter Set ""Native Turquoise"" King",28.00,,32.00,,28.00,,,,,,,,,,,,
2DKDC658FQ,DC658F/Q,842131110957,"Virah BellaÂ® 7 Pc. Comforter Set ""Native Turquoise"" F/Q",25.00,,29.00,,25.00,,,,,,,,,,,,
2DKDQ680T,DQ680T,842131122578,Red Bear Quilt Set - Twin,17.00,,20.00,,17.00,,20.00,,,,,,,,,,
2DKDQ680FQ,DQ680FQ,842131122554,Red Bear Quilt Set - Full/Queen,22.00,,24.00,,22.00,,24.00,,,,,,,,,,
2DKDQ680K,DQ680K,842131122561,Red Bear Quilt Set - King,24.00,,25.00,,24.00,,25.00,,,,,,,,,,
2DKDQ690FQ,DQ690FQ,842131122608,Black Bear Quilt Set - Full/Queen,22.00,,24.00,,22.00,,24.00,,,,,,,,,,
2DKDQ689FQ,DQ689FQ,842131122653,Bear & Moose Quilt Set - Full/Queen,22.00,,24.00,,22.00,,24.00,,,,,,,,,,
2DKDC657K,DC657K,842131110933,Native Black / Turquoise Bed Set - King (7 pcs),30.00,,32.00,,30.00,,,,,,,,,,,,
2DKDQ690T,DQ690T,842131122622,Black Bear Quilt Set - Twin,17.00,,20.00,,17.00,,20.00,,,,,,,,,,
2DKDQ649K,DQ649K,842131100477,Bear & Paw Quilt Bed Set - King,32.00,,34.00,,32.00,,,,,,,,,,,,
2DKDQ649Q,DQ649Q,842131100484,Bear & Paw Quilt Bed Set - Queen,25.00,,27.00,,25.00,,,,,,,,,,,,
