Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
DI87701148,87-7011-48,,Birch Tree Table Lamp,67.42,,69.50,,67.42,,67.42,,,,,,,,,,
DI852585G7,85-2585-G7,736101519069,Pine Peak Floor Lamp,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI85220922,85-2209-22,,Palace Retreat Floor Lamp with Tray,145.50,,150.00,,145.50,,145.50,,,,,,,,,,
DI85288648,85-2886-48,,Driftwood Lake Floor Lamp,145.50,,150.00,,145.50,,145.50,,,,,,,,,,
DI87723429,87-7234-29,,Capistrano Table Lamp,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI87736223,87-7362-23,,Sublime Table Lamp,106.22,,109.50,,106.22,,106.22,,,,,,,,,,
DIN8063,N8063,736101401810,Mountain Wind Table Lamp,72.75,,75.00,,72.75,,72.75,,,,,,,,,,
DI8714920,87-149-20,,Autumn Leaves Table Lamp,145.50,,150.00,,145.50,,145.50,,,,,,,,,,
DI87800278,87-8002-78,,Starburst Gray Table Lamp,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI31G94,31G94,736101908333,Waterside Table Lamp,67.42,,69.50,,67.42,,67.42,,,,,,,,,,
DI-853689DM,853689DM,,Dimmer Switch,9.70,,10.00,,9.70,,9.70,,,,,,,,,,
DI85396676,85-3966-76,,Timeless Elegance Torchiere,145.50,,150.00,,145.50,,145.50,,,,,,,,,,
DI872689F,87-268-9F,,El Paso Table Lamp,82.45,,85.00,,82.45,,82.45,,,,,,,,,,
DI877426C7,87-7426-C7,,Grand River Table Lamp,86.82,,89.50,,86.82,,86.82,,,,,,,,,,
DI87825868,87-8258-68,,Jasper Table Lamp,121.25,,125.00,,121.25,,121.25,,,,,,,,,,
DI8767789G,87-6778-9G,,Rockledge Table Lamp,67.42,,69.50,,67.42,,69.50,,,,,,,,,,
DI85218005,85-2180-05,,Malibu Floor Lamp,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI36F38,36F38,736101925705,Arini Table Lamp,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI87166764,87-1667-64,,Island Blue Table Lamp,67.42,,69.50,,67.42,,67.42,,,,,,,,,,
DI87757851,87-7578-51,,Coastline Glass Table Lamp - OVERSTOCK,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI87799533,87-7995-33,,Isla Majorca Table Lamp,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI87784830,87-7848-30,,Zarah Copper Table Lamp,86.82,,89.50,,86.82,,86.82,,,,,,,,,,
DI16R41,16R41,736101891505,PALM BAY,72.75,,75.00,,72.75,,72.75,,,,,,,,,,
DI85205359,85-2053-59,,El Dorado Floor Uplight,193.52,,199.50,,193.52,,193.52,,,,,,,,,,
DI87166729,87-1667-29,,The 007 Table Lamp,67.42,,69.50,,67.42,,67.42,,,,,,,,,,
DI87811621,87-8116-21,,Tahiti Light Table Lamp,67.42,,69.50,,67.42,,67.42,,,,,,,,,,
DI85240549,85-2405-49,736101401858,Mountain Wind Floor Lamp,145.50,,150.00,,145.50,,145.50,,,,,,,,,,
DI85267220,85-2672-20,,Autumn Leaves Floor Lamp,193.52,,199.50,,193.52,,193.52,,,,,,,,,,
DI87735970,87-7359-70,,Urban Pottery Jar Table Lamp,86.82,,89.50,,86.82,,86.82,,,,,,,,,,
DI43Y20,43Y20,0,MOTHER OF PEARL,79.50,,79.50,,79.50,,79.50,,,,,,,,,,
DI87682644,87-6826-44,,Seaspray Table Lamp,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI87700059,87-7000-59,,Rustic Twig Cage Table Lamp,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI85217530,85-2616-30,,Metro Plaza Floor Uplight,140.65,,145.00,,140.65,,140.65,,,,,,,,,,
DI85383320,85-3833-20,,Orbit Torchiere,193.52,,199.50,,193.52,,193.52,,,,,,,,,,
DI878032M1,87-8032-M1,,Bonanza Wood Table Lamp,77.12,,79.50,,77.12,,77.12,,,,,,,,,,
DI876052B,87-605-2B,,Onyx Splendor Table Lamp,63.05,,65.00,,63.05,,63.05,,,,,,,,,,
DI87726581,87-7265-81,,Palm Beach Table Lamp - OVERSTOCK,77.12,,79.50,,77.12,,77.12,,,,,,,,,,
DI43Y18,43Y18,0,OCEAN BREEZE,84.50,,84.50,,84.50,,84.50,,,,,,,,,,
DI-87-262-SH,87-262-SH (Replacement shade-Brown Faux Leather Bell Shade (DI87-262-G7 Pine Cone Glow Table Lamp),,Brown Faux Leather Bell Shade (DI87-262-G7 Pine Cone Glow Table Lamp),17.46,,18.00,,17.46,,17.46,,,,,,,,,,
DI-85-3812-G7,85-3812-G7,,Pine Cone Glow Floor Lamp,145.50,,150.00,,145.50,,145.50,,,,,,,,,,
DI871016146H,87-10161-46H,736101873907,CACTUS COVE,67.42,,69.50,,67.42,,67.42,,,,,,,,,,
DI87169259,87-1692-59,,El Dorado Table Lamp with Nightlight,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI87777551,87-7775-51,736101718734,Melanza Celadon Table Lamp,86.82,,89.50,,86.82,,86.82,,,,,,,,,,
DI87844651,87-8446-51,736101808244,CALYPSO,67.42,,69.50,,67.42,,67.42,,,,,,,,,,
DI87151920,87-1519-20,,Citycraft Table Lamp,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI87772170,87-7721-70,,Hawaiian Pines Table Lamp,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI85260148,85-2601-48,,Birch Tree Floor Lamp,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI87741081,87-7410-81,,Parrot Paradise Table Lantern,67.42,,69.50,,67.42,,67.42,,,,,,,,,,
DI87788599,87-7885-99,,Empress Table Lamp,72.75,,75.00,,72.75,,72.75,,,,,,,,,,
DI-85-3954-TG,85-3954-TG,,Top Shade / Aspen Grove Torchiere,14.55,,15.00,,14.55,,14.55,,,,,,,,,,
DI852148B9E,85-2148B-9E,,Espresso Tripod Floor Lamp,145.50,,150.00,,145.50,,145.50,,,,,,,,,,
DI85279220,85-2792-20,,Willow Branch Uplight,169.75,,175.00,,169.75,,169.75,,,,,,,,,,
DI87161025,87-1610-25,,The Estate Collection - 3 pcs,121.25,,125.00,,121.25,,121.25,,,,,,,,,,
DI87790445,87-7904-45,,Starfish Beach Table Lamp,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI85269322,85-2693-22,,Crystal Creek Floor Lamp,169.75,,175.00,,169.75,,169.75,,,,,,,,,,
DI87799595,87-7995-95,,Isla Majorca Blue Table Lamp,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI872327W,87-232-7W,,Chateau de Bordeaux Table Lamp - White,72.75,,75.00,,72.75,,72.75,,,,,,,,,,
DI-87-262-G7,87-262-G7,736101009337,Pine Cone Glow Table Lamp,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI87763348,5Y515,,Blue Waters Table Lamp - CLEARANCE,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI20E83,20E83,DI20E83,Woven Palms Table Lamp - CLEARANCE,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI87191621,87-1916-21,,Honey Bear Table Lamp,111.55,,115.00,,111.55,,111.55,,,,,,,,,,
DI87761795,87-7617-95,,Saltwater Taffy Table Lamp,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI8781169E,87-8116-9E,,Tahiti Dark Table Lamp,67.42,,69.50,,67.42,,67.42,,,,,,,,,,
DI85-2051-TG,85-2051-TG,,Climbing Bear Floor Lamp - SHADE ONLY,38.80,,40.00,,38.80,,38.80,,,,,,,,,,
DI37M50,37M50,736101929673,Gal Table Lamp,67.42,,69.50,,67.42,,67.42,,,,,,,,,,
DI87791948,87-7919-48,,Hanauma Bay Natural Table Lamp,96.52,,99.50,,96.52,,96.52,,,,,,,,,,
DI8713826,87-138-26,,Mercuro Table Lamp,63.05,,65.00,,63.05,,63.05,,,,,,,,,,
DI87784899,87-7848-99,,Zarah Table Lamp,86.82,,89.50,,86.82,,86.82,,,,,,,,,,
