Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
JYJIOHC011C,JIO-HC011C,708793973937,Ironwork Indoor/Outdoor Rug - 3 x 5,47.50,,47.50,,47.50,,47.50,,,,,,,,,,
JYJIOHC012C,JIO-HC012C,708793973975,Two-Tone Blue Stripe Indoor/Outdoor Rug - 3 x 5,47.50,,47.50,,47.50,,47.50,,,,,,,,,,
JYJIOTW004J,JIO-TW004J,708793974712,Gold Flower Indoor/Outdoor Rug - 2 x 5,29.50,,29.50,,29.50,,29.50,,,,,,,,,,
JYJIOHC016J,JIO-HC016J,708793974255,Bahama Stripe Indoor/Outdoor Rug - 2 x 5,29.50,,29.50,,29.50,,29.50,,,,,,,,,,
JYJIORP001J,JIO-RP001J,708793974620,Wavy Reef Indoor/Outdoor Rug - 2 x 5,29.50,,29.50,,29.50,,29.50,,,,,,,,,,
JYJIOTW004E,JIO-TW004E,708792973686,Gold Flower Indoor/Outdoor Rug - 5 x 7,99.00,,99.00,,99.00,,99.00,,,,,,,,,,
JYJIORP001C,JIO-RP001C,708793129136,Wavy Reef Indoor/Outdoor Rug - 3 x 5,47.50,,47.50,,47.50,,47.50,,,,,,,,,,
JYJIOHC007C,JIO-HC007C,708793393216,Fencework Indoor/Outdoor Rug - 3 x 5,47.50,,47.50,,47.50,,47.50,,,,,,,,,,
JYJIOHC014B,JIO-HC014B,708793974149,Isle Stripe Indoor/Outdoor Rug - 2 x 3,16.95,,16.95,,16.95,,16.95,,,,,,,,,,
JYJIOJCC001E,JIO-JCC001E,708793127941,Earthy Fronds & Stripes Indoor/Outdoor Rug - 5 x 7,99.00,,99.00,,99.00,,99.00,,,,,,,,,,
JYJIOJVP001E,JIO-JVP001E,708793974675,Serene Foliage Indoor/Outdoor Rug - 5 x 7,99.00,,99.00,,99.00,,99.00,,,,,,,,,,
JYJIOHC013E,JIO-HC013E,708793974125,Blue Tile Indoor/Outdoor Rug - 5 x 7,99.00,,99.00,,99.00,,99.00,,,,,,,,,,
JYJIOHD016J,JIO-HD016J,708793974330,Bold Fronds Indoor/Outdoor Rug - 2 x 5,29.50,,29.50,,29.50,,29.50,,,,,,,,,,
JYJIOJB003C,JIO-JB003C,708793972527,Blue Flowers & Sand Dollars Indoor/Outdoor Rug - 3 x 5,47.50,,47.50,,47.50,,47.50,,,,,,,,,,
JYJIOJB142B,JIO-JB142B,708793974408,Blue & Green Flower Indoor/Outdoor Rug - 2 x 3,16.95,,16.95,,16.95,,16.95,,,,,,,,,,
JYJIOJM001E,JIO-JM001E,708793393322,Blue Flowers & Leaves Indoor/Outdoor Rug - 5 x 7,99.00,,99.00,,99.00,,99.00,,,,,,,,,,
JYJIORP001E,JIO-RP001E,708793129143,Wavy Reef Indoor/Outdoor Rug - 5 x 7,99.00,,99.00,,99.00,,99.00,,,,,,,,,,
JYJIOHC007E,JIO-HC007E,708793393223,Fencework Indoor/Outdoor Rug - 5 x 8,99.00,,99.00,,99.00,,99.00,,,,,,,,,,
JYJIOHD015C,JIO-HD015C,708793974279,Colorful Fish Indoor/Outdoor Rug - 3 x 5,47.50,,47.50,,47.50,,47.50,,,,,,,,,,
JYJIOJVP001B,JIO-JVP001B,708793974651,Serene Foliage Indoor/Outdoor Rug - 2 x 3,16.95,,16.95,,16.95,,16.95,,,,,,,,,,
JYJIOLW002C,JIO-LW002C,708793128238,Siesta Stripes Indoor/Outdoor Rug - 3 x 5,47.50,,47.50,,47.50,,47.50,,,,,,,,,,
JYJIOJCC001B,JIO-JCC001B,708793974446,Earthy Fronds & Stripes Indoor/Outdoor Rug - 2 x 3,16.95,,16.95,,16.95,,16.95,,,,,,,,,,
JYJIOJVP001C,JIO-JVP001C,708793974668,Serene Foliage Indoor/Outdoor Rug - 3 x 5,47.50,,47.50,,47.50,,47.50,,,,,,,,,,
JYJIOTW004B,JIO-TW004B,708793974699,Gold Flower Indoor/Outdoor Rug - 2 x 3,16.95,,16.95,,16.95,,16.95,,,,,,,,,,
