Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
2VX736425653964,736425653964,736425653964,Mountainscape Shower Curtain,14.40,,16.00,,14.40,,16.00,,,,,,,,,,
2VX736425653926,736425653926,,Mountainscape Toothbrush Holder,7.88,,8.75,,7.88,,8.75,,,,,,,,,,
2VX736425620133,736425620133,736425620133,Red River Toothbrush Holder,7.88,,8.75,,7.88,,8.75,,,,,,,,,,
2VX736425531941,736425531941,736425531941,Diamond Creek Lotion Dispenser - CLEARANCE,7.88,,8.75,,7.88,,8.75,,,,,,,,,,
2VX736425632075,736425632075,736425632075,Desert Sun Southwestern Soap Dish - CLEARANCE,6.75,,,,6.75,,,,,,,,,,,,
2VX736425688553,736425688553,,Dancing Diamond King Comforter Set,112.50,,125.00,,112.50,,125.00,,,,,,,,,,
2VX736425632099,736425632099,736425632099,Desert Sun Southwestern Toothbrush Holder,7.88,,8.75,,7.88,,8.75,,,,,,,,,,
2VX736425561801,736425561801,736425561801,Red River Southwestern Euro Sham - CLEARANCE,25.00,,,,27.50,,,,,,,,,,,,
2VX736425620157,736425620157,736425620157,Red River Tissue Box,14.40,,16.00,,14.40,,16.00,,,,,,,,,,
2VX736425653988,736425653988,736425653988,Mountainscape Tumbler,6.75,,7.50,,6.75,,7.50,,,,,,,,,,
2VX736425653933,736425653933,,Mountainscape Lotion Dispenser,8.55,,9.50,,8.55,,9.50,,,,,,,,,,
2VX736425619977,736425619977,,Desert Rust Tray,8.55,,9.50,,8.55,,9.50,,,,,,,,,,
2VX736425620164,736425620164,,Red River Southwestern Waste Basket,21.60,,24.00,,21.60,,24.00,,,,,,,,,,
2VX736425688607,736425688607,736425688607,Dancing Diamond Euro Sham,22.50,,25.00,,22.50,,25.00,,,,,,,,,,
2VX736425632105,736425632105,,Desert Sun Southwestern Tumbler,6.75,,,,6.75,,,,,,,,,,,,
2VX736425620065,736425620065,736425620065,Desert Rust Bath Towel,10.00,,,,10.00,,,,,,,,,,,,
2VX736425653957,736425653957,,Mountainscape Wastebasket,21.60,,24.00,,21.60,,24.00,,,,,,,,,,
2VX736425561825,736425561825,736425561825,Red River Southwestern Rust Boudoir Pillow - CLEARANCE,20.00,,,,22.00,,,,,,,,,,,,
2VX736425531927,736425531927,736425531927,Diamond Creek Soap Dish,6.08,,6.75,,6.08,,6.75,,,,,,,,,,
2VX736425653971,736425653971,,Mountainscape Rug,10.80,,12.00,,10.80,,12.00,,,,,,,,,,
2VX736425688577,736425688577,,Dancing Diamond Queen Comforter Set,108.00,,120.00,,108.00,,120.00,,,,,,,,,,
2VX736425632112,736425632112,,Desert Sun Southwestern Waste Basket,21.60,,24.00,,21.60,,24.00,,,,,,,,,,
2VX736425653940,736425653940,,Mountainscape Tissue Cover,14.40,,16.00,,14.40,,16.00,,,,,,,,,,
2VX736425620140,736425620140,736425620140,Red River Southwestern Lotion Dispenser,8.55,,9.50,,8.55,,9.50,,,,,,,,,,
2VX736425619184,736425619184,,Desert Rust Toothbrush Holder,7.20,,8.00,,7.20,,8.00,,,,,,,,,,
2VX736425620201,736425620201,736425620201,Red River Bath Towel,9.25,,,,10.00,,,,,,,,,,,,
2VX736425688546,736425688546,736425688546,Dancing Diamond Cal King Comforter Set,112.50,,125.00,,112.50,,125.00,,,,,,,,,,
2VX736425561818,736425561818,736425561818,Red River Southwestern Valance - CLEARANCE,25.00,,,,27.50,,,,,,,,,,,,
2VX736425620102,736425620102,,Desert Rust Covered Jar,8.55,,9.50,,8.55,,9.50,,,,,,,,,,
2VX736425620126,736425620126,736425620126,Red River Soap Dish,6.75,,7.50,,6.75,,7.50,,,,,,,,,,
2VX736425620010,736425620010,,Desert Rust Wastebasket,21.60,,24.00,,21.60,,24.00,,,,,,,,,,
2VX736425688560,736425688560,,Dancing Diamond Full Comforter Set,90.00,,100.00,,90.00,,100.00,,,,,,,,,,
2VX736425620003,736425620003,736425620003,Desert Rust Tissue Cover,14.40,,16.00,,14.40,,16.00,,,,,,,,,,
2VX736425632082,736425632082,,Desert Sun Southwestern Tissue Box - CLEARANCE,14.40,,16.00,,14.40,,16.00,,,,,,,,,,
2VX736425653919,736425653919,,Mountainscape Soap Dish,6.75,,7.50,,6.75,,7.50,,,,,,,,,,
2VX736425619991,736425619991,736425619991,Desert Rust Lotion Dispenser,8.55,,9.50,,8.55,,9.50,,,,,,,,,,
2VX736425620829,736425620027,736425620027,Desert Rust Shower Curtain,26.10,,29.00,,26.10,,29.00,,,,,,,,,,
