Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
VXOP14695ST,OP14695ST,884656641004,Stainless Steel Mission Outdoor Pole Light,67.45,,71.00,,67.45,,71.00,,,,,,,,,,
VXOW24953BBZ,OW24953BBZ,884656641691,Big Sky Outdoor Hanging Wall Lamp,28.50,,30.00,,28.50,,30.00,,,,,,,,,,
VXP0141,P0141,884656733181,Elsa Capiz Shell Mini Pendant Light - OVERSTOCK,54.15,,57.00,,54.15,,57.00,,,,,,,,,,
VXP0253,P0253,,Katmai Mini Pendant Noble Bronze and Brass Gold,58.90,,62.00,,58.90,,62.00,,,,,,,,,,
VXPD5024OBB,PD5024OBB,884656608847,Leonardo Mini Pendant - Oil Burnished Bronze,31.35,,33.00,,31.35,,33.00,,,,,,,,,,
VXPD57112SN,PD57112SN,884656725728,Azzurra Glass Mini Pendant Light - 4 x 8,50.35,,53.00,,50.35,,53.00,,,,,,,,,,
VXWL25501RC,WL25501RC,884656642698,Orleans Wall Sconce,65.55,,69.00,,65.55,,69.00,,,,,,,,,,
VXWDOWD070AA,WD-OWD070AA,884656642667,Woodland Outdoor Wall Lamp - 7 Inch,89.30,,94.00,,89.30,,94.00,,,,,,,,,,
VXBGCFU180PZ,BG-CFU180PZ,884656601053,Lombardy Semi-Flush Mount Fixture,218.50,,230.00,,218.50,,230.00,,,,,,,,,,
VXC0121,C0121,884656738117,Ponderosa Semi-Flush Mount,110.00,,112.00,,106.42,,112.00,,,,,,,,,,
