Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
2WLSH300NLKGNEU,SH300NLKGNEU,,Tan Harbor Shells Sheet Set - King,40.00,,,,40.00,,,,,,,,,,,,
2WLSH300SDFLBLU,SH300SDFLBLU,,Blue Shells Sheet Set - Full,30.00,,,,30.00,,,,,,,,,,,,
2WLSH300SDKGBLU,SH300SDKGBLU,,Blue Shells Sheet Set - King,40.00,,,,40.00,,,,,,,,,,,,
2WLCLBCOM7PKGML,CLBCOM7PKGML,,Coral Branches 7pc Comforter Set - King,105.00,,,,105.00,,,,,,,,,,,,
2WLSH300PLFLGRN,SH300PLFLGRN,,Coconut Palms Sheet Set - Full,30.00,,,,30.00,,,,,,,,,,,,
2WLPBPJMRCTPBG,PBPJMRCTPBG,,Green Palms Pet Bed - Medium Rectangle,30.00,,,,30.00,,,,,,,,,,,,
2WLPBPJMSFASCL,PBPJMSFASCL,,Blue Shells and Coral Pet Bed - Medium Sofa,26.00,,,,26.00,,,,,,,,,,,,
2WLSH300NLTWBLU,SH300NLTWBLU,,Coastal Icons Sheet Set - Twin,25.00,,,,25.00,,,,,,,,,,,,
2WLSH300NLFLNEU,SH300NLFLNEU,,Tan Harbor Shells Sheet Set - Full,30.00,,,,30.00,,,,,,,,,,,,
2WLSH300NLKGBLU,SH300NLKGBLU,,Coastal Icons Sheet Set - King,40.00,,,,40.00,,,,,,,,,,,,
2WLBTWLPLMS,BTWLPLMS,,Maui Beach Towel,13.50,,,,13.50,,,,,,,,,,,,
2WLPJQSDKGBLU,PJQSDKGBLU,,Blue Shells 3 Pc Quilt Set - King,60.00,,,,60.00,,,,,,,,,,,,
2WLWVQLT3KGPBL,WVQLT3KGPBL,846967016919,Wave Pebble Grey PJ Cotton Solid Enzyme Quilts - King,60.00,,60.00,,60.00,,60.00,,,,,,,,,,
2WLPBPJLSFASCL,PBPJLSFASCL,,Blue Shells and Coral Pet Bed - Large Sofa,36.00,,,,36.00,,,,,,,,,,,,
2WLPJQSHFQ,PJQSHFQMUL,846967039031,Sea Shells Quilt Set - Full/Queen,50.00,,50.00,,50.00,,50.00,,,,,,,,,,
2WLSH300WVFLOBL,SH300WVFLOBL,,Blue Echoes Sheet Set - Full,30.00,,,,30.00,,,,,,,,,,,,
2WLPBPJMRCTPBS,PBPJMRCTPBS,,Sand Palms Pet Bed - Medium Rectangle,30.00,,,,30.00,,,,,,,,,,,,
2WLPBPJMRNDVNT,PBPJMRNDVNT,,Vintage Postcards Pet Bed - Round,30.00,,,,30.00,,,,,,,,,,,,
2WLPJQPTFQMUL,PJQPTFQMUL,,Coconut Palms 3 Pc Quilt Set - Full/Queen,50.00,,,,50.00,,,,,,,,,,,,
2WLSH300WVQNOBL,SH300WVQNOBL,,Blue Echoes Sheet Set - Queen,35.00,,,,35.00,,,,,,,,,,,,
2WLLGNCOM7PKGML,LGNCOM7PKGML,,Tropical Leaves 7pc Comforter Set - King,105.00,,,,105.00,,,,,,,,,,,,
2WLPJOCEFQ,PJQOCEFFQDAQ,,Ocean Forest Quilt Set - Full/Queen,50.00,,50.00,,50.00,,50.00,,,,,,,,,,
2WLPJQSCFQBLU,PJQSCFQBLU,,Sea Blues 3 Pc Quilt Set - Full/Queen,50.00,,,,50.00,,,,,,,,,,,,
2WLPJQSNKG,PJQSNKGSFM,846967039031,Sanibel Sea Foam Quilt Set - King,60.00,,60.00,,60.00,,60.00,,,,,,,,,,
2WLPPSCOM7PKGML,PPSCOM7PKGML,,Seagrass 7pc Comforter Set - King,105.00,,,,105.00,,,,,,,,,,,,
2WLSH300PLTWGRN,SH300PLTWGRN,,Coconut Palms Sheet Set - Twin,25.00,,,,25.00,,,,,,,,,,,,
2WLSH300SDTWBLU,SH300SDTWBLU,,Blue Shells Sheet Set - Twin,25.00,,,,25.00,,,,,,,,,,,,
2WLWVQLT3KGSGE,WVQLT3KGSGE,,Scalloped Sage 3 Pc Quilt Set - King,60.00,,,,60.00,,,,,,,,,,,,
2WLPBPJMSFAPBG,PBPJMSFAPBG,,Green Palms Pet Bed - Medium Sofa,26.00,,,,26.00,,,,,,,,,,,,
2WLWVQLT3KGWHT,WVQLT3KGWHT,,Scalloped White 3 Pc Quilt Set - King,60.00,,,,60.00,,,,,,,,,,,,
2WLPBPJMRCTPTR,PBPJMRCTPTR,,Coconut Palms Pet Bed - Medium Rectangle,30.00,,,,30.00,,,,,,,,,,,,
2WLPBPJMRCTSCL,PBPJMRCTSCL,,Sea Collection Pet Bed - Medium Rectangle,30.00,,30.00,,30.00,,30.00,,,,,,,,,,
2WLPJQOCEFTWDAQ,PJQOCEFTWDAQ,846967034067,Ocean Forest PJ Cotton Printed Quilts - Twin,45.00,,45.00,,45.00,,45.00,,,,,,,,,,
2WLBTWLHRZN,BTWLHRZN,,Palm Scape Beach Towel,13.50,,,,13.50,,,,,,,,,,,,
2WLPBPJLSFAPBA,PBPJLSFAPBA,,Aqua Palms Pet Bed - Large Sofa,36.00,,,,36.00,,,,,,,,,,,,
2WLSH300WVKGOBL,SH300WVKGOBL,,Blue Echoes Sheet Set - King,40.00,,,,40.00,,,,,,,,,,,,
2WLBTWLSURF,BTWLSURF,,Hawaiian Surf Beach Towel,13.50,,,,13.50,,,,,,,,,,,,
2WLPBPJLRCTSCL,PBPJLRCTSCL,,Sea Collection Pet Bed - Large Rectangle,36.00,,36.00,,36.00,,36.00,,,,,,,,,,
2WLPBPJMRNDSCL,PBPJMRNDSCL,,Blue Shells and Coral Pet Bed - Round,30.00,,,,30.00,,,,,,,,,,,,
2WLSH300NLFLBLU,SH300NLFLBLU,,Coastal Icons Sheet Set - Full,30.00,,,,30.00,,,,,,,,,,,,
2WLCLBCOM7PQNML,CLBCOM7PQNML,,Coral Branches 7pc Comforter Set - Queen,95.00,,,,95.00,,,,,,,,,,,,
2WLPBPJLRCTPBS,PBPJLRCTPBS,,Sand Palms Pet Bed - Large Rectangle,36.00,,,,36.00,,,,,,,,,,,,
2WLPBPJMRNDPBG,PBPJMRNDPBG,,Green Palms Pet Bed - Round,30.00,,,,30.00,,,,,,,,,,,,
2WLBTWLSSHL,BTWLSSHL,,White Shells Beach Towel,13.50,,,,13.50,,,,,,,,,,,,
2WLPBPJLSFAPBG,PBPJLSFAPBG,,Green Palms Pet Bed - Large Sofa,36.00,,,,36.00,,,,,,,,,,,,
2WLPJQFLPFQ3PML,PJQFLPFQ3PML,846967037884,Flamingo PJ Cotton Printed Quilts - Full/Queen,50.00,,50.00,,50.00,,50.00,,,,,,,,,,
2WLSH300SDQNBLU,SH300SDQNBLU,,Blue Shells Sheet Set - Queen,35.00,,,,35.00,,,,,,,,,,,,
2WLPBPJLSFAPBS,PBPJLSFAPBS,,Sand Palms Pet Bed - Large Sofa,36.00,,,,36.00,,,,,,,,,,,,
2WLPBPJLSFAVNT,PBPJLSFAVNT,,Vintage Postcards Pet Bed - Large Sofa,36.00,,,,36.00,,,,,,,,,,,,
2WLPJQSDFQBLU,PJQSDFQBLU,,Blue Shells 3 Pc Quilt Set - Full/Queen,50.00,,,,50.00,,,,,,,,,,,,
2WLBTWLCSCD,BTWLCSCD,,Tidal Beach Towel,13.50,,,,13.50,,,,,,,,,,,,
2WLBTWLPRSM,BTWLPRSM,,Blue and Green Geo Beach Towel,13.50,,,,13.50,,,,,,,,,,,,
2WLPJQSCKGBLU,PJQSCKGBLU,846967023832,Sea Blues 3 Pc Quilt Set - King,60.00,,,,60.00,,,,,,,,,,,,
2WLWVQLT3FQSGE,WVQLT3FQSGE,,Scalloped Sage 3 Pc Quilt Set - Full/Queen,50.00,,,,50.00,,,,,,,,,,,,
2WLPJSHQENFQWHT,PJSHQENFQWHT,846967034012,Shell White PJ Cotton Solid Enzyme Quilts - Full/Queen,50.00,,50.00,,50.00,,50.00,,,,,,,,,,
2WLBTWLSTFS,BTWLSTFS,,Sea Stars Beach Towel,13.50,,,,13.50,,,,,,,,,,,,
2WLPJSHQENFQSFM,PJSHQENFQSFM,846967034043,Shell Seafoam PJ Cotton Solid Enzyme Quilts - Full/Queen,50.00,,50.00,,50.00,,50.00,,,,,,,,,,
2WLMTPQLT3PKGML,MTPQLT3PKGML,846967029704,Matisse Palm PJ Cotton Printed Quilts - King,60.00,,60.00,,60.00,,60.00,,,,,,,,,,
2WLPBPJLRCTVNT,PBPJLRCTVNT,,Vintage Postcards Pet Bed - Large Rectangle,36.00,,,,36.00,,,,,,,,,,,,
2WLSHLCOM7PKGML,SHLCOM7PKGML,,Shell Delight 7pc Comforter Set - King,105.00,,,,105.00,,,,,,,,,,,,
2WLWVQLT3FQAQ,WVQLT3FQAQ,,Scalloped Aqua 3 Pc Quilt Set - Full/Queen,50.00,,,,50.00,,,,,,,,,,,,
2WLHVNCOM7PQNML,HVNCOM7PQNML,,Palm Fronds 7pc Comforter Set - Queen,95.00,,,,95.00,,,,,,,,,,,,
2WLPBPJMRCTVNT,PBPJMRCTVNT,,Vintage Postcards Pet Bed - Medium Rectangle,30.00,,,,30.00,,,,,,,,,,,,
2WLSHLCOM7PQNML,SHLCOM7PQNML,,Shell Delight 7pc Comforter Set - Queen,95.00,,,,95.00,,,,,,,,,,,,
2WLPBPJLRCTPBA,PBPJLRCTPBA,,Palm Beach Aqua Pet Bed - Large Rectangle,36.00,,36.00,,36.00,,36.00,,,,,,,,,,
2WLPBPJMSFAPTR,PBPJMSFAPTR,,Coconut Palms Pet Bed - Medium Sofa,26.00,,,,26.00,,,,,,,,,,,,
2WLPJOCEFK,PJQOCEFKGDAQ,,Ocean Forest Quilt Set - King,60.00,,60.00,,60.00,,60.00,,,,,,,,,,
2WLPJQSHKG,PJQSHKGMUL,,Sea Shells Quilt Set - King,60.00,,60.00,,60.00,,60.00,,,,,,,,,,
2WLSH300PLQNGRN,SH300PLQNGRN,,Coconut Palms Sheet Set - Queen,35.00,,,,35.00,,,,,,,,,,,,
2WLWVQLT3KGAQ,WVQLT3KGAQ,,Scalloped Aqua 3 Pc Quilt Set - King,60.00,,,,60.00,,,,,,,,,,,,
2WLPBPJMRCTPBA,PBPJMRCTPBA,,Palm Beach Aqua Pet Bed - Medium Rectangle,30.00,,30.00,,30.00,,30.00,,,,,,,,,,
2WLLGNCOM7PQNML,LGNCOM7PQNML,,Tropical Leaves 7pc Comforter Set - Queen,95.00,,,,95.00,,,,,,,,,,,,
2WLPJQPTKGMUL,PJQPTKGMUL,,Coconut Palms 3 Pc Quilt Set - King,60.00,,,,60.00,,,,,,,,,,,,
2WLPJSHQENKGWHT,PJSHQENKGWHT,846967034029,Shell White PJ Cotton Solid Enzyme Quilts - King,60.00,,60.00,,60.00,,60.00,,,,,,,,,,
2WLMTPQLT3PQNML,MTPQLT3PQNML,846967029698,Matisse Palm PJ Cotton Printed Quilts - Queen,50.00,,50.00,,50.00,,50.00,,,,,,,,,,
2WLPBPJLSFAPTR,PBPJLSFAPTR,,Coconut Palms Pet Bed - Large Sofa,36.00,,,,36.00,,,,,,,,,,,,
2WLPJQSNFQ,PJQSNFQSFM,846967039024,Sanibel Sea Foam Quilt Set - Full/Queen,50.00,,50.00,,50.00,,50.00,,,,,,,,,,
2WLPBPJMRNDPTR,PBPJMRNDPTR,,Coconut Palms Pet Bed - Round,30.00,,,,30.00,,,,,,,,,,,,
2WLPJQFSHFQ3PML,PJQFSHFQ3PML,846967037853,Fish_Multi PJ Cotton Printed Quilts - Full/Queen,50.00,,50.00,,50.00,,50.00,,,,,,,,,,
2WLPPSCOM7PQNML,PPSCOM7PQNML,,Seagrass 7pc Comforter Set - Queen - OVERSTOCK,95.00,,,,95.00,,,,,,,,,,,,
2WLSH300NLQNNEU,SH300NLQNNEU,,Tan Harbor Shells Sheet Set - Queen,35.00,,,,35.00,,,,,,,,,,,,
2WLPBPJLRCTPBG,PBPJLRCTPBG,,Green Palms Pet Bed - Large Rectangle,36.00,,,,36.00,,,,,,,,,,,,
2WLPJSHQENKGSFM,PJSHQENKGSFM,846967034050,Shell Seafoam PJ Cotton Solid Enzyme Quilts - King,60.00,,60.00,,60.00,,60.00,,,,,,,,,,
2WLSH300NLTWNEU,SH300NLTWNEU,,Tan Harbor Shells Sheet Set - Twin,25.00,,,,25.00,,,,,,,,,,,,
2WLPBPJMSFAPBS,PBPJMSFAPBS,,Sand Palms Pet Bed - Medium Sofa,26.00,,,,26.00,,,,,,,,,,,,
2WLPJQFSHKG3PML,PJQFSHKG3PML,846967037860,Fish_Multi PJ Cotton Printed Quilts - King,60.00,,60.00,,60.00,,60.00,,,,,,,,,,
2WLSH300NLQNBLU,SH300NLQNBLU,,Coastal Icons Shells Sheet Set - Queen,35.00,,,,35.00,,,,,,,,,,,,
2WLWVQLT3FQPBL,WVQLT3FQPBL,846967016902,Wave Pebble Grey PJ Cotton Solid Enzyme Quilts - Full/Queen,50.00,,50.00,,50.00,,50.00,,,,,,,,,,
2WLPBPJMRNDPBA,PBPJMRNDPBA,,Aqua Palms Pet Bed - Round,30.00,,,,30.00,,,,,,,,,,,,
2WLPBPJLRCTPTR,PBPJLRCTPTR,,Coconut Palms Pet Bed - Large Rectangle,36.00,,,,36.00,,,,,,,,,,,,
2WLPJQFLPTW2PML,PJQFLPTW2PML,846967037877,Flamingo PJ Cotton Printed Quilts - Twin,45.00,,45.00,,45.00,,45.00,,,,,,,,,,
