Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
UFBWXK,BWXK,,Barnwood Double X Bed - King,795.00,,,,795.00,,,,,,,,,,,,
UFBWQ100S,BWQ-100-S,,Barnwood Straight Leg Bed - Queen,620.00,,,,620.00,,,,,,,,,,,,
UFMOOSECRKBEDKG,MOOSECRKBEDKG,,Moose Creek Log Bed - King,675.00,,,,675.00,,,,,,,,,,,,
UFASNTST2D-1,AS-210,,Aspen 2 Drawer Nightstand,275.00,,,,275.00,,,,,,,Flat Front with Clear Lacquer,,,,,
UFBS72-2,BS-72-TREE,,Barnwood Straight Leg Bench with Nailheads - 72 Inch,251.75,,,,251.75,,,,,,,Tree Carving,,,,,
UFBWC310R-12,BWC-310-R-RINGPULL,,Barnwood Round Leg 5 Drawer Chest,610.00,,,,610.00,,,,,,,Plain,,Ring Pulls,,,
UFBWNS200S-1,BWNS-200-S,,Barnwood Standard Straight Leg Nightstand,219.00,,,,219.00,,,,,,,Plain,,,,,
UFBWNS220R-12,BWNS-220-R-RINGPULL,,Barnwood Round Leg 3 Drawer Nightstand,329.00,,,,329.00,,,,,,,Plain,,Ring Pulls,,,
UFASNTST3D-1,AS-215,,Aspen 3 Drawer Nightstand,359.00,,,,359.00,,,,,,,Flat Front with Clear Lacquer,,,,,
UFBWG525S-1,BWG-525-S,,Barnwood Straight Leg 2 Drawer Coffee Table with Shelf,375.00,,,,375.00,,,,,,,Plain-Twig Pulls,,,,,
UFBWK545-2,BWK-545-NAILS,,Barnwood Dining Table - 72 x 42,592.25,,,,592.25,,,,,,,Nailheads,,,,,
UFBWNS220R-32,BWNS-220-R-TREE-RINGPULL,,Barnwood Round Leg 3 Drawer Nightstand,349.00,,,,349.00,,,,,,,Tree Carving,,Ring Pulls,,,
UFBWF100S,BWF-100-S,,Barnwood Straight Leg Bed - Full,549.00,,,,549.00,,,,,,,,,,,,
UFBWFRTCVDRSMIR,BWFRSTCRVDRSMIRR (Forest Carving Barnwood 6 Drawer Dresser - Twig Pulls with Mirror,,Forest Carving Barnwood 6 Drawer Dresser - Twig Pulls with Mirror,805.00,,,,805.00,,,,,,,,,,,,
UFBWG720R-CUSTM,BWG720R-CUSTOM WIDTH & HEIGHT (32W X 20D X 30H-BARNWOOD 2 DOOR CABINET W/BEAR CARVINGS & TWIG PULLS),,BARNWOOD 2 DOOR CABINET WITH BEAR CARVINGS & TWIG PULLS  - CUSTOM WIDTH & HEIGHT (32W X 20D X 30H),399.00,,,,399.00,,,,,,,,,,,,
UF-RMBB300,UF-RMBB300,,Rocky Mountain Bed Bencg(48x14x18),160.00,,,,160.00,,,,,,,,,,,,
UF-TURQCHAIR,TURQCHAIR,,Azul Turquoise Chair,169.00,,,,169.00,,,,,,,,,,,,
PRPCALDDBC,PC-ALD-DB-C,,Log Dartboard Cabinet,395.00,,395.00,,395.00,,395.00,,,,,,,,,,
UFASNTST1D2D-5,AS-220-EARLYAMERICAN,,Aspen 1 Drawer Nightstand with Doors,325.50,,,,325.50,,,,,,,Flat Front with Early American Stain,,,,,
UFASTF-2,ASTF-OAK,,Aspen Bunkbed - Twin/Full,918.75,,,,918.75,,,,,,,Oak Stain,,,,,
UFASTQ-2,ASTQ-OAK,,Aspen Bunkbed - Twin/Queen,939.75,,,,939.75,,,,,,,Oak Stain,,,,,
UFBS60-1,BS-60,,Barnwood Straight Leg Bench with Nailheads - 60 Inch,215.27,,,,215.27,,,,,,,Plain,,,,,
UFBWA360R-21,BWA-360-R-TREE,,Barnwood Round Leg 3 Drawer Cupboard Armoire,880.00,,,,880.00,,,,,,,Tree Carving,,Twig Pulls,,,
UFBWKC-11,BWKC-NB,,Reclaimed Wood Side Chair with Nature Carving,185.00,,,,185.00,,,,,,,Natural Finish,,Bear,,,
UFBWKCC-14,BWKCC-NE,,Reclaimed Wood Captain's Chair with Nature Carving,205.00,,,,205.00,,,,,,,Natural Finish,,Elk,,,
UFAS500-1,AS-500,,Aspen Half Log Step Stool,150.00,,150.00,,150.00,,150.00,,,,,Clear Lacquer,,,,,
UFASG620-3,ASG-620-OAK,,Aspen 4 Shelf Bookcase with Doors,834.75,,834.75,,834.75,,834.75,,,,,Oak Stain,,,,,
UFMCRK2KGBD,MCRK2KGBD,,Moose Creek Log Bed - King,635.00,,,,635.00,,,,,,,,,,,,
