Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
DLART2200,ART2200,,Sleepy Bear Carved Wood Wall Art,93.10,,98.00,,98.00,,98.00,,,,,,,,,,
DLART9836H,ART9836H,,Wood Carved Bear with Hook - CLEARANCE,55.10,,,,58.00,,,,,,,,,,,,
DLFBT601S,FBT601S,,Carved Wood Bear Barstool - Small,80.75,,85.00,,85.00,,,,,,,,,,,,
DLART2116,ART2116,,Pine Trees Wood Carving Wall Art,46.55,,49.00,,49.00,,,,,,,,,,,,
DLART9913CR,ART9913CR,,Bear Family Wood Coat Rack,185.25,,,,195.00,,,,,,,,,,,,
DLART2305,ART2305,,Wood Carved Pine Trees (Set of 3),33.25,,35.00,,35.00,,,,,,,,,,,,
DLART9722,ART9722,,Birch Bark Square Waste Basket,27.55,,29.00,,29.00,,,,,,,,,,,,
DLBRM801S,BBM801S,,Adirondack Birch Bark Mirror - Small,52.25,,55.00,,55.00,,,,,,,,,,,,
DLART2117,ART2117,,Eagle Wood Carving Wall Art,83.60,,,,88.00,,,,,,,,,,,,
DLART9511,ART9511,,Brown Trout Wood Wall Hanging,42.75,,45.00,,45.00,,,,,,,,,,,,
DLART8032,ART8032,,Bear & Raccoon Carved Wood Mirror,118.75,,125.00,,125.00,,,,,,,,,,,,
DLART2108,ART2108,,Carved Wood Bear Family Wall Shelf,93.10,,,,98.00,,,,,,,,,,,,
DLART8025,ART8025,,Black Bear Carved Wood Mirror,133.00,,140.00,,140.00,,,,,,,,,,,,
DLART8031,ART8031,,Lazy Bear Carved Wood Mirror,118.75,,,,125.00,,,,,,,,,,,,
DLART9201,ART9201,,Eagle Carved Wood Wall Hanging,42.75,,45.00,,45.00,,,,,,,,,,,,
DLMS201,MS201,,Carved Wood Bear Wall Cabinet,118.75,,,,125.00,,,,,,,,,,,,
DLART9726,ART9726,,Wood Carved Bear Paws (Set of 4),27.55,,29.00,,29.00,,,,,,,,,,,,
DLFBT601L,FBT601L,,Carved Wood Bear Barstool - Large,99.75,,105.00,,105.00,,,,,,,,,,,,
DLWG2130188,WG2130188,,Bear Cubs Wood Carved Hooks,18.05,,,,19.00,,,,,,,,,,,,
DLART9830,ART9830,,Moose Oval Wood Carving Wall Art,80.75,,85.00,,85.00,,,,,,,,,,,,
DLFBT501,FBT501,,Log Bench with Bear Carving Designs,128.25,,135.00,,135.00,,,,,,,,,,,,
DLBBK001S,BBK001S,,Authentic Birch Basket - Small,18.05,,19.00,,19.00,,19.00,,,,,,,,,,
DLBBK001L,BBK001L,dlbbk001l,Authentic Birch Basket - Large,37.05,,39.00,,39.00,,39.00,,,,,,,,,,
DLART9622,ART9622,,Wood Black Bear Waste Basket,37.05,,39.00,,39.00,,,,,,,,,,,,
DLART9812,ART9812,,Wood Carved Walking Bear Wall Clock,61.75,,,,65.00,,,,,,,,,,,,
DLFBT603S,FBT603S,,Carved Wood Moose Barstool - Small,80.75,,,,85.00,,,,,,,,,,,,
DLFBT113S,FBT113S,,Black Bear Round Wood Table,71.25,,75.00,,75.00,,,,,,,,,,,,
DLART2101,ART2101,,Bear & Raccoon Wood Wall Hanging,80.75,,,,85.00,,,,,,,,,,,,
DLART2110,ART2110,,Flying Eagle Wood Carving Wall Art,46.55,,49.00,,49.00,,,,,,,,,,,,
DLWL312,WL312,,Lake Cabin Wood Carving Wall Art,83.60,,88.00,,88.00,,88.00,,,,,,,,,,
DLBBK001M,BBK001M,,Authentic Birch Basket - Medium,27.55,,29.00,,29.00,,29.00,,,,,,,,,,
DLART2212,ART2212,,Mama Bear & Cubs Carved Wood Coat Rack,109.25,,115.00,,115.00,,115.00,,,,,,,,,,
