Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
WI-C-LJS-18,C-LJS-18,,Hummingbird Decorative Candle Jar Sconce,12.50,,,,12.50,,,,,,,,,,,,
WICUR87S-1,CUR-87-35-S,,Ball Wrought Iron Curtain Rod,24.10,,,,22.95,,,,,,,Small,,,,,
WI-1,CUR-93-S,,Acorn & Leaf Curtain Rod,22.95,,22.95,,22.95,,22.95,,,,,,,,,,
WI-PT-C-51,PT-C-51,,Heart Counter Top Paper Towel Holder,12.95,,,,12.95,,,,,,,,,,,,
WI-PT-C-45,PT-C-45,,Star Counter Top Paper Towel Holder,12.95,,,,12.95,,,,,,,,,,,,
WI-14,CUR-76-S,,Leaf Curtain Rod - Wrought Iron,22.95,,22.95,,22.95,,22.95,,,,,,,,,,
WI-14-1,CUR-76-35-S,,Leaf Curtain Rod - Wrought Iron,22.95,,22.95,,22.95,,22.95,,,,,21 to 35 Opening,,,,,
WI-16-2,CUR-TB-22,,Moose & Tree Swags & Tie Backs (Wrought Iron),13.13,,,,13.13,,,,,,,Tie Backs - Pair,,,,,
WI-FP-WR-89,FP-WR-89,,Pine Cone Wood Rack,69.95,,,,69.95,,,,,,,,,,,,
WI-C-WB-51,C-WB-51,,Heart Taper Candelabra,8.95,,,,8.95,,,,,,,,,,,,
WI-KH-1,KH-1,,Rooster Key Holder,8.50,,,,8.50,,,,,,,,,,,,
WICUR22S-1,CUR-22-35-S,,Moose & Tree Wrought Iron Curtain Rod,22.95,,,,22.95,,,,,,,Small,,,,,
WI-CUR-S-45,CUR-S-45,,Star Curtain Swag,12.50,,,,12.50,,,,,,,,,,,,
WI-FPWR-B22-83,FP-WR-22-83,,Rustic Moose & Bear Wood Rack,69.95,,,,69.95,,,,,,,,,,,,
WI-KH-151,KH-151,,Key Shaped Key Holder,8.50,,,,8.50,,,,,,,,,,,,
WI-WEL-1-L,WEL-1-L,,Large Rooster Welcome Sign,13.95,,,,13.95,,,,,,,,,,,,
WI-WH-51-L,WH-51-L,,Large Decorative Open Heart Wall Hook,6.95,,,,6.95,,,,,,,,,,,,
WI-18-1,WH-19-S,,Moose Wall Hook - Wrought Iron,4.95,,,,4.95,,,,,,,Small 5-Inch,,,,,
WICUR83S-3,CUR-83-112-S,,Bear & Tree Wrought Iron Curtain Rod,33.95,,,,33.95,,,,,,,Large,,,,,
WI-MD-S-8-85,MD-S-8-85,,Snowflake Mitten/Boot Dryer Stand,29.95,,,,29.95,,,,,,,,,,,,
WI-WH-1-S,WH-1-S,,Small Decorative Rooster Wall Hook,4.95,,,,4.95,,,,,,,,,,,,
WI-17-2,CUR-TB-19,,Moose Tie Backs & Curtain Swags (Wrought Iron),13.13,,,,13.13,,,,,,,Tie Backs - Pair,,,,,
WINAHP19,NA-HP-19,,Address Wall Plaque - Moose,34.95,,,,34.95,,,,,,,,,,,,
WI-WEL-1-S,WEL-1-S,,Small Rooster Welcome Sign,10.95,,,,10.95,,,,,,,,,,,,
WI-6,CUR-14,,Bear Curtain Tie Backs & Swags (Wrought Iron),12.50,,,,12.50,,,,,,,,,,,,
WICUR83S,CUR-83-S,,Bear & Tree Wrought Iron Curtain Rod,22.95,,,,22.95,,,,,,,,,,,,
WICUR87S-2,CUR-87-60-S,,Ball Wrought Iron Curtain Rod,29.35,,,,27.95,,,,,,,Medium,,,,,
WI-WH-51-S,WH-51-S,,Small Decorative Open Heart Wall Hook,4.95,,,,4.95,,,,,,,,,,,,
WICUR22S-2,CUR-22-60-S,,Moose & Tree Wrought Iron Curtain Rod,27.95,,,,27.95,,,,,,,Medium,,,,,
WIPHD8312,PHD-83-12,,Bear Plant Hanger,20.95,,,,20.95,,,,,,,,,,,,
WI-WR-157-S,WR-157-S,,Small Grapevine Wine Rack,19.95,,,,19.95,,,,,,,,,,,,
WI-1-2,CUR-93-60-S,,Acorn & Leaf Curtain Rod,27.95,,27.95,,27.95,,27.95,,,,,36 to 60 Opening,,,,,
WICUR83S-2,CUR-83-60-S,,Bear & Tree Wrought Iron Curtain Rod,27.95,,,,27.95,,,,,,,Medium,,,,,
WI-HP-83,HP-83,,Bear Personalized House Plaque,39.95,,,,39.95,,,,,,,,,,,,
WI-PT-B-1,PT-B-1,,Rooster Wall Mounted Paper Towel Holder,13.95,,,,13.95,,,,,,,,,,,,
WI-WR-157-M,WR-157-M,,Medium Grapevine Wine Rack,29.95,,,,29.95,,,,,,,,,,,,
WI-17,CUR-19,,Moose Tie Backs & Curtain Swags (Wrought Iron),12.50,,,,12.50,,,,,,,,,,,,
WI-CUR-BRAC-C,CUR-BRAC-C,,Center Support Curtain Bracket,3.68,,,,3.68,,,,,,,,,,,,
WI-MD-S-8-150,MD-S-8-150,,Oxford Mitten/Boot Dryer Stand,31.95,,,,31.95,,,,,,,,,,,,
WI-CUR-BRAC,CUR-BRAC,,Curtain Brackets,6.95,,,,6.95,,,,,,,,,,,,
WI-HP-1,HP-1,,Customized Rooster House Plaque,39.95,,,,39.95,,,,,,,,,,,,
WI-14-2,CUR-76-60-S,,Leaf Curtain Rod - Wrought Iron,27.95,,27.95,,27.95,,27.95,,,,,36 to 60 Opening,,,,,
WI-16-1,CUR-S-22,,Moose & Tree Swags & Tie Backs (Wrought Iron),13.13,,,,13.13,,,,,,,Swags - Pair,,,,,
WI-CUR-22-C141,WI-CUR-22-Custom-141 inches.Moose and Tree Curtain Rod,,Moose and Tree curtain rod-141 inches,49.50,,,,49.50,,,,,,,,,,,,
WICUR87S,CUR-87-S,,Ball Wrought Iron Curtain Rod,22.95,,,,22.95,,,,,,,,,,,,
WI-21,CUR-89,,Pine Cone Curtain Tie Backs & Swags,12.50,,,,12.50,,,,,,,,,,,,
WI-KH-45,KH-45,,Star Key Holder,8.50,,,,8.50,,,,,,,,,,,,
WI-MD-S-8-51,MD-S-8-51,,Heart Mitten/Boot Dryer Stand,29.95,,,,29.95,,,,,,,,,,,,
WI-RB-P-B-93,RB-93,,Acorn & Leaf Newspaper / Magazine Rack,34.95,,,,34.95,,,,,,,,,,,,
WI-CUR-TB-45,CUR-TB-45,,Star Curtain Tie Back,12.50,,,,12.50,,,,,,,,,,,,
WI-CUR-TB-51,CUR-TB-51,,Heart Curtain Tie Back,12.50,,,,12.50,,,,,,,,,,,,
WIHP68,HP-68,,Customized Horse House Plaque,41.95,,,,41.95,,,,,,,,,,,,
WI-SH-D-18,SH-D-18,,Hummingbird Decorative S-Hook,4.95,,,,4.95,,,,,,,,,,,,
WICUR89S-4,CUR-89-130-S,,Pine Cone Wrought Iron Curtain Rod,41.00,,,,41.00,,,,,,,X-Large,,,,,
WICUR83S-4,CUR-83-130-S,,Bear & Tree Wrought Iron Curtain Rod,41.00,,,,41.00,,,,,,,X-Large,,,,,
WI-WEL-5-L,WEL-5-L,,Large Cow Welcome Sign,13.95,,,,13.95,,,,,,,,,,,,
WI-7-2,CUR-108-60-S,,Curl End Curtain Rod,27.95,,27.95,,27.95,,27.95,,,,,36 to 60 Opening,,,,,
WI-CUR-SB-89,CUR-SB-89,,Pine Cone Shelf Brackets (Pair),19.95,,,,19.95,,,,,,,,,,,,
WINALP14,NA-LP-14,,Bear Address Lawn Plaque,39.95,,,,39.95,,,,,,,,,,,,
WI-TT-B-51,TT-B-51,,Heart Toilet Tissue Holder Traditional,9.95,,,,9.95,,,,,,,,,,,,
WI-21-2,CUR-TB-89,,Pine Cone Curtain Tie Backs & Swags,12.50,,,,12.50,,,,,,,TieBacks-Pair,,,,,
WI-7-3,CUR-108-112-S,,Curl End Curtain Rod,33.95,,33.95,,33.95,,33.95,,,,,61 to 112 Opening,,,,,
WI-TB-51-L,TB-51-L,,Heart Large Towel Bar,18.95,,,,18.95,,,,,,,,,,,,
WI-SH-D-71,SH-D-71,,Dragonfly Decorative S-Hook,4.95,,,,4.95,,,,,,,,,,,,
WI-TC-S,TC-S,,Small Triangle Chime,16.95,,,,16.95,,,,,,,,,,,,
WI-18-2,WH-19-L,,Moose Wall Hook - Wrought Iron,6.95,,,,6.95,,,,,,,Large 9-Inch,,,,,
WI-WEL-5-S,WEL-5-S,,Small Cow Welcome Sign,10.95,,,,10.95,,,,,,,,,,,,
WICUR22S-3,CUR-22-112-S,,Moose & Tree Wrought Iron Curtain Rod,33.95,,,,33.95,,,,,,,Large,,,,,
WI-1-3,CUR-93-112-S,,Acorn & Leaf Curtain Rod,33.95,,33.95,,33.95,,33.95,,,,,61 to 112 Opening,,,,,
WI-6-1,CUR-S-14,,Bear Curtain Tie Backs & Swags (Wrought Iron),13.13,,,,13.13,,,,,,,Swags-Pair,,,,,
WI-NH-110,NH-110,,Heart Napkin Holder,9.95,,,,9.95,,,,,,,,,,,,
WI-SH-D-38,SH-D-38,,Butterfly Decorative S-Hook,4.95,,,,4.95,,,,,,,,,,,,
WI-TB-51-S,TB-51-S,,Heart Small Towel Bar,17.95,,,,17.95,,,,,,,,,,,,
WI-HP-22,HP-22,,Moose Personalized House Plaque,39.95,,,,39.95,,,,,,,,,,,,
WI-C-WB-50,C-WB-50,,Star Taper Candelabra,8.95,,,,8.95,,,,,,,,,,,,
WI-NH-38,NH-38,,Butterfly Napkin Holder,9.95,,,,9.95,,,,,,,,,,,,
WI-NH-5,NH-5,,Cow Napkin Holder,9.95,,,,9.95,,,,,,,,,,,,
WI-PT-B-109,PT-B-109,,Leaf Fan Wall Mounted Paper Towel Holder,13.95,,,,13.95,,,,,,,,,,,,
WI-14-3,CUR-76-112-S,,Leaf Curtain Rod - Wrought Iron,33.95,,33.95,,33.95,,33.95,,,,,61 to 112 Opening,,,,,
WI-NH-1,NH-1,,Rooster Napkin Holder,9.95,,,,9.95,,,,,,,,,,,,
WI-TBR-45,TBR-45,,Star Towel Ring,7.50,,,,7.50,,,,,,,,,,,,
WI-7-1,CUR-108-35-S,,Curl End Curtain Rod,22.95,,22.95,,22.95,,22.95,,,,,21 to 35 Opening,,,,,
WICUR87S-4,CUR-87-130-S,,Ball Wrought Iron Curtain Rod,41.00,,,,41.00,,,,,,,X-Large,,,,,
WI-CUR-S-51,CUR-S-51,,Heart Curtain Swag,12.50,,,,12.50,,,,,,,,,,,,
WI-TBR-51,TBR-51,,Heart Towel Ring,7.50,,,,7.50,,,,,,,,,,,,
WI-6-2,CUR-TB-14,,Bear Curtain Tie Backs & Swags (Wrought Iron),12.50,,,,12.50,,,,,,,TieBacks-Pair,,,,,
WI-MD-S-8-50,MD-S-8-50,,Star Mitten/Boot Dryer Stand,29.95,,,,29.95,,,,,,,,,,,,
WI-NH-91,NH-91,,Torrington Napkin Holder,9.95,,,,9.95,,,,,,,,,,,,
WI-CUR-TB-1,CUR-TB-1,,Rooster Curtain Tie Back,12.50,,,,12.50,,,,,,,,,,,,
WI-CUR-SB-C,CUR-SB-C,,Center Support Shelf Bracket,11.50,,,,11.50,,,,,,,,,,,,
WI-PT-C-1,PT-C-1,,Rooster Counter Top Paper Towel Holder,12.95,,,,12.95,,,,,,,,,,,,
WI-1-1,CUR-93-35-S,,Acorn & Leaf Curtain Rod,22.95,,22.95,,22.95,,22.95,,,,,21 to 35 Opening,,,,,
WICPFP2283,C-PFP-22-83,,Bear and Moose Fireplace Pillar Candle Holder,46.73,,,,46.73,,,,,,,,,,,,
