Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
HOL2705BNU2,L2705BN-U2,848527083935,"AUSTIN BN, CEDAR MOSS,",57.00,,60.00,,61.75,,65.00,,,,,,,,,,
HOL2705WHU2,L2705WH-U2,,"Austin Wh, Seaside Smoke, Usb",57.00,,60.00,,57.00,,60.00,,,,,,,,,,
HOL2596BKUP1,L2596BK-UP1,848527066242,MEADOW REST,23.75,,25.00,,26.75,,30.00,,,,,,,,,,
HOL2390BNU12,L2390BN-U12,,Townsend W/Grey Beach Words,39.90,,42.00,,39.90,,42.00,,,,,,,,,,
HOL2391GYUP1,L2391GY-UP1,848527056694,NYACK TABLE LAMP,118.75,,125.00,,123.50,,130.00,,,,,,,,,,
HOL2601BKU1,L2601BK-U1,,Next In Line Accent Lamp,54.15,,57.00,,54.15,,57.00,,,,,,,,,,
HOL809AU9,L809A-U9,,Harlan Floor Plank Shade Table Lamp,114.00,,120.00,,114.00,,120.00,,,,,,,,,,
HOL2576CLU1,L2576CL-U1,,Cordoba With Teal Shade,76.00,,80.00,,76.00,,80.00,,,,,,,,,,
HOL1562U1,L1562-U1,,Pinecone Accent Lamp,19.00,,20.00,,19.00,,20.00,,,,,,,,,,
HOL2390BNU4,L2390BN-U4,,Townsend Pine Cone Stencil Table Lamp,39.90,,42.00,,39.90,,42.00,,,,,,,,,,
HOL2586BNU2,L2586BNU2,,Tribal Arrows Table Lamp - OVERSTOCK,51.00,,52.00,,57.50,,57.50,,,,,,,,,,
HOL2628DIUP2,L2628DI-UP2,,Dutchess With Shells,118.75,,125.00,,118.75,,125.00,,,,,,,,,,
HOL1841AUP1,L1841A-UP1,,Run for the Roses Accent Lamp,22.80,,24.00,,22.80,,24.00,,,,,,,,,,
HOL2540CVU1,L2540CV-U1,,Bilboa- Clove With Grapes Table Lamp,109.25,,115.00,,109.25,,115.00,,,,,,,,,,
HOCL2544BNU1,CL2544BN-U1,,Mendota Chandelier,350.55,,369.00,,350.55,,369.00,,,,,,,,,,
HOL2618BNUP1,L2618BN-UP1,,Lark Accent Lamp,42.75,,45.00,,42.75,,45.00,,,,,,,,,,
HOL2294BCUP1,L2294BC-UP1,,Revere Burnt Copper Table Lamp,118.75,,125.00,,118.75,,125.00,,,,,,,,,,
HOL2586BNU1,L2586BN-U1,,Lexington Brown Pine Table Lamp,47.50,,50.00,,47.50,,50.00,,,,,,,,,,
HOCL2542BCU1,CL2542BC-U1,,Bristol Chandelier,146.30,,154.00,,146.30,,154.00,,,,,,,,,,
HOCL2543WWU1,CL2543WW-U1,,Pomano Chandelier,264.10,,278.00,,264.10,,278.00,,,,,,,,,,
HOL1859AU7,L1859A-U7,,Harlan Table Lamp with Nautical Patch Shade,66.50,,70.00,,66.50,,70.00,,,,,,,,,,
HOL1459WHU1,L1459WH-U1,,"Bayfield White Floor Lamp,Linen Shade",66.50,,70.00,,66.50,,70.00,,,,,,,,,,
HOL2568BNU1,L2568BN-U1,,Pine Branch Ceramic Lamp,85.50,,90.00,,85.50,,90.00,,,,,,,,,,
HOL2292DGU1,L2292DG-U1,848527042185,BELMONT TBL W/METAL MESH SHAD,142.50,,150.00,,147.25,,155.00,,,,,,,,,,
HOL2390BNU11,L2390BN-U11,848527082556,TOWNSEND BROWN LAKE SHADE,39.90,,42.00,,44.65,,47.00,,,,,,,,,,
HOCL2585U1,CL2585-U1,,Milan Chandelier,180.50,,190.00,,180.50,,190.00,,,,,,,,,,
HOL1968BKU4,L1968BK-U4,,Bishop Black Tan Black Plaid Shade Table Lamp,71.25,,75.00,,71.25,,75.00,,,,,,,,,,
HOL1968WHU8,L1968WH-U8,,Cabana French Grey,71.25,,75.00,,71.25,,75.00,,,,,,,,,,
HOL1994BLUP1,L1994BL-UP1,,Sandy Beach Lantern Accent Lamp,38.00,,40.00,,38.00,,40.00,,,,,,,,,,
HOL2390BNU1,L2390BN-U1,,Townsend Lake Table Lamp,39.90,,42.00,,39.90,,42.00,,,,,,,,,,
HOL2583BNU1,L2583BN-U1,,Capitol Brown Table Lamp,85.50,,90.00,,85.50,,90.00,,,,,,,,,,
HOL2518UP1,L2518-UP1,,Oakly Accent Lamp,21.38,,22.50,,21.38,,22.50,,,,,,,,,,
HOL2439SGU1,L2439SG-U1,,Cambridge Sage Green,76.00,,80.00,,76.00,,80.00,,,,,,,,,,
HOL2439GWGU1,L2439GWG-U1,,Cambridge Golden Wheat Gloss,76.00,,80.00,,76.00,,80.00,,,,,,,,,,
HOCL2545BNU1,CL2545BN-U1,,Carmel Wood Metal Pendant,190.00,,200.00,,190.00,,200.00,,,,,,,,,,
HOL1984WHU2,L1984WH-U2,,Spa Glass White W/Seaside Shade,66.50,,70.00,,66.50,,70.00,,,,,,,,,,
HOL2174BNU1,L2174BN-U1,,Parma Table Lamp,71.25,,75.00,,71.25,,75.00,,,,,,,,,,
HOL2390BNU3,L2390BN-U3,,Townsend Bear Table Lamp,39.90,,42.00,,39.90,,42.00,,,,,,,,,,
HOL2158BLUP1,L2158BL-UP1,,Randolph - Blue,15.68,,16.50,,15.68,,16.50,,,,,,,,,,
HOL2723BNUP1,L2723BN-UP1,848527083294,NUTTY THE SQUIRREL,26.13,,27.50,,30.88,,32.50,,,,,,,,,,
HOL1458TPU1,L1458TP-U1,,Bayfield Taupe Table Lamp,52.25,,55.00,,52.25,,55.00,,,,,,,,,,
HOL2390BNU2,L2390BN-U2,,Townsend Horse Table Lamp,39.90,,42.00,,39.90,,42.00,,,,,,,,,,
HOL2610UP1,L2610-UP1,,Lake Life Accent Lamp,23.75,,25.00,,23.75,,25.00,,,,,,,,,,
HOL2572BCUP1,L2572BC-UP1,,Corsica Metal Urn Burnt Copper Table Lamp,85.50,,90.00,,85.50,,90.00,,,,,,,,,,
HOL2587GNU1,L2587GN-U1,,Ridges Green Table Lamp,114.00,,120.00,,114.00,,120.00,,,,,,,,,,
HOL2651AWU1,L2651AW-U1,,Sea Star,47.03,,49.50,,47.02,,49.50,,,,,,,,,,
