Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
IX10783,10783,,Syracuse Floor Easel,32.78,,34.50,,41.30,,43.47,,,,,,,,,,
IX116013,11601-3,,Tide Falls Water Hyacinth Baskets - Set of 3,61.75,,65.00,,74.72,,78.65,,,,,,,,,,
IX152353,15235-3,784185152357,Athena Vases - Set of 3,26.13,,27.50,,33.73,,35.50,,,,,,,,,,
IX16258,16258,784185162585,Pina Colada Box - Large,28.03,,29.50,,33.73,,35.50,,,,,,,,,,
IX25726,25726,784185257267,Sasa Small Vase,14.25,,15.00,,18.81,,19.80,,,,,,,,,,
IX320366,32036-6,,Sicilia Shell Shadow Boxes - Set of 6,128.25,,135.00,,146.21,,153.90,,,,,,,,,,
IX955862,95586-2,,Tasmin Fish with Mosaic Eye - Set of 2,78.38,,82.50,,93.34,,98.25,,,,,,,,,,
IX10964,10964,784185109641,Gabriel Large Vase,13.78,,14.50,,18.18,,19.14,,,,,,,,,,
IX1412712,14127-12,,Botella Mini Vases - Set of 12,47.03,,49.50,,59.25,,62.37,,,,,,,,,,
IX14636,14636,784185146363,Mariana Seahorse Statuary - Large,42.75,,45.00,,53.87,,56.70,,,,,,,,,,
IX47535,47535,,Wood & Rope Console Table,165.78,,174.50,,197.27,,207.66,,,,,,,,,,
IX5412,5412,,Neutral Globe with Storage,28.26,,29.75,,35.86,,37.75,,,,,,,,,,
IX604395,60439-5,784185604399,Julian Mini Bottles - Set of 5,7.60,,8.00,,14.35,,15.10,,,,,,,,,,
IX64338,64338,,Short Pebbled Aqua Vase,28.03,,29.50,,35.63,,37.50,,,,,,,,,,
IX75042,75042,,Silver Coast Coral Shadowbox Wall Art,56.53,,59.50,,68.88,,72.50,,,,,,,,,,
IX82200,82200,,Framed Indigo Map,42.75,,45.00,,55.10,,58.00,,,,,,,,,,
IX884443,88444-3,,Geometric Box Metal Candle Lanterns - Set of 3,48.45,,51.00,,74.14,,78.04,,,,,,,,,,
IXA0216329,A0216329,784185163292,Transpire Wood Framed Oil Painting - Ast 2,108.78,,114.50,,258.88,,272.51,,,,,,,,,,
IXA0360275,A0360275,784185602753,Chapparal Framed Artwork - Ast 3,13.78,,14.50,,52.07,,54.81,,,,,,,,,,
