Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
PIGO0219F,GO0219F,,Three-Legged Accent Table with Granite Top - Gold,135.00,,,,135.00,,,,,,,,,,,,
PIGO0212F,GO0212F,,Hexagonal Glass Top Table - Gold Leaf,125.00,,,,125.00,,,,,,,,,,,,
PIGO0001F,GO0001F,,Aluminum Tree Trunk Accent Table - Bronze,175.00,,,,175.00,,,,,,,,,,,,
PIGO0080F,GO0080F,,Turned Metal Egg Table - Brass,155.00,,,,155.00,,,,,,,,,,,,
PIGO0241F,GO0241F,,Square Stock Table with Mirror Top - Silver,125.00,,,,125.00,,,,,,,,,,,,
PIGO0223F,GO0223F,,Single-Leg Zigzag Accent Table - Pewter,135.00,,,,135.00,,,,,,,,,,,,
PIGO0067F,GO0067F,,Open Geometric Accent Table - Antique Brass,155.00,,,,155.00,,,,,,,,,,,,
PIGO0028F,GO0028F,,Cast Aluminum Table with Octagonal Base - Brass,225.00,,,,225.00,,,,,,,,,,,,
PIGO0238F,GO0238F,,Four-Legged Accent Table with an Antiqued Mirror Top - Silver,135.00,,,,135.00,,,,,,,,,,,,
PIGO0079F,GO0079F,,Turned Metal Egg Table - Pewter,155.00,,,,155.00,,,,,,,,,,,,
PIGO0068F,GO0068F,,Open Geometric Accent Table - Antique Pewter,155.00,,,,155.00,,,,,,,,,,,,
PIGO0215F,GO0215F,,Aluminum Tree Trunk Accent Table - Silver,175.00,,,,175.00,,,,,,,,,,,,
PIGO0034F,GO0034F,,Cast Aluminum Table with Octagonal Base - Nickel,235.00,,,,235.00,,,,,,,,,,,,
PIGO0015F,GO0015F,,Eight-Sided Aluminum Side Table - Brass,265.00,,,,265.00,,,,,,,,,,,,
PIGO0043F,GO0043F,,Metal and Stone Accent Table - Nickel,245.00,,,,245.00,,,,,,,,,,,,
PIGO0073F,GO0073F,,Stacked Link Accent Table - Pewter,125.00,,,,125.00,,,,,,,,,,,,
PIGO0014F,GO0014F,,Turned Side Table with Grooved Top - Nickel,205.00,,,,205.00,,,,,,,,,,,,
PIGO0018F,GO0018F,,Round Metal Table with Nickel,295.00,,,,295.00,,,,,,,,,,,,
PIGO0076F,GO0076F,,Wire Frame Accent Table with Tapered Base - Brass,235.00,,,,235.00,,,,,,,,,,,,
PIGO0211F,GO0211F,,Hexagonal Glass Top Table - Silver Leaf,125.00,,,,125.00,,,,,,,,,,,,
PIGO0002F,GO0002F,,Drum Table with Antique Mirror,215.00,,,,215.00,,,,,,,,,,,,
PIDE0108F,DE0108F,,Round Accent Table with Pierced Geometric Pattern - Nickel,255.00,,,,255.00,,,,,,,,,,,,
PIGO0004F,GO0004F,,Nickel Side Table with Beveled Glass Top,235.00,,,,235.00,,,,,,,,,,,,
PIGO0032F,GO0032F,,Round Cast Aluminum Table with Turned Base - Bronze,235.00,,,,235.00,,,,,,,,,,,,
PIGO0140F,GO0140F,,Eight-Sided Aluminum Side Table - Pewter,265.00,,,,265.00,,,,,,,,,,,,
PIGO0242F,GO0242F,,Square Stock Table with Mirror Top - Gold,125.00,,,,125.00,,,,,,,,,,,,
PIGO0222F,GO0222F,,Single-Leg Zigzag Accent Table - Antique Brass,135.00,,,,135.00,,,,,,,,,,,,
PIGO0074F,GO0074F,,Stacked Link Accent Table - Antique Brass,125.00,,,,125.00,,,,,,,,,,,,
PIDE0109F,DE0109F,,Round Accent Table with Pierced Geometric Pattern - Brass,255.00,,,,255.00,,,,,,,,,,,,
PIGO0012F,GO0012F,,Flat Steel Side Table with Hardware Drops,285.00,,,,285.00,,,,,,,,,,,,
PIGO0031F,GO0031F,,Slender Cast Aluminum Table - Brass,135.00,,,,135.00,,,,,,,,,,,,
PIGO0026F,GO0026F,,Slender Cast Aluminum Table - Nickel,135.00,,,,135.00,,,,,,,,,,,,
PIGO0218F,GO0218F,,Three-Legged Accent Table with Granite Top - Silver,135.00,,,,135.00,,,,,,,,,,,,
PIGO0237F,GO0237F,,Four-Legged Accent Table with an Antiqued Mirror Top - Gold,135.00,,,,135.00,,,,,,,,,,,,
PIGF0062F,GF0062F,,Metal Table with Wood Insert,295.00,,,,295.00,,,,,,,,,,,,
PIGO0010F,GO0010F,,Cast Aluminum Round Side Table,165.00,,,,165.00,,,,,,,,,,,,
PIGO0027F,GO0027F,,Round Cast Aluminum Table with Turned Base - Nickel,225.00,,,,225.00,,,,,,,,,,,,
PIGO0042F,GO0042F,,Metal and Stone Accent Table - Antique Brass,245.00,,,,245.00,,,,,,,,,,,,
