Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
JPRUG104234,RUG104234,,Urban Bungalow Melina Inky Sea Rug - 8 x 10,447.00,,,,447.00,,,,,,,,,,,,
JPRUG115633,RUG115633,,EnCasa Tufted Waves Deep Navy Rug - 5 x 8,238.00,,,,238.00,,,,,,,,,,,,
JPRUG128179,RUG128179,887962525266,Jaipur Living Emmett Indoor/ Outdoor Geometric Orange/ Beige Area Rug (2' X 3'),45.00,,45.00,,45.00,,45.00,,,,,,,,,,
JPPLW102049,PLW102049,887962420653,Jaipur Living Ring a Bell Aqua/ White Geometric Indoor/ Outdoor Throw Pillow 7X20 inch,22.00,,22.00,,22.00,,22.00,,,,,,,,,,
JPPLW102384,PLW102384,887962423913,Museum IFA by Jaipur Living Yuma Orange/ Black Geometric Poly Throw Pillow 14X20 inch,42.00,,42.00,,42.00,,42.00,,,,,,,,,,
JPPOF100329,POF100329,887962416397,Museum IFA by Jaipur Living Geo Black/ White Geometric Round Pouf,116.00,,116.00,,116.00,,116.00,,,,,,,,,,
JPRUG100621,RUG100621,,Aloha Turquoise Rug - 4 x 6 - OVERSTOCK,146.00,,,,146.00,,,,,,,,,,,,
JPRUG100699,RUG100699,,Baroque Rembrandt Light Blue Rug - 10 x 14,1150.00,,,,1150.00,,,,,,,,,,,,
JPRUG101282,RUG101282,,Colours Sketchy Lines Classic Gray Rug - 5 x 8,188.00,,,,188.00,,,,,,,,,,,,
JPRUG102814,RUG102814,,Maroc Anais Beige Rug - 9 x 12,522.00,,,,522.00,,,,,,,,,,,,
JPRUG103793,RUG103793,845697058060,Jaipur Living La Palma Handmade Stripe Brown/ Coral Area Rug (5' X 8'),176.00,,176.00,,176.00,,176.00,,,,,,,,,,
JPRUG104191,RUG104191,,Maroc Delphine Mango Rug - 5 x 8,176.00,,,,176.00,,,,,,,,,,,,
JPRUG112605,RUG112605,,Lounge Abeet Charcoal Rug - 8 x 10,326.00,,,,326.00,,,,,,,,,,,,
JPRUG113744,RUG113744,,Seattle Ashwood Runner - 3 x 8,179.00,,,,179.00,,,,,,,,,,,,
JPRUG115502,RUG115502,,Grant Bough Out Majolica Blue Rug - 4 x 6,106.00,,,,106.00,,,,,,,,,,,,
JPRUG116222,RUG116222,,Fables Wistful Cream Rug - 6 x 6,129.00,,,,129.00,,,,,,,,,,,,
JPRUG122458,RUG122458,887962424323,Jaipur Living Schooled Handmade Animal Gray/ Blue Area Rug (8' X 11'),718.00,,718.00,,718.00,,718.00,,,,,,,,,,
JPRUG130398,RUG130398,887962562483,Jaipur Living Darby Handmade Geometric Brown/ White Area Rug (5' X 8'),361.00,,361.00,,361.00,,361.00,,,,,,,,,,
JPRUG132085,RUG132085,887962559995,Jaipur Living Meyer Handmade Geometric Gray/ Pink Area Rug (8' X 11'),497.00,,497.00,,497.00,,497.00,,,,,,,,,,
