Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
MY-74044,74044,,Tiffany Fishscale Wall Sconce - 1 Light,94.00,,94.00,,94.00,,94.00,,,,,,,,,,
MY-74055,74055,,Geometric Green Wall Sconce - 1 Light,99.00,,99.00,,99.00,,99.00,,,,,,,,,,
MY81718,81718,,Supernova Wall Sconce,275.00,,275.00,,275.00,,275.00,,,,,,,,,,
MY-82645,82645,,Hunter & Dog Lantern Wall Sconce,198.00,,198.00,,198.00,,198.00,,,,,,,,,,
MY99640,99640,,White Frosted Wine Bottle Wall Sconce,140.00,,140.00,,140.00,,140.00,,,,,,,,,,
MY-10014,10014,,Trout Metal Art Flush Mount Light,400.00,,400.00,,400.00,,400.00,,,,,,,,,,
MY168462,168462,705696037759,"44""W Smythe Quarrystone Chandel-Air",2436.00,,2436.00,,2436.00,,2436.00,,,,,,,,,,
MY-18697,18697,,Honey Locust Victorian Wall Sconce - 2 Light,225.00,,225.00,,225.00,,225.00,,,,,,,,,,
MY-18728,18728,,Diamond & Jewel Recurve Table Lamp,324.00,,324.00,,324.00,,324.00,,,,,,,,,,
MY-23946,23946,,13 Inch W Moose Wall Sconce Right/Sm,150.00,,150.00,,150.00,,150.00,,,,,,,,,,
MY-27879,27879,,Diamond Mission Desk Lamp - 2 Light Mica,152.00,,152.00,,152.00,,152.00,,,,,,,,,,
MY-29543,29543,,Trees Inverted Chandelier,479.00,,479.00,,479.00,,479.00,,,,,,,,,,
MY38538,38538,,Birch Tree in Winter Stained Glass Window - 36 Inch,446.00,,446.00,,446.00,,446.00,,,,,,,,,,
MY-47976,47976,,Billiard & Rack Oblong Pendant - 39 in.,443.00,,443.00,,443.00,,443.00,,,,,,,,,,
MY67722,67722,,Warwick Two Tier Chandelier - 18 Light,5600.00,,5600.00,,5600.00,,5600.00,,,,,,,,,,
MY99534,99534,,Antique Green Frosted Wine Bottle Cylinder Low Voltage Mini Pendant,229.00,,229.00,,229.00,,229.00,,,,,,,,,,
MY106511,106511,705696052714,"24""W Pinecone Mission Pendant",284.00,,284.00,,284.00,,284.00,,,,,,,,,,
MY19631,19631,,Sing Sing Mini Pendant,389.00,,389.00,,389.00,,389.00,,,,,,,,,,
MY-26633,26633,,Poinsettia Mini Lamp,85.00,,85.00,,85.00,,85.00,,,,,,,,,,
MY-26680,26680,,Dragonfly Cone Table Lamp - 25 in.,429.00,,429.00,,429.00,,429.00,,,,,,,,,,
MY-26802,26802,,Bent Gothic 3 Arm w/ Rod Inverted 3-Light Capmount Cluster,1600.00,,1600.00,,1600.00,,1600.00,,,,,,,,,,
MY-28665,28665,,Castle Hanging Wall Sconce,985.00,,985.00,,985.00,,985.00,,,,,,,,,,
MY-32133,32133,,Ducks-in-Flight Chandelier with Amber Mica,750.00,,750.00,,750.00,,750.00,,,,,,,,,,
MY-47611,47611,,Acorn & Oak Leaf Hanging Chandelier,917.00,,917.00,,917.00,,917.00,,,,,,,,,,
MY-48203,48203,,Prairie Dragonfly Desk Lamp - 2 Light,178.00,,178.00,,178.00,,178.00,,,,,,,,,,
MY-49126,49126,,Cottage Mission Mini Pendant - 52 in.,145.00,,145.00,,145.00,,145.00,,,,,,,,,,
MY-52020,52020,,Mission - T - Two-Light Ceiling Mount,560.00,,560.00,,560.00,,560.00,,,,,,,,,,
MY67905,67905,,Cobble Lodge Pine Branch Chandelier - 3 Light,750.00,,750.00,,750.00,,750.00,,,,,,,,,,
MY69275,69275,705696692750,"17""Sq Loon Pendant",301.00,,301.00,,301.00,,301.00,,,,,,,,,,
MY-74003,74003,,Grizzly Shade Cn/AmÂ  - 22.5 in.,275.00,,275.00,,275.00,,275.00,,,,,,,,,,
MY15396,15396,,Buffalo Lantern Wall Sconce,198.00,,198.00,,198.00,,198.00,,,,,,,,,,
MY-18689,18689,,Tiffany Candice Wall Sconce,101.00,,101.00,,101.00,,101.00,,,,,,,,,,
MY-26590,26590,,Daffodil Bell Desk Lamp,69.00,,69.00,,69.00,,69.00,,,,,,,,,,
MY-27398,27398,,Daffodil Bell Chandelier - 6 Light,697.00,,697.00,,697.00,,697.00,,,,,,,,,,
MY-27438,27438,,Jeweled Peacock Flushmount,155.00,,155.00,,155.00,,155.00,,,,,,,,,,
MY-29524,29524,,24 Inch Moose/Trees Inverted Chandelier,595.00,,595.00,,595.00,,595.00,,,,,,,,,,
MY-32527,32527,,Silver Mica Moose Shade with Tree Table Lamp,190.00,,190.00,,190.00,,190.00,,,,,,,,,,
MY65453,65453,,Red Frosted Wine Bottle Mini Pendant,105.00,,105.00,,105.00,,105.00,,,,,,,,,,
MY70846,70846,,Deco Ball Torchiere,449.00,,449.00,,449.00,,449.00,,,,,,,,,,
MY-74059,74059,,Geometric Bone Chandelier - 3 Light,270.00,,270.00,,270.00,,270.00,,,,,,,,,,
MY81815,81815,,Wilderness Flushmount Ceiling Fixture,1295.00,,1295.00,,1295.00,,1295.00,,,,,,,,,,
