Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
WRWD27040CK,WD27040-CK,650654058737,Wooded River Plaid 4 Gathered Bedskirt - Cal King,111.02,,122.00,,111.02,,122.00,,,,,,,,,,
WRWD28080,WD28080,650654063106,Neiva Valance 60x15,50.96,,56.00,,50.96,,56.00,,,,,,,,,,
WRWD28192T,WD28192-T,650654063878,Cimarron Bed Scarf- Twin 67x17,67.34,,74.00,,67.34,,74.00,,,,,,,,,,
WR-WD-706,WD706,,Exotic Hair-On-Hide with Black Leather Pillow,100.10,,110.00,,100.10,,110.00,,,,,,,,,,
WRWD80045G,WD80045-G,650654066459,Linen Pillow 16x16 - Moose Tree - Gray,25.48,,28.00,,25.48,,28.00,,,,,,,,,,
WRWD80045O,WD80045-O,650654066473,Linen Pillow 16x16 - Moose Tree - Ocean,25.48,,28.00,,25.48,,28.00,,,,,,,,,,
WRWD80048S,WD80048-S,650654066640,Linen Pillow 16x16 - Hike More - Straw,25.48,,28.00,,25.48,,28.00,,,,,,,,,,
WRWD80049S,WD80049-S,650654066695,Linen Pillow 16x16 - Fishing Day - Straw,25.48,,28.00,,25.48,,28.00,,,,,,,,,,
WRWD90503,WD90503,650654057235,Premier Plaid - Pillow 20x20-Ponderosa Plaid,34.58,,38.00,,34.58,,38.00,,,,,,,,,,
WR-WDCK-40,WDCK40,,Autumn Leaf Cal King Duvet - OVERSTOCK,345.80,,380.00,,345.80,,380.00,,,,,,,,,,
WRWD1647,WD1647,650654035271,Wooded River Bear 5 Drape Set,211.12,,232.00,,211.12,,232.00,,,,,,,,,,
WRWD23171,WD23171,,Milady Tawny Faux Leather Laced Pillow,52.78,,58.00,,52.78,,58.00,,,,,,,,,,
WRWD23182,WD23182,,Milady Tieback,8.19,,9.00,,8.19,,9.00,,,,,,,,,,
WRWD23920SQ,WD23920-SQ,650654044846,Redrock Canyon Deluxe Bed Set - Super Queen,387.66,,426.00,,387.66,,426.00,,,,,,,,,,
WRWD23951,WD23951,650654045003,Redrock Canyon King Sham,58.24,,64.00,,58.24,,64.00,,,,,,,,,,
WRWD24560,WD24560,650654046734,Yellowstone II Euro Sham,32.76,,36.00,,32.76,,36.00,,,,,,,,,,
WRWD25340T,WD25340-T,,Silver Thicket Bedskirt - Twin,81.90,,90.00,,81.90,,90.00,,,,,,,,,,
WRWD26915Q,WD26915-Q,,Bison Ridge I Value Bedding Set - Queen,346.71,,381.00,,346.71,,381.00,,,,,,,,,,
WRWDK2057,WDK2057,,Wooded River Bear 5 Basic Bed Set - King,397.67,,437.00,,397.67,,437.00,,,,,,,,,,
WRWDK2069,WDK2069,,Cabin Bear Basic Bed Set - King,397.67,,437.00,,397.67,,437.00,,,,,,,,,,
WRWDK2107,WDK2107,,Autumn Leaf Value Bedding Set - King,628.81,,691.00,,628.81,,691.00,,,,,,,,,,
WRWD1443FB,WD1443FB,,Maya Peacock Leather Fabric Back Pillow,70.98,,78.00,,70.98,,78.00,,,,,,,,,,
WRWD27115CK,WD27115-CK,,Adobe Sunrise Value Bedding Set - Cal King,472.29,,519.00,,472.29,,519.00,,,,,,,,,,
WRWD27181,WD27181,WRWD27181,Adobe Sunrise Rod Pocket Drape,64.61,,71.00,,64.61,,71.00,,,,,,,,,,
WRWD27551,WD27551,650654061416,Adobe Quarry Sham - King 20x36,49.14,,54.00,,49.14,,54.00,,,,,,,,,,
WRWD27710CK,WD27710-CK,650654062093,Luminaria Basic Bedding Set - Cal King,378.56,,416.00,,378.56,,416.00,,,,,,,,,,
WRWD27720F,WD27720-F,650654062109,Luminaria Deluxe Bedding Set - Full,398.58,,438.00,,398.58,,438.00,,,,,,,,,,
WRWD27840F,WD27840-F,650654061874,Pueblo Heather Bedskirt - Full,73.71,,81.00,,73.71,,81.00,,,,,,,,,,
WRWD28010Q,WD28010-Q,650654062819,Neiva Basic Bedding Set - Queen,328.51,,361.00,,328.51,,361.00,,,,,,,,,,
WRWD28220K,WD28220-K,650654063250,Geronimo Haze  Deluxe Bedding Set - King,470.47,,517.00,,470.47,,517.00,,,,,,,,,,
WRWD778FB,WD778FB,650654035349,Sierra Brown Leather Pillow with Fabric Back,54.60,,60.00,,54.60,,60.00,,,,,,,,,,
WRWD80234,WD80234,650654058904,Luminaria Leather Pillow 16x16-Leather Back,72.80,,80.00,,72.80,,80.00,,,,,,,,,,
WR-WDCK-141-GS,WDCK141,,Autumn Leaf Bedskirt - Cal King,107.38,,118.00,,107.38,,118.00,,,,,,,,,,
WRWDCK2087,WDCK2087,,Gallop Basic Bed Set - Cal King,417.69,,459.00,,417.69,,459.00,,,,,,,,,,
WRWD1658FB,WD1658FB,650654035875,Hair on Hide & Leather Collage Square Pillow with Fabric Back,47.32,,52.00,,47.32,,52.00,,,,,,,,,,
WRWD2208B,WD2208B,,Cabin Bear Tie Back,7.28,,8.00,,7.28,,8.00,,,,,,,,,,
WRWD23810K,WD23810-K,,Nordic Basic Bed Set - King,353.99,,389.00,,353.99,,389.00,,,,,,,,,,
WRWD24115SK,WD24115-SK,,Hudson II Value Bedding Set - Super King,382.20,,420.00,,382.20,,420.00,,,,,,,,,,
WRWD24230T,WD24230-T,650654044150,Tombstone II Bedspread - Twin,159.25,,175.00,,159.25,,175.00,,,,,,,,,,
WRWD26640Q,WD26640-Q,650654056986,Heavenly Espresso Tailored Bedskirt - Queen,74.62,,82.00,,74.62,,82.00,,,,,,,,,,
WRWD26930CK,WD26930-CK,650654057433,Bison Ridge I Bedspread - Cal King,202.02,,222.00,,202.02,,222.00,,,,,,,,,,
WRWD26940F,WD26940-F,650654057457,Espresso Tailored Bedskirt - Full,70.07,,77.00,,70.07,,77.00,,,,,,,,,,
WRWD26940T,WD26940-T,650654057440,Espresso Tailored Bedskirt - Twin,68.25,,75.00,,68.25,,75.00,,,,,,,,,,
WRWD24750,WD24750,650654047229,Painted Desert II Standard Sham,42.77,,47.00,,42.77,,47.00,,,,,,,,,,
WRWD24785,WD24785,650654059956,Painted Desert II Tie Back,7.28,,8.00,,7.28,,8.00,,,,,,,,,,
WRWD25340Q,WD25340-Q,,Silver Thicket Bedskirt - Queen,90.09,,99.00,,90.09,,99.00,,,,,,,,,,
WRWD26620K,WD26620-K,650654056870,Lodge Lux Deluxe Bed Set - King,426.79,,469.00,,426.79,,469.00,,,,,,,,,,
WRWD26630SK,WD26630-SK,650654056948,Lodge Lux Bedspread - Super King,206.57,,227.00,,206.57,,227.00,,,,,,,,,,
WRWDSK2116,WDSK2116,,Rocky Mtn Elk Value Bedding Set - Super King,393.12,,432.00,,393.12,,432.00,,,,,,,,,,
